draw,plain_kino_1,plain_kino_2,plain_kino_3,plain_kino_4,plain_kino_5,plain_kino_6,plain_kino_7,plain_kino_8,plain_kino_9,plain_kino_10,plain_kino_11,plain_kino_12
8415,-1578.5833,-1349.0833,-1292.4042,-1311.1967,-1278.8233,-1309.0183,-1242.7317,-1200.2667,-1148.165,-1281.7233,-1327.035,-1241.92
8416,-1578.7833,-1349.2433,-1292.5875,-1311.3517,-1279.14,-1309.3733,-1243.0017,-1200.64,-1148.51,-1281.8733,-1327.2567,-1242.2117
8417,-1579.0042,-1349.44,-1292.7417,-1311.6783,-1279.5267,-1309.715,-1243.2767,-1200.96,-1148.8433,-1282.0733,-1327.125,-1242.0617
8418,-1579.2,-1349.5683,-1292.8875,-1311.97,-1279.76,-1309.9883,-1243.5167,-1201.2133,-1149.15,-1282.4233,-1327.5083,-1242.4717
8419,-1579.45,-1349.77,-1293.075,-1312.3117,-1280.0933,-1310.265,-1243.7567,-1201.4833,-1149.46,-1282.73,-1327.7483,-1242.565
8420,-1579.6542,-1349.9683,-1293.2625,-1312.4683,-1280.4567,-1310.6167,-1244.03,-1201.82,-1149.715,-1283.0133,-1327.9817,-1242.68
8421,-1579.7792,-1350.0933,-1293.3792,-1312.5717,-1280.05,-1308.305,-1236.005,-1200.4467,-1149.6933,-1283.0933,-1327.7683,-1241.0667
8422,-1579.9458,-1350.2333,-1293.5583,-1312.7467,-1280.41,-1308.705,-1236.275,-1200.68,-1150.0317,-1283.3767,-1328.0583,-1241.3683
8423,-1580.1667,-1350.4267,-1293.7667,-1313.065,-1280.7833,-1309.04,-1236.5367,-1200.9233,-1150.3317,-1283.5433,-1328.2683,-1241.6617
8424,-1580.3375,-1350.55,-1293.8042,-1313.3633,-1281.09,-1309.3567,-1236.8217,-1201.27,-1150.7167,-1283.8867,-1328.6417,-1242.0083
8425,-1580.5667,-1350.7333,-1293.9792,-1313.3583,-1281.2967,-1309.44,-1236.8083,-1201.36,-1150.9117,-1284.0967,-1328.7817,-1241.9683
8426,-1580.7375,-1350.8817,-1293.9792,-1313.165,-1281.4633,-1309.6633,-1236.9733,-1201.5867,-1151.2067,-1284.4233,-1329.105,-1242.2317
8427,-1580.9208,-1351.0933,-1294.2708,-1313.4883,-1281.8133,-1310.0117,-1237.2417,-1201.9033,-1151.54,-1284.65,-1329.2283,-1242.0333
8428,-1581.1542,-1351.2433,-1294.325,-1313.745,-1282.0533,-1310.1867,-1237.4167,-1202.2133,-1151.84,-1284.7867,-1329.455,-1242.2817
8429,-1581.3125,-1351.3667,-1294.4,-1313.635,-1282.2167,-1310.3883,-1237.6017,-1202.2967,-1151.7483,-1284.1067,-1329.1617,-1242.2967
8430,-1581.5083,-1351.5583,-1294.6708,-1313.9533,-1282.5,-1310.575,-1237.8167,-1202.3967,-1151.28,-1283.8633,-1328.7317,-1241.905
8431,-1581.6625,-1351.7333,-1294.8958,-1314.2767,-1282.86,-1310.9133,-1238.08,-1202.72,-1151.4617,-1284.0467,-1328.995,-1242.165
8432,-1581.85,-1351.9383,-1295.1,-1314.6083,-1283.18,-1311.2267,-1238.3483,-1203.0033,-1151.7467,-1284.2433,-1329.1367,-1242.3667
8433,-1582.0083,-1352.0917,-1295.325,-1314.8767,-1283.5133,-1311.5433,-1238.6083,-1203.32,-1152.1033,-1284.6067,-1329.43,-1242.725
8434,-1582.2375,-1352.2983,-1295.5833,-1315.0567,-1283.8633,-1311.86,-1238.8733,-1203.6667,-1152.4117,-1284.8,-1329.5917,-1242.9967
8435,-1582.4417,-1352.485,-1295.8083,-1315.37,-1284.2033,-1312.175,-1239.1,-1203.8433,-1152.3433,-1284.8267,-1329.6717,-1242.9917
8436,-1582.6167,-1352.625,-1295.7375,-1315.3033,-1284.3833,-1312.2417,-1239.2567,-1204.0067,-1152.5617,-1285.0633,-1329.8233,-1243.235
8437,-1582.7708,-1352.7567,-1295.9375,-1315.5833,-1284.63,-1312.5633,-1239.5617,-1204.36,-1152.9517,-1285.4833,-1330.1917,-1243.595
8438,-1582.9542,-1352.88,-1296.0583,-1315.69,-1284.1067,-1312.7133,-1239.7017,-1204.52,-1153.2033,-1285.7167,-1330.4867,-1243.8667
8439,-1583.1792,-1353.0733,-1296.2333,-1315.8317,-1284.3833,-1312.97,-1239.9,-1204.7867,-1153.47,-1285.8733,-1330.6233,-1243.8767
8440,-1583.3625,-1353.1883,-1296.1958,-1315.8067,-1284.66,-1313.2,-1240.07,-1204.9367,-1153.6267,-1285.79,-1330.545,-1243.95
8441,-1583.5542,-1353.32,-1296.35,-1315.925,-1285.0033,-1313.51,-1240.3617,-1205.23,-1153.9633,-1286.14,-1330.9167,-1244.2767
8442,-1583.725,-1353.4933,-1296.625,-1316.2583,-1285.4133,-1313.8083,-1240.6883,-1205.5833,-1154.3333,-1286.4467,-1331.1617,-1244.3983
8443,-1583.9458,-1353.7083,-1296.8583,-1316.39,-1285.73,-1314.1217,-1240.98,-1205.9,-1154.6583,-1286.6933,-1331.3217,-1244.4283
8444,-1584.0792,-1353.7917,-1296.8208,-1316.2883,-1285.17,-1314.175,-1241.1,-1205.95,-1154.53,-1286.5767,-1330.9467,-1244.1567
8445,-1584.2292,-1353.9967,-1297.0417,-1316.4817,-1285.4533,-1314.4967,-1241.31,-1206.2667,-1154.8383,-1286.8167,-1331.2333,-1244.425
8446,-1584.4417,-1354.1483,-1297.2792,-1316.7833,-1285.84,-1314.8717,-1241.5983,-1206.6233,-1155.2017,-1287.1933,-1331.5967,-1244.8283
8447,-1584.6583,-1354.3067,-1297.4083,-1316.9017,-1286.01,-1315.0033,-1241.7283,-1206.91,-1155.53,-1287.52,-1331.94,-1245.1467
8448,-1584.8208,-1354.4583,-1297.4875,-1316.89,-1286.32,-1315.3317,-1241.945,-1207.1733,-1155.8,-1287.7967,-1332.265,-1245.4217
8449,-1585.0333,-1354.59,-1297.7042,-1317.15,-1286.6133,-1315.68,-1242.1933,-1207.48,-1156.0583,-1287.88,-1332.3283,-1245.595
8450,-1585.2417,-1354.7533,-1297.9417,-1317.3267,-1286.9533,-1316.0583,-1242.55,-1207.83,-1156.39,-1288.1,-1332.555,-1245.6583
8451,-1585.475,-1354.9567,-1298.15,-1317.6467,-1287.31,-1316.325,-1242.8283,-1208.0133,-1156.6183,-1288.3167,-1332.735,-1245.755
8452,-1585.6875,-1355.1267,-1298.3667,-1317.9467,-1287.5133,-1316.5067,-1242.8617,-1206.5667,-1156.2533,-1288.4067,-1332.5267,-1244.3533
8453,-1585.85,-1355.29,-1298.4458,-1318.215,-1287.84,-1316.825,-1243.105,-1206.8933,-1156.59,-1288.6867,-1332.7333,-1244.57
8454,-1586.0333,-1355.46,-1298.6375,-1318.3783,-1288.1767,-1317.1833,-1243.4117,-1207.2367,-1156.95,-1289.0367,-1333.0117,-1244.6867
8455,-1586.1708,-1355.6033,-1298.7667,-1318.4867,-1288.5067,-1317.5,-1243.605,-1207.4433,-1157.1617,-1289.2533,-1333.1917,-1244.91
8456,-1586.3333,-1355.7433,-1298.8625,-1318.73,-1288.73,-1317.795,-1243.835,-1207.6967,-1157.4483,-1289.5767,-1333.4083,-1245.1833
8457,-1586.5208,-1355.89,-1299.0125,-1319.0,-1289.0667,-1318.1167,-1244.1733,-1208.07,-1157.7983,-1289.8367,-1333.6933,-1245.4917
8458,-1586.7417,-1356.035,-1299.1333,-1319.2783,-1289.36,-1318.4517,-1244.4483,-1208.41,-1158.15,-1290.1667,-1334.06,-1245.8433
8459,-1586.9208,-1356.19,-1299.3333,-1319.4483,-1288.96,-1318.67,-1244.7283,-1208.7367,-1158.5133,-1290.4933,-1334.4317,-1246.2267
8460,-1587.0875,-1356.355,-1299.3917,-1319.2317,-1288.45,-1318.8383,-1244.7567,-1208.8933,-1158.1283,-1290.57,-1334.6483,-1246.5367
8461,-1587.3417,-1356.575,-1299.6458,-1319.5783,-1288.87,-1319.17,-1245.0683,-1209.2333,-1158.39,-1290.82,-1334.9267,-1246.87
8462,-1587.5667,-1356.7233,-1299.8167,-1319.91,-1289.26,-1319.565,-1245.4183,-1209.5733,-1158.7333,-1291.11,-1335.2083,-1247.2183
8463,-1587.7167,-1356.8867,-1299.9333,-1320.2,-1289.53,-1319.8483,-1245.6383,-1209.9133,-1159.0617,-1291.4033,-1335.48,-1247.455
8464,-1587.8375,-1356.9367,-1299.8792,-1320.1417,-1289.06,-1320.06,-1245.8133,-1210.0033,-1159.285,-1291.68,-1335.7217,-1247.7017
8465,-1587.9875,-1357.0817,-1300.0333,-1320.27,-1289.37,-1320.425,-1246.0767,-1210.3733,-1159.6883,-1292.0367,-1336.06,-1248.0317
8466,-1588.2,-1357.2433,-1300.1833,-1320.2717,-1288.99,-1320.6417,-1246.17,-1210.5833,-1159.86,-1291.8167,-1335.565,-1247.665
8467,-1588.3917,-1357.395,-1300.2958,-1320.5867,-1289.32,-1320.9783,-1246.415,-1210.8767,-1160.1767,-1292.1167,-1335.8417,-1247.7317
8468,-1588.575,-1357.5533,-1300.525,-1320.725,-1289.5633,-1321.2767,-1246.685,-1211.1767,-1160.4867,-1292.3267,-1336.065,-1247.8533
8469,-1588.7417,-1357.7133,-1300.7125,-1321.0467,-1289.9867,-1321.675,-1247.0133,-1211.5833,-1160.8817,-1292.7133,-1336.3583,-1248.205
8470,-1588.9333,-1357.8967,-1300.8792,-1321.1967,-1290.2733,-1321.9367,-1247.1183,-1210.25,-1160.8483,-1292.1633,-1336.1833,-1248.035
8471,-1589.1375,-1358.0383,-1300.9042,-1321.4417,-1290.5233,-1322.1817,-1247.27,-1210.54,-1161.1583,-1292.5267,-1336.575,-1248.4317
8472,-1589.2792,-1358.1767,-1301.0042,-1321.52,-1290.6933,-1322.2717,-1247.2317,-1210.4733,-1161.1467,-1292.36,-1336.5433,-1248.3583
8473,-1589.4917,-1358.395,-1301.225,-1321.65,-1290.9367,-1322.405,-1247.3817,-1210.6067,-1161.3633,-1292.5367,-1336.7433,-1248.3767
8474,-1589.6167,-1358.5133,-1301.475,-1321.9683,-1291.24,-1322.6883,-1247.6167,-1210.93,-1161.6717,-1292.7667,-1337.0333,-1248.4517
8475,-1589.7792,-1358.6367,-1301.6042,-1322.2567,-1291.5433,-1322.9883,-1247.8067,-1211.1767,-1161.89,-1293.0,-1337.2733,-1248.7433
8476,-1589.975,-1358.8033,-1301.6625,-1322.5583,-1291.9033,-1323.3467,-1248.1383,-1211.5433,-1162.2117,-1293.2167,-1337.5383,-1249.0433
8477,-1590.1208,-1358.96,-1301.8083,-1322.5233,-1291.3967,-1323.5083,-1248.34,-1211.7967,-1162.4917,-1293.39,-1337.685,-1249.1017
8478,-1590.3333,-1359.1133,-1301.9792,-1322.4767,-1291.5633,-1323.725,-1248.5383,-1211.9633,-1162.7133,-1293.5067,-1337.785,-1249.2717
8479,-1590.5,-1359.1967,-1302.1583,-1322.7583,-1291.8167,-1323.9883,-1248.75,-1212.16,-1162.9967,-1293.8,-1338.0133,-1249.5367
8480,-1590.7292,-1359.4017,-1302.3708,-1323.0783,-1292.17,-1324.335,-1248.9633,-1212.3333,-1162.9433,-1293.93,-1338.2017,-1249.6917
8481,-1590.8917,-1359.5367,-1302.4958,-1323.365,-1292.42,-1324.6483,-1249.19,-1212.6433,-1163.2483,-1294.2133,-1338.5117,-1250.04
8482,-1591.1042,-1359.72,-1302.6625,-1323.505,-1292.6767,-1324.9117,-1249.42,-1212.89,-1163.4867,-1294.3467,-1338.36,-1250.1317
8483,-1591.3167,-1359.845,-1302.8792,-1323.805,-1293.0367,-1325.225,-1249.7,-1213.1767,-1163.7917,-1294.5933,-1338.6733,-1250.5
8484,-1591.4917,-1360.0433,-1303.1,-1324.125,-1293.3767,-1325.51,-1249.9467,-1213.4433,-1163.8033,-1294.81,-1338.96,-1250.605
8485,-1591.6917,-1360.175,-1303.0958,-1324.2217,-1293.7367,-1325.8217,-1250.215,-1213.7633,-1164.1183,-1295.1633,-1339.3067,-1251.02
8486,-1591.8667,-1360.345,-1303.2375,-1324.3567,-1293.2633,-1325.955,-1250.3083,-1214.0067,-1164.35,-1295.4233,-1339.46,-1251.1067
8487,-1592.0917,-1360.5133,-1303.5458,-1324.6683,-1293.6767,-1326.3133,-1250.5783,-1214.3433,-1164.6467,-1295.64,-1339.7333,-1251.435
8488,-1592.3125,-1360.7367,-1303.7708,-1324.9833,-1294.02,-1326.655,-1250.85,-1214.65,-1164.975,-1295.8933,-1340.0533,-1251.7083
8489,-1592.4875,-1360.8717,-1303.875,-1324.7967,-1293.5167,-1326.8317,-1251.0933,-1214.98,-1165.2933,-1296.1167,-1340.2817,-1251.7783
8490,-1592.6708,-1360.9967,-1304.025,-1324.9267,-1293.8133,-1327.0783,-1251.1517,-1215.14,-1165.5717,-1296.3767,-1340.61,-1252.1433
8491,-1592.8833,-1361.1633,-1304.2292,-1325.235,-1294.21,-1327.45,-1251.495,-1215.5233,-1165.9717,-1296.7933,-1340.9983,-1252.505
8492,-1593.0333,-1361.34,-1304.4542,-1325.5283,-1294.5867,-1327.81,-1251.845,-1215.9367,-1166.3533,-1297.1633,-1341.37,-1252.9033
8493,-1593.2,-1361.49,-1304.6042,-1325.4833,-1294.02,-1327.9283,-1251.9967,-1215.9933,-1166.535,-1297.2867,-1341.54,-1253.1833
8494,-1593.4042,-1361.6283,-1304.7708,-1325.7667,-1294.2633,-1328.2233,-1252.2617,-1216.2833,-1166.8433,-1297.6033,-1341.8583,-1253.515
8495,-1593.5542,-1361.7683,-1305.0042,-1326.0733,-1294.57,-1328.4533,-1252.4733,-1216.58,-1167.0233,-1297.6833,-1341.9967,-1253.6967
8496,-1593.7542,-1361.9167,-1305.1042,-1326.1983,-1294.83,-1328.6933,-1252.6567,-1216.7233,-1166.9283,-1297.12,-1339.6733,-1252.3
8497,-1593.9125,-1362.1017,-1305.225,-1326.3367,-1295.1533,-1329.0267,-1252.91,-1217.0533,-1167.2533,-1297.38,-1339.925,-1252.5333
8498,-1594.0542,-1362.2133,-1305.3125,-1326.435,-1295.3333,-1329.185,-1253.0783,-1217.2567,-1167.4667,-1297.5367,-1340.075,-1252.5433
8499,-1594.2167,-1362.3417,-1305.4042,-1326.565,-1295.62,-1329.5167,-1253.37,-1217.4833,-1167.7617,-1297.8767,-1340.41,-1252.875
8500,-1594.4125,-1362.5367,-1305.5042,-1326.5583,-1295.8933,-1329.7683,-1253.6417,-1217.8133,-1168.0833,-1298.18,-1340.7217,-1253.1833
8501,-1594.6292,-1362.68,-1305.6833,-1326.865,-1296.1333,-1330.095,-1253.91,-1218.1767,-1168.4,-1298.3633,-1340.9317,-1253.4467
8502,-1594.8042,-1362.865,-1305.8417,-1326.885,-1296.48,-1330.4067,-1254.0817,-1218.5,-1168.7633,-1298.7567,-1341.2783,-1253.8083
8503,-1594.95,-1362.9983,-1305.9,-1326.8283,-1296.6933,-1330.55,-1254.2883,-1218.7067,-1169.0467,-1299.0967,-1341.48,-1254.0167
8504,-1595.1375,-1363.17,-1306.0333,-1327.1217,-1297.0133,-1330.8083,-1254.565,-1218.9233,-1168.96,-1299.2133,-1341.6783,-1254.1733
8505,-1595.2542,-1363.26,-1305.9,-1327.215,-1297.3033,-1331.11,-1254.7583,-1219.07,-1168.9117,-1299.2233,-1341.4683,-1254.1017
8506,-1595.4667,-1363.4783,-1306.0583,-1327.2017,-1297.4967,-1331.3367,-1254.9667,-1219.3467,-1169.18,-1299.41,-1341.6033,-1254.2283
8507,-1595.6542,-1363.64,-1306.1958,-1327.3267,-1297.7033,-1331.4467,-1255.1683,-1219.51,-1169.4483,-1299.5867,-1341.86,-1254.4967
8508,-1595.8542,-1363.8433,-1306.4125,-1327.3117,-1297.9767,-1331.6467,-1255.3917,-1219.7367,-1169.4267,-1299.09,-1339.585,-1250.4117
8509,-1595.9917,-1363.9983,-1306.55,-1327.3217,-1298.2633,-1331.8433,-1255.6133,-1219.92,-1169.67,-1299.3233,-1339.76,-1250.5017
8510,-1596.1667,-1364.1567,-1306.6417,-1327.435,-1298.4033,-1332.0183,-1255.7517,-1220.1733,-1169.8867,-1299.5267,-1340.01,-1250.8
8511,-1596.3458,-1364.29,-1306.8958,-1327.72,-1298.7033,-1332.3567,-1256.07,-1220.5033,-1170.1433,-1299.7133,-1340.2467,-1251.11
8512,-1596.5792,-1364.51,-1307.1833,-1327.905,-1298.9667,-1332.3833,-1256.1183,-1220.7267,-1170.4467,-1299.95,-1340.395,-1251.1783
8513,-1596.7792,-1364.6817,-1307.2375,-1327.74,-1299.1633,-1332.6067,-1256.4067,-1221.03,-1170.815,-1300.2933,-1340.725,-1251.52
8514,-1596.9625,-1364.8467,-1307.4625,-1328.045,-1299.54,-1332.9533,-1256.7533,-1221.4067,-1171.1517,-1300.5467,-1340.9783,-1251.8683
8515,-1597.1208,-1364.965,-1307.6,-1328.1833,-1299.8133,-1333.2033,-1256.965,-1221.73,-1171.465,-1300.7867,-1341.1483,-1252.1233
8516,-1597.2917,-1365.1167,-1307.6833,-1328.18,-1300.0667,-1333.4717,-1257.2417,-1222.05,-1171.7383,-1300.9067,-1341.3217,-1252.225
8517,-1597.4792,-1365.2467,-1307.9083,-1328.3233,-1300.26,-1333.6017,-1257.2683,-1222.1767,-1171.6667,-1301.0367,-1341.475,-1252.4833
8518,-1597.675,-1365.4267,-1308.0792,-1328.3217,-1299.84,-1333.7467,-1257.3217,-1222.42,-1171.9917,-1301.35,-1341.7217,-1252.8167
8519,-1597.9417,-1365.63,-1308.2667,-1328.3233,-1299.3867,-1333.9367,-1257.5383,-1222.6833,-1172.3367,-1301.6067,-1341.94,-1253.1117
8520,-1598.1333,-1365.825,-1308.5417,-1328.6133,-1299.6,-1334.1333,-1257.7033,-1222.8867,-1172.6233,-1301.96,-1342.3033,-1253.4217
8521,-1598.2958,-1365.9817,-1308.6083,-1328.7867,-1299.8933,-1334.3333,-1257.625,-1223.0767,-1172.8767,-1302.1933,-1342.405,-1253.4817
8522,-1598.4542,-1366.11,-1308.6708,-1328.8783,-1300.16,-1334.5383,-1257.7883,-1223.2333,-1172.765,-1302.0967,-1342.4633,-1253.68
8523,-1598.6417,-1366.2233,-1308.7583,-1329.0283,-1300.4333,-1334.7017,-1257.7283,-1223.4033,-1172.9383,-1302.1567,-1342.5183,-1253.85
8524,-1598.8042,-1366.3583,-1308.8458,-1329.0033,-1300.6933,-1334.925,-1257.925,-1223.6433,-1173.18,-1302.2733,-1342.7367,-1254.1217
8525,-1598.9792,-1366.54,-1308.9583,-1329.1717,-1301.0433,-1335.2733,-1258.195,-1223.8433,-1173.4517,-1302.4967,-1342.9783,-1254.455
8526,-1599.2042,-1366.7333,-1309.2458,-1329.3317,-1301.33,-1335.5217,-1258.225,-1223.9367,-1173.3233,-1302.5067,-1342.7683,-1254.265
8527,-1599.3583,-1366.8983,-1309.4917,-1329.6433,-1301.5867,-1335.8283,-1258.45,-1224.1733,-1173.6117,-1302.4733,-1342.7733,-1254.42
8528,-1599.5958,-1367.0683,-1309.6292,-1329.9533,-1301.8933,-1336.1983,-1258.72,-1224.55,-1173.965,-1302.68,-1342.6933,-1254.5417
8529,-1599.8042,-1367.27,-1309.9292,-1330.2917,-1302.2367,-1336.4467,-1258.7917,-1224.71,-1173.9383,-1302.85,-1342.9283,-1254.7217
8530,-1599.9917,-1367.415,-1310.075,-1330.5767,-1302.54,-1336.6483,-1258.955,-1224.84,-1174.1867,-1303.05,-1343.0417,-1254.735
8531,-1600.1375,-1367.5433,-1310.3083,-1330.7183,-1302.0467,-1336.7067,-1259.0067,-1224.9667,-1174.37,-1303.0067,-1343.2183,-1254.8433
8532,-1600.3292,-1367.7,-1310.4958,-1331.0133,-1302.3733,-1336.9467,-1259.2833,-1225.3067,-1174.6367,-1303.1633,-1343.405,-1254.8533
8533,-1600.5167,-1367.8467,-1310.7458,-1331.195,-1302.63,-1337.1167,-1259.4767,-1225.48,-1174.855,-1303.39,-1343.7017,-1255.145
8534,-1600.7208,-1367.9883,-1310.7083,-1331.5,-1302.98,-1337.4167,-1259.7033,-1225.8233,-1175.1883,-1303.6933,-1343.9867,-1255.395
8535,-1600.9333,-1368.2,-1310.8833,-1331.81,-1303.31,-1337.7717,-1260.0167,-1226.1333,-1175.2267,-1303.18,-1343.8133,-1255.365
8536,-1601.1125,-1368.3583,-1311.1625,-1332.1733,-1303.7567,-1338.165,-1260.3683,-1226.5033,-1175.5433,-1303.3533,-1343.69,-1255.425
8537,-1601.3125,-1368.545,-1311.4,-1332.495,-1304.0667,-1338.5367,-1260.6817,-1226.7433,-1175.7917,-1303.47,-1343.8333,-1255.6633
8538,-1601.55,-1368.7417,-1311.6375,-1332.8317,-1304.4167,-1338.9183,-1261.01,-1227.0633,-1176.15,-1303.67,-1344.0483,-1255.7183
8539,-1601.6792,-1368.87,-1311.6,-1332.7717,-1304.5533,-1339.1617,-1261.26,-1227.2733,-1176.4017,-1303.9,-1344.3317,-1255.94
8540,-1601.8375,-1369.0217,-1311.6875,-1333.0867,-1304.86,-1339.4617,-1261.3783,-1227.3967,-1176.35,-1303.9633,-1344.1767,-1255.9817
8541,-1602.0542,-1369.1517,-1311.8042,-1333.22,-1304.3667,-1339.4967,-1261.5333,-1227.4767,-1176.25,-1303.3067,-1343.845,-1255.7183
8542,-1602.2125,-1369.2867,-1311.9417,-1333.38,-1304.68,-1339.765,-1261.82,-1227.7933,-1176.2767,-1303.4033,-1344.0417,-1255.9433
8543,-1602.3708,-1369.435,-1312.1333,-1333.5417,-1304.9667,-1340.115,-1262.1217,-1228.1567,-1176.5917,-1303.72,-1344.3483,-1256.2
8544,-1602.575,-1369.6317,-1312.2792,-1333.6633,-1304.5033,-1340.2717,-1262.3217,-1228.47,-1176.9367,-1304.0867,-1344.6683,-1256.515
8545,-1602.7833,-1369.8067,-1312.5333,-1333.9683,-1304.8167,-1340.565,-1262.485,-1228.73,-1177.2467,-1304.2967,-1344.7583,-1256.635
8546,-1603.0167,-1370.0133,-1312.5708,-1333.7883,-1304.9567,-1340.6667,-1262.355,-1228.84,-1177.4233,-1304.28,-1344.44,-1256.3483
8547,-1603.1708,-1370.1167,-1312.65,-1333.905,-1305.2533,-1340.9367,-1262.4467,-1229.02,-1177.68,-1304.45,-1344.2733,-1256.345
8548,-1603.3208,-1370.28,-1312.7833,-1334.0383,-1305.6,-1341.2767,-1262.78,-1229.3867,-1178.005,-1304.72,-1344.5483,-1256.4733
8549,-1603.4833,-1370.3917,-1312.8167,-1334.0083,-1305.0667,-1341.5,-1262.9683,-1229.55,-1177.99,-1304.7933,-1344.7117,-1256.475
8550,-1603.625,-1370.545,-1312.8875,-1334.15,-1305.3633,-1341.7983,-1263.175,-1229.8033,-1178.2467,-1304.96,-1344.575,-1256.5
8551,-1603.8208,-1370.695,-1312.9667,-1334.2983,-1304.9367,-1342.0033,-1263.3717,-1230.0567,-1178.4583,-1305.1933,-1344.8183,-1256.6383
8552,-1603.9958,-1370.81,-1312.9542,-1334.2417,-1305.1733,-1342.2683,-1263.6033,-1230.3867,-1178.765,-1305.46,-1345.0433,-1256.935
8553,-1604.225,-1370.9833,-1313.1125,-1334.255,-1304.0667,-1342.425,-1263.76,-1230.5467,-1179.0233,-1305.68,-1345.2383,-1256.9117
8554,-1604.4333,-1371.1533,-1313.35,-1334.5767,-1304.3467,-1342.5967,-1263.8667,-1230.6833,-1179.2617,-1305.9333,-1345.4567,-1257.1617
8555,-1604.6042,-1371.2933,-1313.4917,-1334.7033,-1304.5533,-1342.88,-1264.0667,-1230.8333,-1179.4467,-1305.9067,-1345.5733,-1257.1717
8556,-1604.7458,-1371.425,-1313.5708,-1334.9883,-1304.7967,-1343.2033,-1264.2983,-1231.1033,-1179.74,-1306.14,-1345.6817,-1257.1867
8557,-1604.9083,-1371.55,-1313.6792,-1335.3067,-1305.1733,-1343.5483,-1264.58,-1231.4433,-1180.1033,-1306.5367,-1346.0783,-1257.63
8558,-1605.1208,-1371.7083,-1313.775,-1335.4717,-1304.7233,-1343.7567,-1264.6967,-1231.7133,-1180.4133,-1306.8367,-1346.34,-1257.945
8559,-1605.325,-1371.8717,-1314.0208,-1335.6117,-1304.99,-1344.0167,-1264.8183,-1231.86,-1180.4883,-1306.7967,-1346.2633,-1258.0367
8560,-1605.4875,-1371.98,-1314.1167,-1335.92,-1305.3367,-1344.2333,-1264.8433,-1231.9967,-1180.4267,-1306.8267,-1346.3283,-1258.21
8561,-1605.675,-1372.1383,-1314.2042,-1335.745,-1304.9333,-1344.4183,-1264.9317,-1232.2733,-1180.7667,-1307.07,-1346.6283,-1258.4517
8562,-1605.9042,-1372.3567,-1314.4083,-1335.9183,-1305.2767,-1344.7033,-1265.1933,-1232.55,-1181.0983,-1307.4033,-1346.9567,-1258.6933
8563,-1606.0875,-1372.535,-1314.6667,-1336.0633,-1305.5633,-1345.0183,-1265.52,-1232.9233,-1181.4017,-1307.6933,-1347.2717,-1258.9217
8564,-1606.275,-1372.7083,-1314.9458,-1336.4,-1305.82,-1345.245,-1265.7133,-1233.25,-1181.7467,-1307.99,-1347.495,-1259.1567
8565,-1606.4208,-1372.8517,-1315.0833,-1336.6967,-1306.1267,-1345.54,-1265.9333,-1233.54,-1181.9617,-1308.05,-1347.3783,-1259.2367
8566,-1606.6667,-1373.0517,-1315.3667,-1337.0333,-1306.52,-1345.85,-1266.265,-1233.96,-1182.34,-1308.42,-1347.7267,-1259.5517
8567,-1606.875,-1373.2433,-1315.6208,-1337.35,-1306.7833,-1346.1683,-1266.4867,-1234.1933,-1182.55,-1308.61,-1347.9917,-1259.8
8568,-1607.0375,-1373.3117,-1315.6,-1337.305,-1306.2833,-1346.345,-1266.5783,-1234.44,-1182.825,-1308.74,-1348.1983,-1260.0167
8569,-1607.2333,-1373.4383,-1315.6917,-1337.4483,-1306.5867,-1346.6333,-1266.8083,-1234.77,-1183.1033,-1309.03,-1348.4283,-1260.0967
8570,-1607.4958,-1373.6483,-1315.9583,-1337.7783,-1306.9333,-1346.88,-1267.0867,-1235.0067,-1183.3283,-1309.0333,-1348.47,-1260.0983
8571,-1607.6875,-1373.7867,-1316.1958,-1338.07,-1307.25,-1347.1567,-1267.3583,-1235.3533,-1183.7,-1309.37,-1348.86,-1260.4717
8572,-1607.8458,-1373.945,-1316.3333,-1338.3333,-1307.51,-1347.22,-1267.3983,-1233.9267,-1183.65,-1309.43,-1348.9167,-1260.405
8573,-1608.0375,-1374.04,-1316.5042,-1338.615,-1307.8,-1347.4217,-1267.52,-1234.2133,-1183.9683,-1309.73,-1349.205,-1260.6933
8574,-1608.2542,-1374.2133,-1316.6333,-1338.94,-1308.2167,-1347.765,-1267.8033,-1234.5333,-1184.27,-1309.82,-1349.3267,-1260.9467
8575,-1608.45,-1374.4,-1316.7708,-1338.7867,-1308.5033,-1348.1083,-1268.0567,-1234.81,-1184.4683,-1310.08,-1349.565,-1261.1967
8576,-1608.6375,-1374.5567,-1316.9208,-1339.0583,-1308.69,-1348.3167,-1268.2233,-1235.02,-1184.6267,-1310.15,-1349.6533,-1261.125
8577,-1608.8167,-1374.7167,-1317.1125,-1339.21,-1308.95,-1348.43,-1268.3017,-1233.62,-1184.6,-1310.36,-1349.9267,-1261.2483
8578,-1609.0208,-1374.835,-1317.125,-1338.7917,-1308.3733,-1345.9017,-1268.3133,-1233.8233,-1184.8017,-1310.4333,-1349.6967,-1261.2667
8579,-1609.1625,-1374.9783,-1317.2292,-1339.0633,-1308.49,-1346.1383,-1268.5383,-1234.06,-1185.0867,-1310.68,-1349.865,-1261.53
8580,-1609.375,-1375.1333,-1317.3042,-1339.355,-1308.6733,-1346.31,-1268.7133,-1234.2733,-1185.2833,-1310.76,-1350.0467,-1261.665
