draw,portfolio_plain_draw_column_2,portfolio_bonus_draw_column_2,portfolio_para1_draw_column_2,portfolio_para1_bonus_draw_column_2,portfolio_plain_draw_column_5,portfolio_bonus_draw_column_5,portfolio_para1_draw_column_5,portfolio_para1_bonus_draw_column_5,portfolio_plain_draw_column_7,portfolio_bonus_draw_column_7,portfolio_para1_draw_column_7,portfolio_para1_bonus_draw_column_7
197,-108.335,-138.1433,-132.2483,-162.0567,-97.5033,-128.24,-124.2033,-154.94,-108.7633,-146.1317,-129.2633,-166.6317
198,-108.795,-138.795,-132.805,-162.805,-98.1267,-129.0517,-124.9267,-155.8517,-109.2383,-146.3817,-128.7383,-165.8817
199,-109.2,-139.6,-133.3233,-163.7233,-98.6133,-129.67,-125.4133,-156.47,-109.69,-146.9683,-129.69,-166.9683
200,-109.7867,-140.6117,-134.0767,-164.9017,-99.36,-130.65,-126.46,-157.75,-110.3933,-147.8517,-130.8933,-168.3517
201,-110.3967,-141.1967,-134.7933,-165.5933,-100.1167,-131.4983,-127.2167,-158.5983,-111.165,-148.8133,-132.165,-169.8133
202,-110.9433,-141.8183,-135.45,-166.325,-99.9433,-131.4367,-126.9433,-158.4367,-111.725,-149.675,-133.225,-171.175
203,-111.7283,-142.4867,-136.3383,-167.0967,-100.0833,-131.75,-127.1833,-158.85,-112.625,-150.85,-134.625,-172.85
204,-112.265,-143.4483,-137.0317,-168.215,-100.74,-132.7717,-128.04,-160.0717,-113.17,-151.6883,-135.67,-174.1883
205,-112.6733,-144.2317,-137.56,-169.1183,-101.38,-133.8167,-129.08,-161.5167,-113.7433,-152.6833,-136.7433,-175.6833
206,-113.2333,-144.8667,-138.27,-169.9033,-101.2667,-134.015,-129.0667,-161.815,-114.2033,-153.3,-137.7033,-176.8
207,-113.6733,-145.465,-138.8033,-170.595,-101.8433,-134.7883,-129.7433,-162.6883,-114.8317,-154.1933,-138.8317,-178.1933
208,-114.1917,-146.1,-139.4083,-171.3167,-102.64,-135.775,-131.04,-164.175,-115.56,-155.1417,-140.06,-179.6417
209,-114.73,-146.53,-140.0667,-171.8667,-102.55,-135.9617,-131.05,-164.4617,-116.1733,-155.9583,-141.1733,-180.9583
210,-115.1667,-147.2417,-140.6167,-172.6917,-103.1267,-136.8233,-131.8267,-165.5233,-116.7467,-156.81,-142.2467,-182.31
211,-115.4483,-147.5233,-141.0283,-173.1033,-103.47,-137.05,-132.17,-165.75,-117.0533,-157.0217,-143.0533,-183.0217
212,-116.2733,-148.64,-142.0167,-174.3833,-104.41,-138.3033,-133.31,-167.2033,-117.92,-158.0183,-144.42,-184.5183
213,-116.8917,-149.1833,-142.725,-175.0167,-104.41,-137.0333,-133.31,-165.9333,-118.5167,-158.3217,-144.0167,-183.8217
214,-117.3917,-149.7417,-143.4183,-175.7683,-104.9533,-137.885,-133.7533,-166.685,-119.0483,-159.1717,-145.0483,-185.1717
215,-117.7,-150.2167,-143.84,-176.3567,-105.3867,-138.425,-134.2867,-167.325,-119.4467,-159.8033,-145.9467,-186.3033
216,-118.4067,-151.2733,-144.6867,-177.5533,-105.5733,-138.8417,-134.9733,-168.2417,-120.1567,-160.76,-145.6567,-186.26
217,-118.84,-151.7067,-145.25,-178.1167,-106.1133,-139.52,-135.7133,-169.12,-120.6733,-161.4983,-146.6733,-187.4983
218,-119.3733,-152.59,-145.9167,-179.1333,-106.0467,-138.3067,-135.7467,-168.0067,-121.2433,-162.2567,-147.7433,-188.7567
219,-119.8583,-153.0167,-146.455,-179.6133,-106.66,-138.8467,-136.46,-168.6467,-121.8567,-163.0417,-148.8567,-190.0417
220,-120.46,-153.8517,-147.1833,-180.575,-107.3867,-139.7683,-137.3867,-169.7683,-122.555,-164.0017,-150.055,-191.5017
221,-120.8267,-154.3767,-147.6833,-181.2333,-108.0033,-140.6383,-138.5033,-171.1383,-123.0867,-164.8233,-151.0867,-192.8233
222,-121.4983,-155.2067,-148.5117,-182.22,-108.7933,-141.46,-139.3933,-172.06,-123.8533,-165.7367,-152.3533,-194.2367
223,-121.9717,-155.68,-149.085,-182.7933,-108.7767,-140.1567,-139.8767,-171.2567,-124.305,-165.7167,-151.805,-193.2167
224,-122.6433,-156.4267,-149.9133,-183.6967,-109.59,-141.12,-140.79,-172.32,-125.1217,-166.7883,-153.1217,-194.7883
225,-123.3883,-157.28,-150.8117,-184.7033,-110.3667,-141.9817,-141.6667,-173.2817,-125.81,-167.6567,-154.31,-196.1567
226,-124.045,-158.2367,-151.615,-185.8067,-111.0967,-142.9367,-142.5967,-174.4367,-126.4867,-168.5433,-155.4867,-197.5433
227,-124.635,-159.0683,-152.3083,-186.7417,-111.8367,-144.0667,-143.5367,-175.7667,-127.2167,-169.6317,-156.7167,-199.1317
228,-125.1267,-159.5517,-152.9633,-187.3883,-112.4467,-144.8317,-144.3467,-176.7317,-127.7817,-170.28,-157.7817,-200.28
229,-125.74,-160.14,-153.7667,-188.1667,-111.6267,-142.7033,-143.3267,-174.4033,-120.0183,-146.0133,-149.0183,-175.0133
230,-126.185,-160.6933,-154.345,-188.8533,-112.2633,-143.675,-144.3633,-175.775,-120.5867,-146.8917,-150.0867,-176.3917
231,-126.785,-161.585,-155.015,-189.815,-113.07,-144.6683,-145.37,-176.9683,-121.18,-147.6833,-149.68,-176.1833
232,-127.4517,-162.435,-155.835,-190.8183,-113.8733,-145.6717,-146.4733,-178.2717,-121.9583,-148.7183,-150.9583,-177.7183
233,-128.11,-163.26,-156.6167,-191.7667,-114.6833,-146.52,-147.4833,-179.32,-122.6267,-149.365,-152.1267,-178.865
234,-128.3467,-163.58,-156.9733,-192.2067,-115.0467,-146.9967,-147.9467,-179.8967,-122.9217,-149.7617,-152.9217,-179.7617
235,-128.8367,-164.345,-157.5467,-193.055,-114.9,-147.1017,-147.9,-180.1017,-123.3183,-150.4183,-152.3183,-179.4183
236,-129.5267,-165.3517,-158.3533,-194.1783,-115.7667,-148.2683,-149.0667,-181.5683,-124.12,-151.54,-153.62,-181.04
237,-129.9517,-165.86,-158.945,-194.8533,-115.54,-148.2883,-148.84,-181.5883,-124.6433,-152.2933,-154.6433,-182.2933
238,-130.5417,-166.8,-159.625,-195.8833,-116.3067,-149.24,-149.9067,-182.84,-125.3683,-153.3033,-155.8683,-183.8033
239,-131.3817,-167.99,-160.5983,-197.2067,-117.3033,-150.5517,-151.0033,-184.2517,-126.3367,-154.59,-157.3367,-185.59
240,-132.0167,-168.8083,-161.3233,-198.115,-118.0467,-151.5933,-151.9467,-185.4933,-126.965,-155.415,-158.465,-186.915
241,-132.84,-169.765,-162.2967,-199.2217,-118.2167,-152.125,-152.2167,-186.125,-127.72,-155.8433,-158.22,-186.3433
242,-133.275,-170.3833,-162.825,-199.9333,-118.81,-152.8617,-152.91,-186.9617,-128.1383,-155.9667,-157.6383,-185.4667
243,-133.82,-170.9783,-163.4967,-200.655,-119.51,-153.7717,-153.71,-187.9717,-128.8117,-156.8617,-158.8117,-186.8617
244,-134.5183,-171.8933,-164.3417,-201.7167,-120.3867,-154.7367,-154.8867,-189.2367,-129.6683,-157.895,-160.1683,-188.395
245,-135.24,-172.8317,-165.1633,-202.755,-121.29,-155.9233,-156.09,-190.7233,-130.48,-158.905,-161.48,-189.905
246,-135.9133,-173.6133,-165.9667,-203.6667,-121.9333,-156.74,-156.5333,-191.34,-131.1367,-159.8733,-162.6367,-191.3733
247,-136.615,-174.6067,-166.7917,-204.7833,-122.0533,-157.1,-156.9533,-192.0,-131.955,-160.9983,-163.955,-192.9983
248,-137.2683,-175.5517,-167.5617,-205.845,-122.8033,-157.8933,-157.9033,-192.9933,-132.6617,-161.9467,-165.1617,-194.4467
249,-137.8217,-176.2133,-168.245,-206.6367,-123.4533,-158.79,-158.5533,-193.89,-133.3383,-162.7883,-166.3383,-195.7883
250,-138.3617,-177.07,-168.975,-207.6833,-124.1167,-159.4317,-159.3167,-194.6317,-134.0417,-163.7967,-167.5417,-197.2967
251,-138.9183,-177.9433,-169.6917,-208.7167,-124.88,-160.5017,-160.48,-196.1017,-134.7767,-164.8683,-168.7767,-198.8683
252,-139.46,-178.8267,-170.3333,-209.7,-125.5933,-161.555,-161.5933,-197.555,-135.43,-165.8967,-169.93,-200.3967
253,-139.5283,-179.1617,-170.5083,-210.1417,-125.7233,-161.945,-161.6233,-197.845,-135.5217,-166.275,-170.5217,-201.275
254,-140.1367,-179.845,-171.2767,-210.985,-126.43,-162.83,-162.43,-198.83,-136.245,-167.21,-171.745,-202.71
255,-140.7433,-180.535,-172.02,-211.8117,-127.15,-163.8583,-163.15,-199.8583,-136.9583,-168.115,-172.9583,-204.115
256,-141.3017,-181.285,-172.7183,-212.7017,-127.76,-164.7917,-163.56,-200.5917,-137.5467,-168.9917,-174.0467,-205.4917
257,-141.985,-182.1017,-173.5683,-213.685,-128.49,-165.575,-164.29,-201.375,-138.1683,-169.8683,-173.6683,-205.3683
258,-142.7567,-183.1733,-174.3933,-214.81,-129.4033,-166.7183,-165.5033,-202.8183,-139.015,-170.7717,-175.015,-206.7717
259,-143.1383,-183.6133,-174.9083,-215.3833,-129.89,-167.32,-165.99,-203.42,-139.4483,-171.345,-175.9483,-207.845
260,-143.7583,-184.4,-175.625,-216.2667,-130.6633,-168.2917,-166.8633,-204.4917,-140.1583,-172.2917,-177.1583,-209.2917
261,-144.6183,-185.4933,-176.605,-217.48,-131.6367,-169.32,-167.9367,-205.62,-141.0317,-173.1567,-178.5317,-210.6567
262,-144.875,-185.7417,-176.955,-217.8217,-132.0033,-169.9683,-168.3033,-206.2683,-141.3583,-173.7617,-179.3583,-211.7617
263,-145.3567,-186.54,-177.5233,-218.7067,-132.6267,-170.9233,-169.2267,-207.5233,-141.885,-174.575,-180.385,-213.075
264,-145.9017,-187.16,-178.1717,-219.43,-132.6967,-171.2317,-169.7967,-208.3317,-142.5633,-175.5233,-181.5633,-214.5233
265,-146.6633,-188.2717,-179.0633,-220.6717,-133.6033,-172.4017,-171.0033,-209.8017,-143.4217,-176.6333,-182.9217,-216.1333
266,-147.1783,-188.92,-179.6983,-221.44,-134.25,-172.97,-171.85,-210.57,-144.03,-177.3817,-184.03,-217.3817
267,-147.7683,-189.86,-180.395,-222.4867,-135.0167,-173.88,-172.8167,-211.68,-144.54,-177.7267,-183.54,-216.7267
268,-148.1317,-190.4317,-180.8517,-223.1517,-135.4833,-174.51,-173.1833,-212.21,-144.7467,-178.0333,-182.7467,-216.0333
269,-148.5383,-191.08,-181.4183,-223.96,-135.4067,-174.7017,-173.5067,-212.8017,-145.1767,-178.6783,-182.1767,-215.6783
270,-149.0717,-191.955,-182.075,-224.9583,-136.0067,-175.5933,-174.1067,-213.6933,-145.8183,-179.5483,-183.3183,-217.0483
271,-149.5983,-192.565,-182.7483,-225.715,-136.7133,-176.625,-175.2133,-215.125,-146.4283,-180.46,-184.4283,-218.46
272,-150.21,-193.4183,-183.4567,-226.665,-137.45,-177.5933,-175.95,-216.0933,-147.2017,-181.5833,-185.7017,-220.0833
273,-150.9733,-194.4483,-184.3933,-227.8683,-138.25,-178.3583,-176.65,-216.7583,-148.0033,-182.6233,-187.0033,-221.6233
274,-151.315,-194.7733,-184.8183,-228.2767,-138.77,-179.1267,-177.37,-217.7267,-148.4133,-183.3183,-187.9133,-222.8183
275,-151.7383,-195.1883,-185.3583,-228.8083,-139.35,-179.9567,-178.25,-218.8567,-148.905,-184.1017,-188.905,-224.1017
276,-152.1133,-195.9883,-185.8233,-229.6983,-139.9267,-180.82,-179.1267,-220.02,-149.405,-184.9417,-189.905,-225.4417
277,-152.8883,-196.7383,-186.7017,-230.5517,-140.8133,-181.8,-180.0133,-221.0,-150.2583,-186.01,-191.2583,-227.01
278,-153.26,-197.485,-187.2033,-231.4283,-141.1433,-182.38,-180.0433,-221.28,-150.635,-186.6933,-192.135,-228.1933
279,-154.01,-198.4767,-188.0567,-232.5233,-142.03,-183.5267,-181.13,-222.6267,-151.4867,-187.8083,-193.4867,-229.8083
280,-154.555,-199.2133,-188.735,-233.3933,-142.6567,-184.4917,-181.7567,-223.5917,-152.0767,-188.6167,-194.5767,-231.1167
281,-155.2417,-200.0917,-189.5083,-234.3583,-143.4433,-185.495,-182.6433,-224.695,-152.7883,-189.5517,-195.7883,-232.5517
282,-155.86,-200.9767,-190.23,-235.3467,-144.1233,-186.4467,-183.3233,-225.6467,-153.5417,-190.5533,-197.0417,-234.0533
283,-156.4967,-201.83,-190.9967,-236.33,-144.8933,-187.425,-184.1933,-226.725,-154.2733,-191.5183,-198.2733,-235.5183
284,-157.1267,-202.785,-191.7267,-237.385,-145.68,-188.4083,-185.18,-227.9083,-155.0533,-192.615,-199.5533,-237.115
285,-157.6933,-203.4017,-192.42,-238.1283,-146.4167,-189.3133,-186.2167,-229.1133,-155.535,-192.7233,-199.035,-236.2233
286,-158.2817,-204.215,-193.1483,-239.0817,-147.2067,-190.3967,-187.3067,-230.4967,-156.0383,-193.4033,-198.5383,-235.9033
287,-158.715,-204.915,-193.6617,-239.8617,-147.77,-191.0733,-187.87,-231.1733,-156.63,-194.1967,-199.63,-237.1967
288,-159.4017,-205.6267,-194.5017,-240.7267,-148.62,-192.1983,-189.02,-232.5983,-157.4533,-195.3383,-200.9533,-238.8383
289,-159.89,-205.9733,-195.1,-241.1833,-149.2333,-193.1133,-189.7333,-233.6133,-157.9517,-196.1283,-200.4517,-238.6283
290,-160.355,-206.5383,-195.6217,-241.805,-149.8333,-193.9383,-190.4333,-234.5383,-158.5,-197.005,-201.5,-240.005
291,-160.9167,-207.2,-196.2633,-242.5467,-150.5133,-194.795,-191.2133,-235.495,-159.0667,-197.8483,-202.5667,-241.3483
292,-161.2667,-207.7667,-196.73,-243.23,-151.0633,-195.4417,-192.0633,-236.4417,-159.595,-198.5567,-203.595,-242.5567
293,-161.8067,-208.5567,-197.3733,-244.1233,-151.8567,-196.5783,-193.2567,-237.9783,-160.3117,-199.5983,-204.8117,-244.0983
294,-162.0017,-209.1517,-197.7083,-244.8583,-152.3167,-197.4383,-194.2167,-239.3383,-160.6783,-200.24,-205.6783,-245.24
295,-162.275,-209.6417,-198.075,-245.4417,-152.7033,-197.985,-194.6033,-239.885,-160.8983,-200.245,-204.8983,-244.245
296,-162.6217,-210.255,-198.555,-246.1883,-153.24,-198.9033,-195.34,-241.0033,-161.2283,-200.8467,-204.2283,-243.8467
297,-163.3317,-210.8817,-199.365,-246.915,-154.0933,-199.835,-196.2933,-242.035,-162.045,-201.9183,-205.545,-245.4183
298,-164.1167,-211.8333,-200.3033,-248.02,-155.0567,-201.08,-197.5567,-243.58,-162.935,-203.0233,-206.935,-247.0233
299,-164.4717,-212.38,-200.7483,-248.6567,-155.56,-201.6583,-198.26,-244.3583,-163.3567,-203.535,-207.8567,-248.035
300,-165.1467,-213.2383,-201.5333,-249.625,-156.4533,-202.8917,-199.5533,-245.9917,-163.9633,-204.365,-207.4633,-247.865
301,-165.5783,-213.9367,-202.0917,-250.45,-156.99,-203.53,-200.09,-246.63,-164.3117,-204.7433,-206.8117,-247.2433
302,-166.2367,-214.845,-202.8233,-251.4317,-157.7367,-204.3883,-201.0367,-247.6883,-164.79,-205.4633,-206.29,-246.9633
303,-166.725,-215.4083,-203.445,-252.1283,-158.4033,-205.3217,-201.9033,-248.8217,-165.1517,-205.9983,-205.6517,-246.4983
304,-167.285,-216.4433,-204.1783,-253.3367,-159.12,-206.4533,-202.82,-250.1533,-165.8867,-207.1183,-206.8867,-248.1183
305,-167.6583,-217.025,-204.635,-254.0017,-159.6733,-207.3167,-203.7733,-251.4167,-166.3767,-207.8867,-207.8767,-249.3867
306,-168.19,-217.4067,-205.25,-254.4667,-160.27,-207.7367,-204.27,-251.7367,-166.8283,-207.9417,-207.3283,-248.4417
307,-168.72,-218.07,-205.8667,-255.2167,-160.9333,-208.7583,-205.0333,-252.8583,-167.3083,-208.7133,-206.8083,-248.2133
308,-169.2067,-218.4567,-206.4867,-255.7367,-161.5,-209.63,-205.6,-253.73,-167.8483,-209.33,-207.8483,-249.33
309,-169.7117,-218.795,-207.1317,-256.215,-162.12,-210.41,-206.22,-254.51,-168.4317,-210.0767,-208.9317,-250.5767
310,-170.3117,-219.6033,-207.855,-257.1467,-162.92,-211.6117,-207.52,-256.2117,-169.1333,-211.115,-210.1333,-252.115
311,-170.6783,-220.0533,-208.3217,-257.6967,-163.4933,-212.4567,-208.4933,-257.4567,-169.595,-211.8717,-211.095,-253.3717
312,-171.3,-220.925,-209.0367,-258.6617,-164.1567,-213.295,-209.1567,-258.295,-170.2817,-212.7533,-212.2817,-254.7533
313,-171.6583,-221.3417,-209.5083,-259.1917,-164.57,-213.93,-209.57,-258.93,-170.635,-213.2667,-213.135,-255.7667
314,-172.37,-222.0533,-210.3267,-260.01,-164.73,-212.6167,-209.93,-257.8167,-171.3633,-213.6883,-212.8633,-255.1883
315,-172.5483,-222.29,-210.575,-260.3167,-164.97,-213.12,-210.07,-258.22,-171.5583,-214.1683,-213.5583,-256.1683
316,-173.255,-223.2133,-211.435,-261.3933,-165.8567,-214.3417,-211.1567,-259.6417,-172.44,-215.3833,-214.94,-257.8833
317,-173.7467,-224.0217,-212.1067,-262.3817,-166.47,-215.27,-211.97,-260.77,-172.9683,-216.12,-215.9683,-259.12
318,-174.2633,-224.73,-212.7333,-263.2,-167.1567,-216.1267,-212.7567,-261.7267,-173.6267,-217.0767,-217.1267,-260.5767
319,-174.89,-225.465,-213.47,-264.045,-167.1967,-216.3833,-213.0967,-262.2833,-174.3133,-218.055,-218.3133,-262.055
320,-175.6033,-226.4033,-214.27,-265.07,-167.9867,-217.5133,-213.8867,-263.4133,-174.9283,-219.0233,-217.9283,-262.0233
321,-175.935,-226.8933,-214.765,-265.7233,-168.5033,-218.3067,-214.8033,-264.6067,-175.315,-219.71,-218.815,-263.21
322,-176.5883,-227.4717,-215.5683,-266.4517,-169.3167,-219.3983,-215.9167,-265.9983,-176.065,-220.7517,-220.065,-264.7517
323,-177.1233,-228.115,-216.22,-267.2117,-170.0233,-220.395,-216.9233,-267.295,-176.7383,-221.745,-221.2383,-266.245
324,-177.38,-228.505,-216.56,-267.685,-170.3533,-220.645,-217.2533,-267.545,-177.1533,-222.3867,-222.1533,-267.3867
325,-177.9817,-229.1817,-217.3217,-268.5217,-171.0333,-221.6383,-217.9333,-268.5383,-177.7383,-223.1833,-223.2383,-268.6833
326,-178.1417,-229.2583,-217.605,-268.7217,-171.3167,-222.11,-218.2167,-269.01,-177.8267,-223.1183,-222.3267,-267.6183
327,-178.4717,-229.7717,-218.065,-269.365,-171.9067,-222.9717,-219.1067,-270.1717,-178.245,-223.7067,-223.245,-268.7067
328,-178.9667,-230.2417,-218.6767,-269.9517,-172.6267,-223.8933,-220.1267,-271.3933,-178.9333,-224.6533,-224.4333,-270.1533
329,-179.3883,-230.855,-219.2183,-270.685,-173.17,-224.6633,-220.77,-272.2633,-179.3667,-225.3817,-225.3667,-271.3817
330,-180.1017,-231.81,-220.0417,-271.75,-173.89,-225.5217,-221.09,-272.7217,-180.0633,-226.1383,-226.5633,-272.6383
331,-180.4267,-232.3017,-220.49,-272.365,-174.39,-226.2833,-221.89,-273.7833,-180.4217,-226.7517,-227.4217,-273.7517
332,-180.8067,-232.6817,-220.97,-272.845,-174.88,-226.8767,-222.38,-274.3767,-180.89,-227.445,-228.39,-274.945
333,-181.4183,-233.3517,-221.715,-273.6483,-175.6,-227.8417,-223.2,-275.4417,-181.605,-228.335,-229.605,-276.335
334,-181.4267,-233.3267,-221.8233,-273.7233,-175.74,-228.0467,-223.44,-275.7467,-181.6967,-228.5283,-230.1967,-277.0283
335,-181.8633,-233.8383,-222.38,-274.355,-176.3533,-228.8583,-224.2533,-276.7583,-182.2167,-229.2933,-231.2167,-278.2933
336,-182.1717,-234.0633,-222.8183,-274.71,-176.9067,-229.57,-225.0067,-277.67,-182.715,-230.0767,-232.215,-279.5767
337,-182.5633,-234.6717,-223.3567,-275.465,-177.43,-230.395,-225.73,-278.695,-183.215,-230.9233,-233.215,-280.9233
338,-182.9667,-235.0667,-223.8767,-275.9767,-177.8967,-230.695,-225.9967,-278.795,-183.655,-231.2883,-234.155,-281.7883
339,-183.3967,-235.8967,-224.4233,-276.9233,-178.5067,-231.59,-226.9067,-279.99,-184.105,-231.9517,-235.105,-282.9517
340,-183.88,-236.5633,-225.0367,-277.72,-179.0867,-232.3533,-227.3867,-280.6533,-184.5317,-232.695,-234.5317,-282.695
341,-184.245,-237.195,-225.5483,-278.4983,-179.5333,-232.7633,-227.8333,-281.0633,-184.9133,-233.1783,-235.4133,-283.6783
342,-184.655,-237.7383,-226.025,-279.1083,-180.0433,-233.44,-228.2433,-281.64,-185.4283,-233.9133,-236.4283,-284.9133
343,-185.2333,-238.475,-226.7367,-279.9783,-180.75,-234.3133,-228.95,-282.5133,-186.105,-234.6917,-237.605,-286.1917
344,-185.6967,-239.105,-227.3033,-280.7117,-181.3667,-234.9633,-229.7667,-283.3633,-186.705,-235.535,-238.705,-287.535
345,-186.6383,-240.23,-228.3817,-281.9733,-181.7167,-234.1467,-230.3167,-282.7467,-187.605,-236.1633,-238.605,-287.1633
346,-187.1967,-240.5383,-229.04,-282.3817,-182.2833,-234.8417,-230.5833,-283.1417,-188.045,-236.3583,-238.045,-286.3583
347,-187.8117,-241.3117,-229.7817,-283.2817,-183.03,-235.9083,-231.33,-284.2083,-188.7933,-237.345,-239.2933,-287.845
348,-188.1917,-241.8083,-230.2617,-283.8783,-183.5567,-236.71,-232.0567,-285.21,-189.3033,-238.1367,-240.3033,-289.1367
349,-188.7483,-242.815,-230.915,-284.9817,-183.5667,-237.085,-232.4667,-285.985,-189.9217,-239.085,-241.4217,-290.585
350,-189.3583,-243.8,-231.6217,-286.0633,-183.4833,-236.895,-232.2833,-285.695,-190.415,-239.12,-240.915,-289.62
351,-189.8717,-244.63,-232.2617,-287.02,-184.22,-237.885,-233.42,-287.085,-191.0617,-240.04,-242.0617,-291.04
352,-190.4317,-245.515,-232.9583,-288.0417,-184.1967,-238.25,-233.6967,-287.75,-191.6183,-240.8683,-243.1183,-292.3683
353,-190.995,-246.32,-233.685,-289.01,-184.9033,-239.2383,-234.6033,-288.9383,-192.2733,-241.7683,-244.2733,-293.7683
354,-191.6817,-247.4067,-234.4517,-290.1767,-185.8067,-240.55,-235.8067,-290.55,-193.1017,-242.8117,-245.6017,-295.3117
355,-192.2767,-248.2933,-235.1633,-291.18,-185.89,-240.9567,-236.29,-291.3567,-193.86,-243.9317,-246.86,-296.9317
356,-192.65,-248.9917,-235.6567,-291.9983,-186.3333,-241.7217,-236.7333,-292.1217,-194.3333,-244.73,-247.8333,-298.23
357,-193.2533,-249.4867,-236.41,-292.6433,-187.1467,-242.645,-237.8467,-293.345,-195.0683,-245.6567,-249.0683,-299.6567
358,-193.8383,-250.4217,-237.075,-293.6583,-187.8133,-243.1417,-238.6133,-293.9417,-195.635,-246.1233,-250.135,-300.6233
359,-194.2717,-251.0217,-237.595,-294.345,-188.3633,-243.7017,-239.3633,-294.7017,-196.1683,-246.8917,-251.1683,-301.8917
360,-194.9733,-251.8317,-238.43,-295.2883,-188.4267,-242.525,-239.4267,-293.525,-196.8033,-247.235,-250.8033,-301.235
361,-195.5083,-252.45,-239.0317,-295.9733,-189.17,-243.555,-240.57,-294.955,-197.4917,-248.2483,-251.9917,-302.7483
362,-196.3533,-253.6117,-240.0433,-297.3017,-190.1233,-244.6967,-241.6233,-296.1967,-198.355,-249.4283,-253.355,-304.4283
363,-197.0483,-254.6233,-240.8583,-298.4333,-190.9633,-245.7033,-242.8633,-297.6033,-199.135,-250.4033,-254.635,-305.9033
364,-197.6733,-255.515,-241.62,-299.4617,-191.7267,-246.7967,-243.8267,-298.8967,-199.5217,-251.0517,-252.5217,-304.0517
365,-198.2567,-255.9483,-242.29,-299.9817,-192.49,-247.7717,-244.79,-300.0717,-200.1333,-251.8017,-253.6333,-305.3017
366,-198.6233,-256.24,-242.73,-300.3467,-193.0367,-248.4783,-245.6367,-301.0783,-200.6117,-252.3767,-254.6117,-306.3767
367,-199.0467,-256.905,-243.2167,-301.075,-193.5333,-249.3017,-246.2333,-302.0017,-201.0967,-253.1617,-255.5967,-307.6617
368,-199.71,-257.81,-244.02,-302.12,-194.28,-250.2583,-246.98,-302.9583,-201.85,-254.1333,-256.85,-309.1333
369,-200.3683,-258.5267,-244.8483,-303.0067,-195.1167,-251.3817,-248.0167,-304.2817,-202.6133,-255.065,-258.1133,-310.565
370,-200.9767,-259.2683,-245.5567,-303.8483,-195.81,-252.31,-248.71,-305.21,-203.3183,-256.0233,-259.3183,-312.0233
371,-201.4267,-259.7683,-246.1033,-304.445,-196.3167,-253.1217,-249.1167,-305.9217,-203.8817,-256.9367,-260.3817,-313.4367
372,-202.0767,-260.685,-246.8467,-305.455,-197.0267,-254.1083,-249.8267,-306.9083,-204.5667,-257.8883,-261.5667,-314.8883
373,-202.7517,-261.585,-247.6217,-306.455,-197.8967,-255.2717,-251.0967,-308.4717,-205.355,-258.935,-262.855,-316.435
374,-203.18,-262.1467,-248.19,-307.1567,-198.4167,-256.105,-251.6167,-309.305,-205.8717,-259.7817,-263.8717,-317.7817
375,-204.155,-263.4717,-249.2883,-308.605,-197.87,-255.9167,-250.77,-308.8167,-206.7783,-261.0317,-265.2783,-319.5317
376,-204.51,-263.91,-249.79,-309.19,-198.2967,-256.4683,-251.1967,-309.3683,-207.0583,-261.3683,-266.0583,-320.3683
377,-205.16,-264.7517,-250.5467,-310.1383,-199.09,-257.4633,-252.19,-310.5633,-207.8667,-262.49,-267.3667,-321.99
378,-205.8217,-265.7883,-251.2983,-311.265,-199.03,-257.76,-251.83,-310.56,-208.6483,-263.5917,-268.6483,-323.5917
379,-206.39,-266.5983,-251.9733,-312.1817,-199.7667,-258.83,-252.6667,-311.73,-209.3817,-264.6483,-269.8817,-325.1483
380,-207.3117,-267.6117,-253.0283,-313.3283,-200.9,-260.2283,-254.2,-313.5283,-210.4333,-265.915,-271.4333,-326.915
381,-207.82,-268.0117,-253.6533,-313.845,-201.6133,-261.1267,-255.1133,-314.6267,-210.99,-266.27,-270.99,-326.27
382,-208.3333,-268.925,-254.2867,-314.8783,-202.3067,-262.1617,-256.1067,-315.9617,-211.635,-267.1983,-272.135,-327.6983
383,-209.3467,-270.0467,-255.44,-316.14,-203.4033,-263.2233,-257.3033,-317.1233,-212.7283,-268.47,-273.7283,-329.47
384,-209.985,-270.5933,-256.1917,-316.8,-204.1667,-264.14,-257.8667,-317.84,-213.4,-269.1267,-274.9,-330.6267
385,-210.6967,-271.5133,-257.0067,-317.8233,-204.9867,-265.1867,-258.7867,-318.9867,-214.1533,-270.1617,-276.1533,-332.1617
386,-211.0983,-272.2067,-257.525,-318.6333,-205.5667,-265.9217,-259.6667,-320.0217,-214.725,-271.0083,-277.225,-333.5083
387,-211.4967,-273.005,-258.0433,-319.5517,-206.06,-266.58,-260.26,-320.78,-215.2083,-271.765,-278.2083,-334.765
388,-211.975,-273.4333,-258.6283,-320.0867,-206.6933,-267.4667,-261.0933,-321.8667,-215.75,-272.54,-279.25,-336.04
389,-212.465,-274.265,-259.2517,-321.0517,-207.3533,-268.37,-262.0533,-323.07,-216.3333,-273.4433,-280.3333,-337.4433
390,-213.1567,-275.04,-260.03,-321.9133,-208.0633,-269.16,-262.6633,-323.76,-217.03,-274.3317,-281.53,-338.8317
391,-213.4067,-275.39,-260.3633,-322.3467,-208.5067,-269.9183,-263.5067,-324.9183,-217.295,-274.95,-282.295,-339.95
392,-214.18,-276.43,-261.28,-323.53,-209.29,-270.8783,-264.19,-325.7783,-217.8783,-275.755,-281.8783,-339.755
