draw,plain_kino_1,plain_kino_2,plain_kino_3,plain_kino_4,plain_kino_5,plain_kino_6,plain_kino_7,plain_kino_8,plain_kino_9,plain_kino_10,plain_kino_11,plain_kino_12
9304,-1745.495,-1490.938,-1427.735,-1442.475,-1402.27,-1428.129,-1382.982,-1401.594,-1324.698,-1418.34,-1470.518,-1365.261
9305,-1745.6925,-1491.079,-1427.815,-1442.471,-1402.54,-1428.331,-1383.169,-1401.886,-1324.987,-1418.578,-1470.782,-1365.433
9306,-1745.9075,-1491.247,-1427.97,-1442.784,-1402.898,-1428.634,-1383.452,-1402.216,-1325.279,-1418.816,-1470.968,-1365.562
9307,-1746.085,-1491.418,-1428.175,-1443.101,-1403.248,-1428.9,-1383.63,-1402.5,-1325.428,-1419.06,-1471.134,-1365.803
9308,-1746.31,-1491.608,-1428.39,-1443.401,-1403.518,-1429.126,-1383.832,-1402.808,-1325.72,-1419.292,-1471.35,-1366.076
9309,-1746.5,-1491.787,-1428.535,-1443.306,-1403.694,-1429.23,-1383.941,-1402.036,-1325.777,-1419.478,-1471.61,-1366.374
9310,-1746.7025,-1491.947,-1428.7425,-1443.589,-1403.996,-1429.494,-1384.178,-1402.294,-1326.02,-1419.648,-1471.785,-1366.571
9311,-1746.855,-1492.048,-1428.845,-1443.681,-1404.262,-1429.702,-1384.356,-1402.566,-1326.313,-1419.906,-1472.052,-1366.843
9312,-1747.0125,-1492.191,-1428.975,-1443.86,-1404.58,-1430.005,-1384.583,-1402.806,-1326.571,-1420.082,-1472.216,-1367.099
9313,-1747.1925,-1492.315,-1429.0275,-1443.547,-1404.346,-1430.127,-1384.687,-1403.016,-1326.811,-1420.256,-1472.39,-1367.336
9314,-1747.3625,-1492.488,-1429.3,-1443.763,-1404.194,-1430.329,-1384.777,-1402.264,-1323.075,-1419.824,-1470.898,-1366.263
9315,-1747.52,-1492.66,-1429.52,-1443.988,-1404.09,-1430.633,-1384.96,-1402.53,-1323.407,-1420.13,-1471.253,-1366.603
9316,-1747.66,-1492.786,-1429.6525,-1444.2,-1404.392,-1430.829,-1385.087,-1402.754,-1323.649,-1420.252,-1471.41,-1366.848
9317,-1747.82,-1492.929,-1429.775,-1444.303,-1404.248,-1431.046,-1385.322,-1403.038,-1323.762,-1420.464,-1471.64,-1367.053
9318,-1747.995,-1493.047,-1429.9175,-1444.514,-1404.558,-1431.287,-1385.412,-1403.266,-1324.026,-1420.664,-1471.887,-1367.409
9319,-1748.1975,-1493.218,-1429.965,-1444.591,-1404.706,-1431.296,-1385.409,-1402.426,-1323.935,-1420.778,-1472.027,-1367.653
9320,-1748.3375,-1493.389,-1430.1325,-1444.723,-1404.622,-1431.569,-1385.693,-1402.712,-1324.229,-1420.932,-1472.21,-1367.824
9321,-1748.5125,-1493.499,-1430.155,-1444.818,-1404.468,-1431.761,-1385.865,-1402.036,-1320.547,-1420.746,-1472.196,-1366.967
9322,-1748.695,-1493.646,-1430.23,-1445.015,-1404.656,-1432.0,-1386.062,-1402.228,-1320.787,-1420.892,-1472.099,-1366.901
9323,-1748.8775,-1493.837,-1430.46,-1445.304,-1404.896,-1432.289,-1386.289,-1402.504,-1321.096,-1421.144,-1472.378,-1367.155
9324,-1749.04,-1493.991,-1430.59,-1445.603,-1405.216,-1432.544,-1386.483,-1402.744,-1321.029,-1420.798,-1472.384,-1367.3
9325,-1749.23,-1494.144,-1430.6575,-1445.792,-1405.476,-1432.746,-1386.626,-1402.926,-1321.103,-1420.91,-1472.291,-1367.257
9326,-1749.4575,-1494.321,-1430.835,-1446.01,-1405.362,-1433.031,-1386.813,-1403.1,-1321.181,-1420.988,-1472.055,-1367.271
9327,-1749.6575,-1494.469,-1431.06,-1446.126,-1405.704,-1433.342,-1387.101,-1403.384,-1321.292,-1421.204,-1472.292,-1367.556
9328,-1749.8375,-1494.689,-1431.3725,-1446.468,-1406.112,-1433.681,-1387.404,-1403.694,-1321.613,-1421.45,-1472.558,-1367.894
9329,-1750.0375,-1494.855,-1431.6175,-1446.767,-1406.42,-1433.92,-1387.632,-1403.99,-1321.91,-1421.68,-1472.749,-1368.177
9330,-1750.215,-1495.021,-1431.7175,-1446.882,-1406.306,-1434.228,-1387.865,-1404.288,-1322.19,-1421.924,-1473.0,-1368.312
9331,-1750.425,-1495.188,-1431.89,-1447.194,-1406.608,-1434.417,-1388.04,-1404.584,-1322.528,-1422.25,-1473.319,-1368.525
9332,-1750.64,-1495.354,-1432.0475,-1447.402,-1406.462,-1433.079,-1388.1,-1403.882,-1322.613,-1421.908,-1473.283,-1368.554
9333,-1750.81,-1495.495,-1432.1475,-1447.603,-1406.756,-1433.365,-1388.357,-1404.24,-1322.98,-1422.222,-1473.56,-1368.865
9334,-1750.985,-1495.66,-1432.34,-1447.811,-1407.024,-1433.588,-1388.546,-1404.454,-1323.027,-1421.824,-1473.529,-1368.828
9335,-1751.155,-1495.79,-1432.3975,-1448.018,-1406.896,-1433.807,-1388.734,-1404.798,-1323.393,-1422.208,-1473.93,-1369.203
9336,-1751.345,-1495.954,-1432.4575,-1448.023,-1406.766,-1434.095,-1388.921,-1405.096,-1323.718,-1422.488,-1474.167,-1369.484
9337,-1751.5525,-1496.129,-1432.5975,-1448.337,-1407.11,-1434.404,-1389.204,-1405.398,-1323.853,-1422.75,-1474.208,-1369.696
9338,-1751.7675,-1496.313,-1432.805,-1448.667,-1407.48,-1434.764,-1389.529,-1405.706,-1324.155,-1423.052,-1474.364,-1369.815
9339,-1751.985,-1496.467,-1432.84,-1448.566,-1406.388,-1434.909,-1389.742,-1405.848,-1324.385,-1423.194,-1474.529,-1369.984
9340,-1752.1775,-1496.647,-1433.0625,-1448.902,-1406.77,-1435.285,-1390.057,-1406.226,-1324.759,-1423.576,-1474.909,-1370.358
9341,-1752.35,-1496.796,-1433.2075,-1449.181,-1407.05,-1435.575,-1390.302,-1406.478,-1325.047,-1423.708,-1475.103,-1370.636
9342,-1752.5175,-1496.958,-1433.335,-1449.384,-1407.336,-1435.81,-1390.424,-1406.65,-1325.33,-1423.894,-1475.339,-1370.942
9343,-1752.725,-1497.123,-1433.4925,-1449.405,-1407.208,-1436.027,-1390.594,-1405.96,-1325.414,-1424.05,-1475.422,-1371.157
9344,-1752.9175,-1497.252,-1433.52,-1449.585,-1407.548,-1436.279,-1390.734,-1406.182,-1325.597,-1424.12,-1475.522,-1371.298
9345,-1753.1025,-1497.419,-1433.735,-1449.908,-1407.934,-1436.621,-1390.995,-1406.492,-1325.898,-1424.314,-1475.444,-1371.403
9346,-1753.255,-1497.511,-1433.785,-1450.065,-1408.242,-1436.879,-1391.165,-1406.722,-1325.962,-1424.476,-1475.651,-1371.656
9347,-1753.455,-1497.666,-1433.97,-1450.378,-1408.59,-1437.206,-1391.434,-1406.928,-1326.266,-1424.738,-1475.842,-1371.937
9348,-1753.6425,-1497.793,-1434.08,-1450.563,-1408.888,-1437.462,-1391.656,-1407.236,-1326.462,-1424.814,-1475.969,-1372.189
9349,-1753.845,-1497.939,-1434.255,-1450.691,-1408.73,-1437.763,-1391.82,-1406.524,-1326.594,-1425.06,-1476.205,-1372.475
9350,-1754.015,-1498.093,-1434.4825,-1450.969,-1409.0,-1437.923,-1392.037,-1406.748,-1326.817,-1425.314,-1476.342,-1372.712
9351,-1754.215,-1498.224,-1434.64,-1451.174,-1409.212,-1438.149,-1392.3,-1406.976,-1327.08,-1425.57,-1476.58,-1372.956
9352,-1754.3975,-1498.41,-1434.84,-1451.384,-1409.482,-1438.492,-1392.604,-1407.308,-1327.429,-1425.904,-1476.931,-1373.329
9353,-1754.575,-1498.564,-1435.0475,-1451.569,-1409.724,-1438.794,-1392.815,-1407.568,-1327.727,-1426.244,-1477.261,-1373.699
9354,-1754.74,-1498.682,-1435.1275,-1451.834,-1409.932,-1439.062,-1393.027,-1407.864,-1328.001,-1426.43,-1477.506,-1373.871
9355,-1754.9675,-1498.854,-1435.255,-1451.955,-1410.212,-1439.258,-1393.296,-1408.162,-1328.321,-1426.648,-1477.728,-1373.963
9356,-1755.175,-1498.987,-1435.42,-1452.132,-1410.476,-1439.526,-1393.558,-1408.44,-1328.529,-1426.828,-1477.729,-1374.108
9357,-1755.3875,-1499.181,-1435.63,-1452.362,-1410.818,-1439.899,-1393.872,-1408.726,-1328.668,-1426.644,-1477.749,-1374.299
9358,-1755.57,-1499.333,-1435.7875,-1452.468,-1410.258,-1440.117,-1394.11,-1409.038,-1328.993,-1426.97,-1478.031,-1374.613
9359,-1755.7625,-1499.498,-1435.995,-1452.791,-1410.544,-1440.362,-1394.285,-1408.31,-1329.091,-1427.204,-1478.043,-1374.755
9360,-1755.9275,-1499.662,-1436.0825,-1452.886,-1410.442,-1438.97,-1394.244,-1408.458,-1329.109,-1427.272,-1478.196,-1374.973
9361,-1756.125,-1499.874,-1436.32,-1453.11,-1410.792,-1439.341,-1394.535,-1408.83,-1329.443,-1427.582,-1478.54,-1375.298
9362,-1756.295,-1500.044,-1436.51,-1453.431,-1411.156,-1439.664,-1394.815,-1409.15,-1329.793,-1427.964,-1478.872,-1375.585
9363,-1756.475,-1500.168,-1436.5725,-1453.431,-1411.402,-1439.88,-1395.012,-1409.376,-1330.115,-1428.238,-1479.149,-1375.876
9364,-1756.6375,-1500.292,-1436.7075,-1453.73,-1411.772,-1440.188,-1395.281,-1409.59,-1330.376,-1428.518,-1479.441,-1376.082
9365,-1756.845,-1500.423,-1436.8075,-1453.555,-1411.612,-1438.872,-1395.329,-1409.732,-1330.394,-1428.498,-1479.528,-1376.131
9366,-1757.0775,-1500.591,-1436.7825,-1453.37,-1411.408,-1439.073,-1395.438,-1409.946,-1330.643,-1428.716,-1479.653,-1376.234
9367,-1757.2775,-1500.78,-1437.1125,-1453.714,-1411.768,-1439.402,-1395.724,-1410.29,-1330.942,-1428.936,-1479.82,-1376.517
9368,-1757.49,-1500.942,-1437.26,-1453.924,-1412.11,-1439.675,-1395.996,-1410.604,-1331.284,-1429.204,-1480.131,-1376.815
9369,-1757.67,-1501.108,-1437.4125,-1454.035,-1412.344,-1439.945,-1396.215,-1410.832,-1331.358,-1428.868,-1478.819,-1376.073
9370,-1757.845,-1501.264,-1437.605,-1454.26,-1412.706,-1440.283,-1396.449,-1411.072,-1331.652,-1429.078,-1479.114,-1376.393
9371,-1757.985,-1501.404,-1437.6925,-1454.428,-1412.938,-1440.547,-1396.733,-1411.41,-1331.93,-1429.344,-1479.357,-1376.671
9372,-1758.2025,-1501.603,-1437.8825,-1454.546,-1413.184,-1440.744,-1396.975,-1411.648,-1331.816,-1429.49,-1479.537,-1376.98
9373,-1758.385,-1501.709,-1438.0325,-1454.745,-1413.054,-1441.017,-1397.228,-1411.984,-1332.152,-1429.844,-1479.915,-1377.332
9374,-1758.5825,-1501.899,-1438.2175,-1455.07,-1413.484,-1441.388,-1397.535,-1412.33,-1332.488,-1430.136,-1480.155,-1377.513
9375,-1758.7675,-1501.999,-1438.185,-1455.041,-1413.272,-1441.507,-1397.52,-1411.54,-1332.334,-1430.154,-1480.097,-1377.6
9376,-1758.985,-1502.167,-1438.3425,-1455.246,-1413.142,-1441.757,-1397.736,-1411.732,-1332.614,-1430.276,-1480.264,-1377.884
9377,-1759.1475,-1502.289,-1438.405,-1455.358,-1413.444,-1442.038,-1397.991,-1411.934,-1332.695,-1430.468,-1480.451,-1378.167
9378,-1759.31,-1502.465,-1438.51,-1455.256,-1413.25,-1442.177,-1398.165,-1412.208,-1333.004,-1430.764,-1480.739,-1378.494
9379,-1759.4925,-1502.619,-1438.645,-1455.57,-1413.624,-1442.525,-1398.45,-1412.568,-1333.37,-1431.07,-1480.957,-1378.803
9380,-1759.665,-1502.767,-1438.7475,-1455.67,-1413.922,-1442.766,-1398.632,-1411.842,-1333.496,-1431.166,-1481.153,-1379.094
9381,-1759.8925,-1502.974,-1438.9175,-1455.893,-1414.208,-1443.053,-1398.811,-1412.152,-1333.818,-1431.428,-1481.446,-1379.347
9382,-1760.08,-1503.115,-1438.9975,-1456.167,-1414.506,-1443.374,-1399.031,-1412.478,-1334.167,-1431.78,-1481.76,-1379.584
9383,-1760.24,-1503.225,-1439.0325,-1456.272,-1414.784,-1443.604,-1399.257,-1412.694,-1334.202,-1431.474,-1481.676,-1379.537
9384,-1760.44,-1503.388,-1439.2475,-1456.467,-1414.642,-1443.88,-1399.512,-1413.022,-1334.53,-1431.796,-1482.017,-1379.841
9385,-1760.6325,-1503.547,-1439.3675,-1456.575,-1414.48,-1444.129,-1399.793,-1413.32,-1334.881,-1432.126,-1482.371,-1380.197
9386,-1760.7875,-1503.688,-1439.5275,-1456.602,-1414.79,-1444.337,-1399.957,-1413.62,-1335.181,-1432.302,-1482.511,-1380.438
9387,-1760.9775,-1503.858,-1439.6475,-1456.71,-1414.68,-1444.633,-1400.147,-1412.872,-1335.056,-1432.272,-1482.465,-1380.544
9388,-1761.1525,-1503.975,-1439.71,-1456.802,-1414.936,-1444.888,-1400.312,-1413.038,-1335.133,-1432.472,-1482.497,-1380.704
9389,-1761.3175,-1504.122,-1439.8025,-1457.087,-1415.148,-1444.995,-1400.483,-1413.226,-1335.229,-1432.668,-1482.694,-1380.823
9390,-1761.4825,-1504.242,-1439.8525,-1457.098,-1415.408,-1445.194,-1400.634,-1412.56,-1335.332,-1432.898,-1482.889,-1380.991
9391,-1761.6725,-1504.401,-1439.9275,-1457.12,-1415.226,-1445.355,-1400.861,-1412.708,-1335.227,-1433.046,-1483.1,-1381.129
9392,-1761.855,-1504.579,-1440.045,-1457.303,-1415.556,-1445.672,-1401.12,-1412.95,-1335.154,-1433.096,-1483.271,-1381.365
9393,-1762.055,-1504.748,-1440.2325,-1457.621,-1415.96,-1446.034,-1401.432,-1413.336,-1335.542,-1433.438,-1483.619,-1381.631
9394,-1762.2075,-1504.903,-1440.4075,-1457.749,-1415.89,-1446.329,-1401.68,-1413.646,-1335.869,-1433.732,-1483.943,-1381.966
9395,-1762.42,-1505.049,-1440.5575,-1458.006,-1416.2,-1446.543,-1401.887,-1413.94,-1336.217,-1434.06,-1484.219,-1382.29
9396,-1762.6025,-1505.188,-1440.715,-1458.319,-1416.514,-1446.901,-1402.186,-1414.272,-1336.515,-1434.34,-1484.436,-1382.484
9397,-1762.7775,-1505.35,-1440.9275,-1458.546,-1416.428,-1447.159,-1402.399,-1414.544,-1336.772,-1434.628,-1484.681,-1382.723
9398,-1762.99,-1505.478,-1441.0675,-1458.734,-1416.642,-1447.373,-1402.528,-1414.756,-1337.02,-1434.806,-1484.909,-1382.903
9399,-1763.22,-1505.63,-1441.13,-1458.806,-1416.898,-1447.642,-1402.775,-1415.016,-1337.107,-1434.99,-1485.141,-1382.943
9400,-1763.3775,-1505.789,-1441.3075,-1459.005,-1417.2,-1447.949,-1403.034,-1415.35,-1337.37,-1435.202,-1485.274,-1383.157
9401,-1763.5625,-1505.933,-1441.38,-1459.217,-1417.478,-1448.151,-1403.312,-1415.662,-1337.551,-1435.504,-1485.602,-1383.502
9402,-1763.6875,-1506.048,-1441.4775,-1459.213,-1417.668,-1448.334,-1403.531,-1415.93,-1337.836,-1435.778,-1485.785,-1383.612
9403,-1763.8675,-1506.218,-1441.71,-1459.446,-1417.548,-1448.6,-1403.834,-1416.278,-1338.154,-1436.12,-1486.056,-1383.942
9404,-1764.0725,-1506.38,-1441.835,-1459.659,-1417.862,-1448.837,-1403.977,-1416.488,-1338.047,-1436.208,-1486.273,-1384.106
9405,-1764.26,-1506.521,-1441.885,-1459.836,-1418.124,-1449.104,-1404.189,-1416.79,-1338.354,-1436.312,-1486.439,-1384.341
9406,-1764.465,-1506.691,-1442.0325,-1459.857,-1417.952,-1449.305,-1404.342,-1416.938,-1338.521,-1436.418,-1486.581,-1384.507
9407,-1764.6325,-1506.843,-1442.1675,-1460.051,-1418.152,-1449.46,-1404.354,-1417.106,-1338.573,-1436.544,-1486.695,-1384.726
9408,-1764.8,-1506.947,-1442.185,-1459.721,-1418.322,-1449.671,-1404.484,-1417.242,-1338.769,-1436.632,-1486.829,-1384.972
9409,-1765.0175,-1507.148,-1442.44,-1459.746,-1418.184,-1448.3,-1399.581,-1416.454,-1338.858,-1436.802,-1486.668,-1385.017
9410,-1765.1925,-1507.29,-1442.5625,-1459.943,-1418.476,-1448.481,-1399.797,-1416.706,-1339.154,-1437.058,-1486.841,-1385.15
9411,-1765.41,-1507.493,-1442.825,-1460.078,-1418.354,-1448.744,-1400.051,-1417.022,-1339.414,-1437.33,-1487.064,-1385.293
9412,-1765.5775,-1507.601,-1442.72,-1459.863,-1418.49,-1448.719,-1400.03,-1417.156,-1339.633,-1437.476,-1487.257,-1385.558
9413,-1765.7775,-1507.767,-1442.795,-1459.989,-1418.75,-1449.026,-1400.272,-1417.424,-1339.965,-1437.712,-1487.562,-1385.886
9414,-1765.965,-1507.918,-1442.905,-1460.076,-1418.552,-1449.297,-1400.513,-1417.712,-1340.286,-1438.056,-1487.844,-1386.095
9415,-1766.11,-1508.069,-1443.0575,-1460.183,-1418.776,-1449.411,-1400.65,-1417.894,-1340.527,-1438.272,-1488.089,-1386.325
9416,-1766.2975,-1508.192,-1443.135,-1460.358,-1418.906,-1449.593,-1400.823,-1418.112,-1340.746,-1438.396,-1488.202,-1386.462
9417,-1766.5275,-1508.347,-1443.135,-1460.249,-1418.67,-1448.162,-1400.827,-1417.266,-1340.438,-1438.416,-1488.122,-1385.694
9418,-1766.71,-1508.551,-1443.3675,-1460.388,-1418.604,-1448.45,-1400.999,-1416.56,-1340.547,-1438.596,-1488.201,-1385.708
9419,-1766.9125,-1508.727,-1443.555,-1460.337,-1418.47,-1448.711,-1401.262,-1416.876,-1340.849,-1438.836,-1488.465,-1385.993
9420,-1767.1175,-1508.914,-1443.6875,-1460.521,-1418.718,-1448.997,-1401.504,-1417.112,-1340.936,-1439.092,-1488.54,-1386.119
9421,-1767.2975,-1509.071,-1443.875,-1460.706,-1419.012,-1449.278,-1401.687,-1416.408,-1340.859,-1439.178,-1488.694,-1386.221
9422,-1767.4675,-1509.225,-1444.04,-1460.82,-1419.334,-1449.574,-1401.897,-1415.744,-1337.152,-1438.942,-1487.412,-1383.855
9423,-1767.69,-1509.415,-1444.25,-1461.035,-1419.218,-1449.803,-1402.042,-1416.004,-1337.418,-1439.08,-1487.585,-1384.131
9424,-1767.8825,-1509.59,-1444.405,-1461.139,-1419.526,-1450.065,-1402.226,-1416.256,-1337.689,-1439.256,-1487.804,-1384.385
9425,-1768.085,-1509.805,-1444.61,-1461.394,-1419.858,-1450.318,-1402.513,-1416.574,-1337.957,-1439.482,-1487.981,-1384.624
9426,-1768.32,-1509.958,-1444.75,-1461.603,-1420.194,-1450.625,-1402.823,-1416.93,-1338.295,-1439.764,-1488.31,-1384.919
9427,-1768.485,-1510.1,-1444.98,-1461.808,-1420.474,-1450.787,-1402.981,-1417.172,-1338.334,-1439.934,-1488.507,-1384.919
9428,-1768.6925,-1510.286,-1445.1425,-1461.9,-1420.316,-1451.074,-1403.28,-1417.512,-1338.66,-1440.282,-1488.901,-1385.29
9429,-1768.8575,-1510.462,-1445.35,-1462.182,-1420.608,-1451.355,-1403.535,-1417.85,-1338.966,-1440.45,-1489.055,-1385.279
9430,-1769.045,-1510.657,-1445.6275,-1462.523,-1420.97,-1451.671,-1403.817,-1418.188,-1339.317,-1440.718,-1489.163,-1385.525
9431,-1769.28,-1510.837,-1445.7375,-1462.648,-1421.282,-1451.946,-1404.03,-1418.41,-1339.572,-1440.95,-1489.425,-1385.856
9432,-1769.4575,-1510.994,-1445.92,-1462.981,-1421.686,-1452.322,-1404.355,-1418.772,-1339.95,-1441.304,-1489.734,-1386.217
9433,-1769.6225,-1511.097,-1445.9575,-1462.954,-1421.49,-1452.371,-1404.331,-1418.95,-1340.005,-1440.906,-1489.645,-1386.183
9434,-1769.8175,-1511.274,-1446.15,-1463.249,-1421.812,-1452.555,-1404.531,-1419.23,-1340.324,-1441.196,-1489.973,-1386.526
9435,-1769.975,-1511.381,-1446.2825,-1463.451,-1421.684,-1452.754,-1404.681,-1419.494,-1340.596,-1441.44,-1490.174,-1386.739
9436,-1770.115,-1511.497,-1446.295,-1463.537,-1421.898,-1452.96,-1404.938,-1419.794,-1340.761,-1441.732,-1490.256,-1385.934
9437,-1770.28,-1511.649,-1446.4275,-1463.574,-1422.184,-1453.3,-1405.187,-1420.088,-1341.036,-1441.942,-1490.503,-1386.261
9438,-1770.4275,-1511.786,-1446.515,-1463.564,-1422.024,-1453.503,-1405.406,-1420.362,-1341.133,-1442.134,-1490.687,-1386.523
9439,-1770.585,-1511.925,-1446.78,-1463.801,-1422.376,-1453.831,-1405.715,-1420.704,-1341.468,-1442.41,-1491.007,-1386.854
9440,-1770.7775,-1512.09,-1446.9775,-1464.106,-1422.72,-1454.182,-1405.973,-1421.004,-1341.772,-1442.682,-1491.281,-1387.152
9441,-1770.995,-1512.279,-1447.2175,-1464.436,-1423.064,-1454.502,-1406.206,-1421.24,-1342.037,-1442.944,-1491.521,-1387.418
9442,-1771.1475,-1512.402,-1447.2525,-1464.534,-1423.276,-1454.675,-1406.411,-1421.494,-1342.287,-1443.11,-1491.701,-1387.638
9443,-1771.385,-1512.56,-1447.475,-1464.863,-1423.56,-1454.934,-1406.612,-1421.8,-1342.618,-1443.398,-1492.029,-1387.938
9444,-1771.5925,-1512.743,-1447.6125,-1464.878,-1423.33,-1455.16,-1406.806,-1422.038,-1342.907,-1443.602,-1492.216,-1388.036
9445,-1771.795,-1512.879,-1447.615,-1464.857,-1423.202,-1455.435,-1406.981,-1422.296,-1343.187,-1443.824,-1492.482,-1388.373
9446,-1771.98,-1512.99,-1447.69,-1465.029,-1423.576,-1455.755,-1407.265,-1422.662,-1343.518,-1444.098,-1492.699,-1388.551
9447,-1772.16,-1513.126,-1447.89,-1465.246,-1423.864,-1456.004,-1407.495,-1422.934,-1343.667,-1444.32,-1492.907,-1388.894
9448,-1772.355,-1513.3,-1448.055,-1465.368,-1424.11,-1456.271,-1407.667,-1422.248,-1339.778,-1443.876,-1492.819,-1388.893
9449,-1772.5275,-1513.433,-1448.235,-1465.411,-1424.414,-1456.511,-1407.832,-1422.518,-1339.984,-1444.042,-1492.893,-1389.082
9450,-1772.66,-1513.583,-1448.4125,-1465.711,-1424.752,-1456.865,-1408.107,-1422.844,-1340.277,-1444.34,-1493.13,-1389.333
9451,-1772.8225,-1513.712,-1448.4775,-1465.984,-1425.056,-1457.055,-1408.321,-1423.042,-1340.456,-1444.534,-1493.312,-1389.526
9452,-1773.0325,-1513.865,-1448.615,-1465.925,-1425.382,-1457.315,-1408.527,-1423.33,-1340.746,-1444.798,-1493.573,-1389.779
9453,-1773.205,-1513.996,-1448.7525,-1466.043,-1425.68,-1457.618,-1408.825,-1423.69,-1341.139,-1445.142,-1493.909,-1390.12
9454,-1773.4,-1514.135,-1448.8575,-1466.315,-1425.996,-1457.943,-1409.084,-1424.024,-1341.461,-1445.45,-1494.182,-1390.417
9455,-1773.585,-1514.299,-1448.98,-1466.531,-1426.246,-1458.191,-1409.33,-1424.262,-1341.774,-1445.692,-1494.396,-1390.482
9456,-1773.7875,-1514.497,-1449.115,-1466.653,-1426.5,-1458.481,-1409.594,-1424.584,-1342.1,-1445.938,-1494.607,-1390.658
9457,-1774.015,-1514.638,-1449.2425,-1466.641,-1426.724,-1458.669,-1409.673,-1423.86,-1338.409,-1445.776,-1494.694,-1390.81
9458,-1774.185,-1514.771,-1449.3125,-1466.703,-1427.016,-1458.909,-1409.854,-1424.058,-1338.468,-1445.52,-1494.726,-1390.916
9459,-1774.375,-1514.959,-1449.515,-1467.001,-1427.328,-1459.271,-1410.119,-1424.37,-1338.749,-1445.638,-1494.658,-1390.028
9460,-1774.575,-1515.128,-1449.695,-1467.001,-1427.546,-1459.427,-1410.191,-1424.514,-1338.935,-1445.76,-1494.889,-1390.13
9461,-1774.78,-1515.308,-1449.89,-1467.302,-1427.9,-1459.739,-1410.487,-1424.796,-1339.242,-1446.06,-1495.14,-1390.289
9462,-1774.96,-1515.471,-1450.05,-1467.516,-1428.144,-1459.961,-1410.653,-1425.03,-1339.134,-1446.114,-1495.075,-1390.24
9463,-1775.1525,-1515.644,-1450.2,-1467.744,-1428.508,-1460.296,-1410.95,-1425.354,-1339.442,-1446.32,-1495.064,-1390.22
9464,-1775.3075,-1515.805,-1450.34,-1467.858,-1428.362,-1460.523,-1411.114,-1425.642,-1339.708,-1446.546,-1495.284,-1390.458
9465,-1775.49,-1515.996,-1450.5325,-1468.084,-1428.65,-1460.878,-1411.441,-1426.004,-1340.067,-1446.88,-1495.616,-1390.778
9466,-1775.6525,-1516.193,-1450.6875,-1468.207,-1428.934,-1461.161,-1411.682,-1426.318,-1340.385,-1447.202,-1495.89,-1391.136
9467,-1775.8225,-1516.285,-1450.785,-1468.371,-1429.108,-1461.393,-1411.834,-1426.518,-1340.63,-1447.472,-1496.063,-1391.223
9468,-1776.0125,-1516.43,-1450.9125,-1468.474,-1429.404,-1461.628,-1411.968,-1426.71,-1340.899,-1447.736,-1496.345,-1391.525
9469,-1776.1725,-1516.565,-1450.975,-1468.357,-1428.754,-1461.726,-1412.075,-1426.954,-1341.146,-1447.92,-1496.331,-1391.659
9470,-1776.3625,-1516.755,-1451.1375,-1468.396,-1428.202,-1461.986,-1412.345,-1427.318,-1341.491,-1448.256,-1496.696,-1392.017
9471,-1776.5725,-1516.911,-1451.335,-1468.43,-1428.448,-1462.205,-1412.537,-1427.532,-1341.776,-1448.434,-1496.853,-1391.869
9472,-1776.7525,-1517.019,-1451.26,-1468.409,-1428.668,-1462.414,-1412.773,-1427.852,-1342.06,-1448.728,-1497.063,-1392.006
9473,-1776.9475,-1517.199,-1451.4875,-1468.738,-1428.974,-1462.689,-1413.047,-1428.184,-1342.392,-1449.044,-1497.336,-1392.182
9474,-1777.1325,-1517.324,-1451.5675,-1468.738,-1429.158,-1462.784,-1413.19,-1428.342,-1342.395,-1449.152,-1497.471,-1392.118
9475,-1777.34,-1517.476,-1451.6875,-1468.831,-1429.428,-1462.98,-1413.32,-1428.564,-1342.428,-1449.216,-1497.518,-1392.324
9476,-1777.5125,-1517.635,-1451.835,-1468.964,-1429.322,-1463.248,-1413.586,-1428.878,-1342.768,-1449.544,-1497.844,-1392.621
9477,-1777.715,-1517.814,-1452.0625,-1469.079,-1429.584,-1463.532,-1413.833,-1429.21,-1343.076,-1449.728,-1497.883,-1392.675
9478,-1777.9325,-1517.996,-1452.22,-1469.189,-1429.886,-1463.806,-1414.144,-1429.53,-1343.409,-1450.058,-1498.187,-1393.044
9479,-1778.16,-1518.164,-1452.355,-1469.301,-1430.138,-1464.117,-1414.413,-1429.844,-1343.709,-1450.35,-1498.423,-1393.324
9480,-1778.375,-1518.347,-1452.535,-1469.427,-1430.038,-1464.378,-1414.538,-1430.032,-1343.782,-1450.57,-1498.409,-1393.47
9481,-1778.57,-1518.518,-1452.77,-1469.752,-1430.326,-1464.64,-1414.634,-1430.256,-1344.013,-1450.706,-1498.559,-1393.71
9482,-1778.79,-1518.694,-1453.0325,-1470.061,-1430.602,-1464.958,-1414.897,-1430.52,-1344.079,-1450.848,-1498.571,-1393.869
9483,-1778.9575,-1518.825,-1453.02,-1470.155,-1430.87,-1465.283,-1415.101,-1430.75,-1344.317,-1450.952,-1498.696,-1394.002
9484,-1779.155,-1518.998,-1453.1175,-1470.166,-1430.732,-1465.448,-1415.142,-1429.952,-1344.202,-1451.056,-1498.693,-1393.291
9485,-1779.35,-1519.143,-1453.2575,-1469.99,-1430.924,-1465.657,-1415.376,-1430.166,-1344.229,-1451.11,-1498.569,-1392.411
9486,-1779.515,-1519.284,-1453.46,-1470.287,-1431.284,-1465.93,-1415.604,-1430.382,-1344.501,-1451.362,-1498.886,-1392.746
