draw,plain_kino_1,plain_kino_2,plain_kino_3,plain_kino_4,plain_kino_5,plain_kino_6,plain_kino_7,plain_kino_8,plain_kino_9,plain_kino_10,plain_kino_11,plain_kino_12,para1_kino_2,para1_kino_3,para1_kino_4,para1_kino_5,para1_kino_6,para1_kino_7,para1_kino_8,para1_kino_9,parity_odd,parity_even,parity_draw,column_random
77,-14.2575,-12.183,-10.88,-12.794,-9.368,-3.242,-4.397,-3.634,-1.633,6.928,7.411,-6.718,-21.489,-22.74,-23.822,-20.028,-13.912,0.303,25.066,19.867,-8.056,-7.704,-6.98,-7.388
78,-14.45,-12.375,-11.1875,-13.126,-9.718,-3.618,-4.72,-4.018,-1.973,6.566,7.104,-7.033,-21.805,-23.2125,-24.398,-20.638,-14.788,-0.52,24.182,19.027,-8.166,-7.782,-7.104,-7.488
79,-14.63,-12.514,-11.41,-13.429,-10.056,-3.947,-4.982,-4.326,-2.131,6.364,6.851,-7.303,-22.062,-23.58,-24.833,-21.236,-15.387,-1.282,23.374,18.369,-8.246,-7.902,-7.204,-7.668
80,-14.86,-12.712,-11.6425,-13.66,-10.408,-4.301,-5.304,-4.714,-2.535,6.074,6.543,-7.51,-22.416,-24.0275,-25.26,-21.848,-16.241,-2.104,22.486,17.465,-8.312,-8.04,-7.296,-7.72
81,-15.0425,-12.882,-11.69,-13.765,-10.684,-4.538,-5.539,-4.984,-2.839,5.786,6.244,-7.799,-22.676,-24.22,-25.545,-22.204,-16.518,-2.839,21.716,16.661,-8.44,-8.092,-7.436,-7.86
82,-15.2225,-13.02,-11.77,-13.758,-10.42,-4.712,-5.589,-5.168,-3.084,5.562,6.042,-7.929,-22.94,-24.46,-25.59,-21.78,-16.732,-2.489,21.032,15.916,-8.546,-8.168,-7.572,-7.952
83,-15.3725,-13.164,-11.875,-13.778,-10.746,-5.02,-5.788,-5.442,-3.376,5.254,5.754,-8.243,-23.232,-24.725,-25.838,-22.306,-17.31,-2.288,20.258,15.124,-8.612,-8.294,-7.688,-8.092
84,-15.5525,-13.331,-11.9875,-13.904,-11.024,-5.319,-6.074,-5.8,-3.757,4.884,5.402,-8.479,-23.513,-25.0625,-26.176,-22.604,-17.879,-3.074,19.4,14.243,-8.694,-8.434,-7.744,-8.216
85,-15.745,-13.5,-12.115,-13.817,-10.416,-2.451,-6.137,-6.044,-4.054,4.62,5.157,-8.778,-23.8,-25.345,-26.253,-22.136,-15.511,-1.837,18.656,13.446,-8.786,-8.522,-7.884,-8.3
86,-15.88,-13.621,-12.18,-13.716,-9.75,-2.551,-6.203,-6.22,-4.277,4.446,5.015,-8.881,-24.033,-25.54,-26.268,-21.43,-15.191,-1.503,17.98,12.723,-8.918,-8.622,-7.92,-8.504
87,-16.0575,-13.817,-12.3925,-13.844,-10.084,-2.852,-6.479,-6.55,-4.606,4.142,4.711,-9.079,-24.361,-25.9775,-26.608,-21.964,-15.762,-2.279,17.15,11.894,-9.028,-8.686,-8.072,-8.58
88,-16.2275,-13.93,-12.505,-14.008,-10.358,-3.153,-6.72,-6.802,-4.88,3.872,4.424,-9.377,-24.55,-26.165,-26.808,-22.378,-16.563,-3.02,16.398,11.12,-9.148,-8.77,-8.164,-8.752
89,-16.405,-14.098,-12.58,-14.109,-9.818,-3.408,-6.971,-7.024,-4.98,3.632,4.134,-9.691,-24.844,-26.39,-27.009,-22.158,-16.858,-3.771,15.676,10.52,-9.244,-8.88,-8.252,-8.804
90,-16.61,-14.291,-12.8625,-14.439,-10.198,-3.739,-7.136,-7.324,-5.294,3.328,3.835,-9.978,-25.183,-26.8375,-27.551,-22.918,-17.459,-3.536,14.876,9.706,-9.344,-8.988,-8.336,-8.848
91,-16.845,-14.492,-13.09,-14.599,-10.536,-4.025,-7.325,-6.678,-5.427,3.108,3.658,-10.027,-25.536,-27.27,-28.003,-23.456,-17.785,-3.325,19.222,9.073,-9.44,-9.08,-8.46,-8.932
92,-17.0375,-14.69,-13.2675,-14.82,-10.866,-4.389,-7.643,-6.996,-5.722,2.862,3.53,-10.056,-25.85,-27.6025,-28.452,-23.986,-18.649,-4.143,18.404,8.278,-9.538,-9.172,-8.58,-9.112
93,-17.195,-14.806,-13.265,-14.906,-10.728,-4.644,-7.925,-7.34,-6.041,2.546,3.186,-10.414,-26.088,-27.745,-28.59,-24.108,-19.174,-4.925,17.56,7.459,-9.642,-9.274,-8.668,-9.116
94,-17.355,-14.953,-13.47,-15.127,-10.986,-4.856,-8.173,-7.526,-6.271,2.41,3.085,-10.632,-26.359,-28.11,-29.007,-24.446,-19.426,-5.673,16.874,6.729,-9.72,-9.424,-8.712,-9.192
95,-17.5125,-15.074,-13.5125,-15.383,-11.174,-5.041,-8.366,-7.836,-6.523,2.242,2.926,-10.691,-26.612,-28.2875,-29.203,-24.474,-19.421,-6.366,16.064,5.977,-9.842,-9.512,-8.792,-9.26
96,-17.6925,-15.177,-13.5625,-15.496,-11.006,-5.236,-8.492,-8.058,-6.561,2.078,2.686,-10.956,-26.851,-28.4875,-29.512,-24.386,-19.426,-6.092,15.342,5.439,-9.946,-9.614,-8.88,-9.4
97,-17.8825,-15.322,-13.735,-15.741,-11.366,-5.591,-8.737,-8.362,-6.912,1.716,2.377,-11.179,-27.136,-28.805,-30.049,-25.066,-20.281,-6.837,14.538,4.588,-10.054,-9.712,-8.968,-9.548
98,-18.0475,-15.476,-13.83,-15.84,-11.602,-5.789,-8.871,-8.608,-7.05,1.502,2.181,-11.277,-27.398,-29.09,-30.232,-25.262,-20.289,-6.571,13.792,3.95,-10.206,-9.76,-9.068,-9.664
99,-18.2425,-15.613,-13.965,-15.749,-11.364,-4.433,-9.033,-7.858,-7.152,1.32,1.944,-11.551,-27.629,-29.395,-30.257,-24.864,-18.973,-6.333,18.242,3.348,-10.308,-9.852,-9.18,-9.772
100,-18.43,-15.748,-14.11,-15.959,-11.63,-4.698,-9.183,-8.01,-7.012,1.364,2.038,-10.681,-27.904,-29.63,-30.631,-25.15,-19.508,-6.083,17.59,2.988,-10.426,-9.906,-9.336,-9.864
101,-18.65,-15.929,-14.4425,-16.277,-11.97,-5.034,-9.446,-8.344,-7.367,1.044,1.812,-10.819,-28.197,-30.1275,-31.113,-25.75,-20.114,-5.946,16.756,2.133,-10.528,-10.012,-9.42,-9.852
102,-18.8525,-16.103,-14.6425,-16.457,-12.22,-5.273,-9.688,-8.672,-7.675,0.76,1.565,-11.11,-28.509,-30.4775,-31.329,-26.02,-20.393,-6.688,15.928,1.325,-10.622,-10.108,-9.54,-9.92
103,-19.0175,-16.262,-14.8225,-16.374,-12.05,-5.523,-9.942,-8.928,-7.953,0.526,1.301,-11.309,-28.786,-30.8675,-31.442,-25.87,-20.683,-7.442,15.172,0.547,-10.744,-10.186,-9.64,-10.084
104,-19.1875,-16.424,-14.9725,-16.488,-12.398,-5.782,-10.173,-9.224,-8.253,0.314,1.03,-11.508,-29.062,-31.1675,-31.784,-26.478,-20.982,-8.173,14.376,-0.253,-10.86,-10.252,-9.776,-10.232
105,-19.3825,-16.582,-15.1325,-16.784,-12.738,-6.142,-10.467,-9.54,-8.616,-0.016,0.685,-11.835,-29.346,-31.4975,-32.18,-27.078,-21.842,-8.967,13.56,-1.116,-10.964,-10.348,-9.876,-10.268
106,-19.5675,-16.734,-15.2475,-16.993,-13.06,-6.424,-10.757,-9.846,-8.946,-0.334,0.407,-12.177,-29.622,-31.7925,-32.521,-27.6,-22.394,-9.757,12.754,-1.946,-11.054,-10.466,-9.96,-10.344
107,-19.7375,-16.885,-15.3175,-17.103,-12.904,-6.57,-10.957,-10.052,-9.158,-0.446,0.455,-12.145,-29.885,-32.1025,-32.747,-27.584,-22.12,-10.457,12.048,-2.658,-11.136,-10.584,-10.06,-10.436
108,-19.8975,-17.023,-15.5075,-17.425,-13.256,-6.906,-11.217,-10.376,-9.491,-0.76,0.109,-12.466,-30.119,-32.4225,-33.297,-28.196,-22.956,-11.217,11.224,-3.491,-11.192,-10.692,-10.232,-10.44
109,-20.1225,-17.221,-15.7575,-17.564,-13.144,-7.227,-11.547,-10.716,-9.829,-1.042,-0.094,-12.636,-30.473,-32.8725,-33.648,-28.284,-23.547,-12.047,10.384,-4.329,-11.332,-10.762,-10.312,-10.54
110,-20.3125,-17.389,-15.9675,-17.673,-12.57,-7.493,-11.793,-11.008,-10.146,-1.248,-0.381,-12.976,-30.767,-33.2025,-33.889,-27.91,-23.853,-12.793,9.592,-5.146,-11.468,-10.842,-10.38,-10.592
111,-20.5375,-17.586,-16.16,-17.804,-12.842,-7.784,-12.02,-11.336,-10.477,-1.52,-0.628,-13.096,-31.068,-33.58,-34.184,-28.202,-24.414,-13.52,8.764,-5.977,-11.576,-10.934,-10.48,-10.668
112,-20.7,-17.717,-16.2625,-17.89,-12.688,-8.023,-12.233,-11.606,-10.778,-1.814,-0.899,-13.367,-31.311,-33.7875,-34.434,-28.248,-24.693,-14.233,7.994,-6.778,-11.654,-11.022,-10.648,-10.864
113,-20.89,-17.869,-16.4975,-18.194,-13.046,-8.376,-12.515,-11.842,-11.097,-2.15,-1.273,-13.758,-31.557,-34.0925,-34.918,-28.926,-25.546,-15.015,7.258,-7.597,-11.724,-11.154,-10.744,-11.06
114,-21.105,-17.986,-16.6675,-18.384,-12.92,-8.611,-12.74,-12.154,-11.409,-2.41,-1.317,-13.929,-31.838,-34.3525,-35.24,-29.12,-25.821,-15.74,6.446,-8.409,-11.804,-11.25,-10.892,-11.088
115,-21.3,-18.161,-16.7775,-18.568,-13.212,-8.916,-12.935,-12.402,-11.511,-2.578,-1.219,-13.049,-32.113,-34.6325,-35.508,-29.552,-26.626,-16.435,5.698,-9.011,-11.92,-11.34,-10.98,-11.196
116,-21.4975,-18.347,-17.0425,-18.876,-13.58,-9.22,-13.2,-12.736,-11.783,-2.864,-1.498,-13.39,-32.431,-35.0275,-35.98,-30.24,-27.2,-17.2,4.864,-9.783,-12.01,-11.418,-11.144,-11.352
117,-21.7,-18.505,-17.2725,-19.173,-13.872,-9.455,-13.341,-11.986,-7.909,-2.464,-1.409,-12.42,-32.705,-35.3675,-36.489,-30.732,-27.475,-16.941,9.314,13.591,-12.104,-11.508,-11.276,-11.452
118,-21.8775,-18.678,-17.3825,-19.397,-13.696,-8.131,-13.454,-11.236,-7.788,-2.496,-1.092,-12.299,-33.004,-35.6475,-36.893,-30.636,-26.421,-16.654,13.764,13.212,-12.194,-11.614,-11.384,-11.56
119,-22.095,-18.864,-17.6075,-19.614,-14.042,-8.444,-13.568,-11.446,-8.056,-2.65,-1.084,-12.413,-33.342,-36.0725,-37.258,-31.242,-27.004,-16.368,13.054,12.444,-12.292,-11.732,-11.452,-11.628
120,-22.31,-19.026,-17.6925,-19.61,-13.782,-8.536,-13.643,-11.654,-8.304,-2.886,-1.243,-12.664,-33.648,-36.3275,-37.37,-30.762,-26.676,-16.943,12.346,11.696,-12.412,-11.856,-11.464,-11.632
121,-22.46,-19.188,-17.8175,-19.812,-14.066,-8.852,-13.896,-11.918,-8.581,-3.142,-1.525,-12.98,-33.884,-36.6525,-37.688,-31.186,-27.492,-17.696,11.582,10.919,-12.532,-11.928,-11.58,-11.62
122,-22.6575,-19.377,-18.0175,-20.045,-14.424,-9.235,-14.232,-12.292,-8.969,-3.508,-1.857,-13.182,-34.171,-37.0525,-38.181,-31.804,-28.375,-18.532,10.708,10.031,-12.682,-11.984,-11.668,-11.744
123,-22.8325,-19.531,-18.235,-20.243,-14.34,-7.948,-14.349,-12.518,-9.221,-3.704,-1.897,-12.53,-34.463,-37.355,-38.479,-32.1,-27.358,-17.349,9.982,9.279,-12.77,-12.084,-11.792,-11.804
124,-23.04,-19.707,-18.365,-20.361,-14.674,-8.24,-14.534,-12.764,-9.456,-3.696,-1.773,-12.257,-34.771,-37.645,-38.745,-32.694,-27.92,-17.134,9.236,8.544,-12.854,-12.196,-11.9,-11.928
125,-23.2075,-19.86,-18.5875,-20.581,-14.98,-8.594,-14.818,-13.058,-9.689,-3.938,-1.944,-12.401,-35.02,-37.9625,-39.193,-33.14,-28.774,-17.918,8.442,7.811,-12.974,-12.282,-11.988,-12.036
126,-23.415,-20.04,-18.7825,-20.514,-14.796,-8.819,-15.019,-13.15,-9.852,-3.94,-2.037,-12.432,-35.35,-38.3475,-39.322,-32.976,-29.039,-18.619,7.85,7.148,-13.058,-12.436,-12.012,-12.128
127,-23.57,-20.195,-18.97,-20.825,-15.15,-9.092,-15.219,-13.408,-10.128,-4.196,-2.337,-12.775,-35.625,-38.66,-39.797,-33.71,-29.582,-19.319,7.092,6.372,-13.192,-12.53,-12.056,-12.164
128,-23.78,-20.395,-19.2575,-20.968,-15.462,-9.402,-15.491,-13.742,-10.456,-4.444,-2.588,-13.1,-35.955,-39.1725,-40.216,-34.162,-30.162,-20.091,6.258,5.544,-13.28,-12.624,-12.192,-12.232
129,-23.9875,-20.558,-19.455,-21.276,-15.856,-9.714,-15.795,-14.076,-10.734,-4.63,-2.772,-13.262,-36.244,-39.465,-40.72,-34.996,-30.744,-20.895,5.424,4.766,-13.41,-12.712,-12.256,-12.276
130,-24.14,-20.687,-19.5425,-21.475,-16.158,-9.975,-16.069,-14.356,-11.044,-4.832,-2.95,-13.504,-36.491,-39.6775,-41.099,-35.438,-31.045,-21.669,4.644,3.956,-13.496,-12.802,-12.404,-12.344
131,-24.315,-20.809,-19.68,-21.773,-16.486,-10.302,-16.331,-14.656,-11.348,-5.098,-3.244,-13.814,-36.717,-39.94,-41.545,-36.026,-31.872,-22.431,3.844,3.152,-13.604,-12.894,-12.504,-12.5
132,-24.5375,-20.958,-19.6825,-21.839,-16.288,-10.49,-16.523,-14.96,-11.6,-5.218,-3.392,-14.096,-37.004,-40.0475,-41.615,-35.908,-32.1,-23.123,3.04,2.4,-13.73,-13.01,-12.52,-12.552
133,-24.7675,-21.124,-19.775,-22.027,-16.2,-10.747,-16.795,-15.288,-11.94,-5.526,-3.67,-14.298,-37.302,-40.275,-41.903,-36.2,-32.397,-23.895,2.212,1.56,-13.834,-13.128,-12.576,-12.564
134,-24.9375,-21.283,-19.94,-22.257,-16.484,-11.043,-17.03,-15.622,-12.269,-5.862,-3.925,-14.609,-37.579,-40.62,-42.329,-36.564,-32.963,-24.63,1.378,0.731,-13.926,-13.23,-12.688,-12.688
135,-25.1325,-21.43,-20.0025,-22.157,-15.864,-9.661,-17.087,-15.864,-12.399,-6.096,-4.113,-14.892,-37.84,-40.8575,-42.345,-36.084,-31.621,-23.387,0.636,0.101,-14.05,-13.308,-12.784,-12.828
136,-25.2975,-21.58,-20.1325,-22.181,-16.162,-9.998,-17.359,-16.146,-12.723,-6.396,-4.438,-15.263,-38.11,-41.1475,-42.597,-36.522,-32.458,-24.159,-0.146,-0.723,-14.178,-13.406,-12.832,-12.912
137,-25.5275,-21.757,-20.285,-22.301,-16.496,-10.308,-17.651,-16.462,-13.004,-6.664,-4.729,-15.604,-38.471,-41.505,-42.913,-37.116,-33.038,-24.951,-0.962,-1.504,-14.258,-13.558,-12.868,-13.028
138,-25.72,-21.875,-20.2825,-22.292,-16.314,-10.502,-17.874,-16.77,-13.287,-6.88,-4.987,-15.922,-38.715,-41.5975,-43.036,-36.954,-33.042,-25.674,-1.77,-2.287,-14.348,-13.7,-12.904,-13.144
139,-25.94,-22.053,-20.3675,-22.314,-16.194,-10.752,-18.051,-17.076,-13.647,-7.174,-5.242,-16.193,-39.039,-41.9025,-43.238,-37.094,-33.332,-25.451,-2.576,-3.147,-14.43,-13.818,-13.004,-13.22
140,-26.1275,-22.226,-20.495,-22.33,-16.028,-10.975,-18.207,-16.38,-13.726,-7.312,-5.355,-16.305,-39.338,-42.235,-43.386,-37.008,-33.595,-25.207,1.82,-3.726,-14.538,-13.926,-13.072,-13.4
141,-26.375,-22.426,-20.7275,-22.457,-16.31,-11.259,-18.462,-16.644,-13.796,-7.018,-5.26,-16.422,-39.658,-42.6325,-43.789,-37.37,-34.149,-25.962,1.056,-4.296,-14.632,-14.018,-13.2,-13.548
142,-26.52,-22.551,-20.7875,-22.641,-16.14,-9.94,-18.651,-15.936,-13.691,-6.682,-4.961,-16.181,-39.863,-42.8125,-44.041,-37.34,-33.1,-25.751,5.464,-4.691,-14.76,-14.092,-13.296,-13.6
143,-26.67,-22.669,-20.905,-22.727,-16.342,-10.118,-18.888,-16.15,-13.773,-6.858,-5.219,-16.466,-40.087,-43.065,-44.195,-37.382,-33.088,-26.488,4.75,-5.273,-14.894,-14.15,-13.412,-13.692
144,-26.8425,-22.828,-21.05,-22.851,-16.27,-10.389,-19.142,-16.452,-14.114,-7.122,-5.494,-16.728,-40.364,-43.35,-44.563,-37.63,-33.399,-27.242,3.948,-6.114,-15.018,-14.224,-13.516,-13.752
145,-27.055,-22.998,-21.2875,-23.177,-16.65,-10.716,-19.337,-16.742,-14.396,-7.422,-5.806,-17.05,-40.674,-43.7625,-45.085,-38.39,-34.226,-27.937,3.158,-6.896,-15.104,-14.334,-13.624,-13.868
146,-27.25,-23.174,-21.395,-23.101,-16.472,-10.964,-19.615,-17.064,-14.707,-7.726,-6.145,-17.42,-41.022,-44.035,-45.221,-38.232,-34.514,-28.715,2.336,-7.707,-15.136,-14.496,-13.736,-13.96
147,-27.43,-23.34,-21.505,-23.409,-16.684,-11.103,-19.82,-17.384,-15.022,-8.044,-6.444,-17.72,-41.32,-44.315,-45.693,-38.284,-34.233,-29.42,1.516,-8.522,-15.254,-14.578,-13.836,-14.1
148,-27.6175,-23.516,-21.6775,-23.435,-16.578,-11.41,-20.015,-17.658,-15.357,-8.38,-6.783,-18.049,-41.618,-44.6825,-45.851,-38.438,-34.81,-29.215,0.742,-9.357,-15.36,-14.638,-14.004,-14.16
149,-27.8125,-23.665,-21.9025,-23.544,-16.906,-11.746,-20.255,-17.992,-15.681,-8.592,-7.048,-18.319,-41.895,-45.0075,-46.172,-38.966,-35.646,-29.955,-0.092,-10.181,-15.458,-14.754,-14.076,-14.308
150,-27.9825,-23.846,-22.0925,-23.757,-17.206,-11.888,-20.35,-18.2,-15.752,-8.702,-7.268,-18.596,-42.178,-45.3775,-46.565,-39.466,-35.368,-29.65,-0.8,-10.752,-15.568,-14.866,-14.132,-14.504
151,-28.1475,-23.98,-22.2575,-23.853,-17.494,-12.071,-20.529,-18.496,-16.077,-8.88,-7.475,-18.849,-42.43,-45.6225,-46.761,-39.894,-35.361,-30.329,-1.596,-11.577,-15.652,-14.956,-14.284,-14.684
152,-28.34,-24.153,-22.385,-23.795,-17.342,-12.356,-20.797,-18.832,-16.41,-9.176,-7.772,-19.156,-42.729,-45.955,-46.947,-39.822,-35.916,-31.097,-2.432,-12.41,-15.73,-15.058,-14.424,-14.88
153,-28.53,-24.278,-22.5075,-23.882,-17.61,-12.562,-20.87,-19.05,-16.654,-9.332,-7.988,-19.41,-42.994,-46.2225,-47.102,-40.17,-36.162,-30.77,-3.15,-13.154,-15.794,-15.184,-14.544,-14.932
154,-28.715,-24.409,-22.7225,-24.186,-17.91,-12.862,-21.054,-19.306,-16.775,-9.534,-8.214,-19.706,-43.237,-46.5675,-47.554,-40.61,-36.732,-30.554,-3.906,-13.775,-15.894,-15.26,-14.692,-15.008
155,-28.9125,-24.564,-22.845,-24.22,-17.314,-13.047,-21.229,-19.522,-17.064,-9.78,-8.474,-19.966,-43.512,-46.835,-47.848,-40.154,-36.727,-30.329,-4.622,-14.564,-15.998,-15.356,-14.792,-15.1
156,-29.125,-24.786,-23.085,-24.43,-17.188,-13.302,-21.487,-19.73,-17.306,-10.014,-8.776,-20.228,-43.868,-47.255,-48.206,-40.228,-37.022,-31.087,-5.33,-15.306,-16.092,-15.452,-14.912,-15.112
157,-29.3025,-24.91,-23.1525,-24.512,-16.948,-13.422,-21.674,-19.97,-17.556,-10.224,-8.987,-20.415,-44.13,-47.5075,-48.308,-39.888,-36.722,-31.774,-6.07,-16.056,-16.206,-15.536,-15.016,-15.092
158,-29.525,-25.09,-23.3275,-24.724,-16.834,-13.656,-21.957,-20.326,-17.892,-10.538,-9.298,-20.781,-44.48,-47.8325,-48.62,-40.034,-36.766,-32.557,-6.926,-16.892,-16.266,-15.668,-15.132,-15.152
159,-29.6875,-25.229,-23.3875,-24.629,-17.062,-13.806,-22.101,-20.494,-18.158,-10.768,-9.569,-21.041,-44.737,-48.0125,-48.673,-40.162,-36.726,-33.201,-7.594,-17.658,-16.368,-15.796,-15.172,-15.364
160,-29.8425,-25.381,-23.5025,-24.732,-16.918,-14.102,-22.333,-20.646,-18.385,-10.948,-9.771,-21.369,-44.993,-48.2575,-48.908,-40.218,-37.292,-33.933,-8.246,-18.385,-16.46,-15.918,-15.244,-15.4
161,-30.015,-25.553,-23.5975,-24.816,-16.758,-14.398,-22.59,-20.9,-18.641,-11.22,-10.061,-21.657,-45.279,-48.5425,-49.044,-40.198,-37.858,-34.69,-9.0,-19.141,-16.54,-16.022,-15.376,-15.54
162,-30.2275,-25.75,-23.8025,-24.939,-16.596,-14.689,-22.869,-21.162,-18.956,-11.464,-10.297,-21.961,-45.59,-48.9575,-49.315,-40.116,-38.419,-35.469,-9.762,-19.956,-16.662,-16.094,-15.488,-15.64
163,-30.3825,-25.855,-23.725,-24.708,-16.358,-14.899,-23.038,-21.308,-19.157,-11.558,-10.426,-21.948,-45.815,-48.975,-49.152,-39.838,-38.899,-36.138,-10.408,-20.657,-16.784,-16.212,-15.508,-15.748
164,-30.51,-25.993,-23.81,-24.917,-16.672,-15.25,-23.345,-21.66,-19.507,-11.836,-10.769,-22.307,-46.069,-49.28,-49.477,-40.352,-39.75,-36.945,-11.26,-21.507,-16.878,-16.324,-15.596,-15.72
165,-30.6725,-26.139,-23.9575,-25.107,-16.892,-15.481,-23.479,-21.906,-19.777,-12.034,-11.012,-22.532,-46.327,-49.5225,-49.815,-40.472,-40.021,-36.679,-12.006,-22.277,-17.006,-16.404,-15.68,-15.748
166,-30.8575,-26.331,-24.2575,-25.445,-17.25,-15.807,-23.773,-22.238,-20.077,-12.26,-11.246,-22.842,-46.633,-50.0225,-50.429,-41.15,-40.617,-37.473,-12.838,-23.077,-17.102,-16.514,-15.768,-15.968
167,-31.025,-26.464,-24.3475,-25.66,-17.118,-15.997,-23.948,-22.462,-20.123,-12.364,-11.468,-23.11,-46.922,-50.2925,-50.808,-41.218,-40.617,-38.148,-13.562,-23.623,-17.214,-16.614,-15.844,-15.988
168,-31.17,-26.619,-24.5275,-25.945,-17.376,-16.297,-24.258,-22.806,-20.411,-12.604,-11.69,-23.373,-47.197,-50.5825,-51.225,-41.496,-41.417,-38.958,-14.406,-24.411,-17.308,-16.738,-15.908,-16.048
169,-31.355,-26.781,-24.705,-26.237,-17.604,-16.498,-24.466,-23.024,-20.472,-12.668,-11.647,-23.39,-47.463,-50.915,-51.617,-41.684,-41.428,-39.666,-15.124,-24.972,-17.426,-16.818,-16.012,-16.1
170,-31.57,-26.945,-24.89,-26.349,-17.49,-16.692,-24.601,-23.272,-20.775,-12.952,-11.943,-23.73,-47.755,-51.27,-51.861,-41.89,-41.662,-39.401,-15.872,-25.775,-17.566,-16.914,-16.04,-16.16
171,-31.7475,-27.08,-24.9575,-26.456,-17.768,-16.92,-24.75,-23.496,-20.889,-13.106,-11.965,-23.865,-48.06,-51.4725,-52.116,-42.188,-41.93,-39.15,-16.596,-26.389,-17.678,-17.022,-16.1,-16.22
172,-31.945,-27.231,-25.025,-26.467,-18.022,-17.118,-24.902,-23.782,-21.138,-13.376,-12.137,-23.976,-48.343,-51.675,-52.275,-42.462,-41.938,-38.902,-17.382,-27.138,-17.764,-17.136,-16.2,-16.272
173,-32.125,-27.337,-25.0875,-26.44,-17.766,-17.341,-25.162,-23.99,-21.191,-13.574,-12.366,-24.166,-48.551,-51.8125,-52.316,-42.106,-42.431,-39.662,-18.09,-27.691,-17.862,-17.228,-16.32,-16.372
174,-32.33,-27.51,-25.1475,-26.456,-18.028,-17.689,-25.456,-24.282,-21.301,-13.718,-12.383,-23.398,-48.86,-52.0925,-52.512,-42.388,-43.279,-40.456,-18.882,-28.301,-17.992,-17.322,-16.372,-16.488
175,-32.5075,-27.644,-25.1425,-26.546,-18.266,-17.968,-25.727,-24.588,-21.592,-13.906,-12.444,-23.5,-49.122,-52.2775,-52.622,-42.586,-43.828,-41.227,-19.688,-29.092,-18.096,-17.406,-16.496,-16.604
176,-32.7075,-27.785,-25.3075,-26.832,-18.564,-18.242,-25.963,-24.896,-21.889,-14.114,-12.559,-23.461,-49.375,-52.5725,-53.024,-43.084,-44.372,-41.963,-20.496,-29.889,-18.202,-17.498,-16.6,-16.712
177,-32.9125,-27.942,-25.515,-27.035,-18.82,-18.486,-26.261,-25.238,-22.226,-14.316,-12.825,-23.785,-49.686,-52.945,-53.295,-43.3,-44.656,-42.761,-21.338,-30.726,-18.28,-17.586,-16.768,-16.74
178,-33.09,-28.093,-25.67,-27.047,-18.694,-18.766,-26.531,-25.508,-22.372,-14.512,-13.102,-24.077,-49.929,-53.21,-53.487,-43.434,-45.206,-43.531,-22.108,-31.372,-18.394,-17.68,-16.852,-16.904
179,-33.3075,-28.273,-25.9275,-27.259,-19.056,-19.124,-26.77,-25.828,-22.661,-14.718,-13.351,-24.299,-50.239,-53.6325,-53.783,-44.116,-46.064,-44.27,-22.928,-32.161,-18.53,-17.73,-16.98,-17.116
180,-33.485,-28.45,-26.1275,-27.39,-18.974,-19.339,-26.985,-26.168,-23.024,-15.008,-13.654,-24.591,-50.55,-54.0325,-54.158,-44.354,-46.089,-44.085,-23.768,-33.024,-18.67,-17.81,-17.04,-17.256
181,-33.665,-28.598,-26.235,-27.502,-19.254,-19.589,-27.198,-26.494,-23.302,-15.12,-13.812,-24.859,-50.804,-54.305,-54.402,-44.714,-46.379,-44.798,-24.594,-33.802,-18.814,-17.898,-17.076,-17.252
182,-33.7775,-28.701,-26.2625,-27.389,-18.54,-19.707,-27.243,-26.648,-23.512,-15.268,-13.939,-24.84,-51.003,-54.4375,-54.405,-43.78,-46.307,-44.443,-25.248,-34.512,-18.926,-18.006,-17.136,-17.416
183,-33.995,-28.905,-26.51,-27.644,-18.528,-20.071,-27.559,-27.018,-23.889,-15.628,-14.263,-25.172,-51.345,-54.88,-54.984,-44.268,-46.941,-45.259,-26.118,-35.389,-19.006,-18.104,-17.28,-17.452
184,-34.2075,-29.076,-26.63,-27.954,-18.804,-20.34,-27.696,-27.236,-24.184,-15.876,-14.492,-25.37,-51.648,-55.19,-55.41,-44.624,-47.25,-44.996,-26.836,-36.184,-19.09,-18.236,-17.348,-17.584
185,-34.38,-29.216,-26.7825,-28.144,-19.068,-20.562,-27.855,-27.326,-23.936,-15.884,-14.591,-25.584,-51.878,-55.4975,-55.716,-45.028,-47.742,-45.655,-27.426,-36.436,-19.188,-18.352,-17.42,-17.62
186,-34.5475,-29.368,-26.9225,-28.34,-19.29,-20.839,-28.02,-27.37,-24.094,-16.114,-14.794,-25.692,-52.124,-55.8175,-55.996,-45.21,-48.519,-46.32,-27.97,-37.094,-19.274,-18.44,-17.572,-17.6
187,-34.7175,-29.542,-27.0325,-28.529,-19.578,-21.092,-28.242,-27.638,-24.178,-16.222,-15.037,-25.959,-52.406,-56.0475,-56.317,-45.638,-49.042,-47.042,-28.738,-37.678,-19.36,-18.538,-17.704,-17.684
188,-34.905,-29.683,-27.0825,-28.501,-19.348,-21.235,-28.441,-27.802,-24.229,-16.39,-15.243,-26.227,-52.659,-56.2475,-56.261,-45.368,-48.765,-47.741,-29.402,-38.229,-19.444,-18.636,-17.84,-17.768
189,-35.0525,-29.834,-27.255,-28.708,-19.698,-21.556,-28.701,-28.102,-24.497,-16.642,-15.535,-26.562,-52.892,-56.565,-56.632,-46.038,-49.586,-48.501,-30.202,-38.997,-19.498,-18.764,-17.976,-17.78
