global_draw,segment,chosen_strategy,cumulative_profit,bankroll
61905,9,parity_fixed_even_t11_flat,-258.0,242.0
61906,9,parity_fixed_even_t11_flat,-258.0,242.0
61907,9,parity_fixed_even_t11_flat,-258.0,242.0
61908,9,parity_fixed_even_t11_flat,-258.0,242.0
61909,9,parity_fixed_even_t11_flat,-258.0,242.0
61910,9,parity_fixed_even_t11_flat,-258.0,242.0
61911,9,parity_fixed_even_t11_flat,-258.0,242.0
61912,9,parity_fixed_even_t11_flat,-258.0,242.0
61913,9,parity_fixed_even_t11_flat,-258.0,242.0
61914,9,parity_fixed_even_t11_flat,-258.0,242.0
61915,9,parity_fixed_even_t11_flat,-258.0,242.0
61916,9,parity_fixed_even_t11_flat,-258.0,242.0
61917,9,parity_fixed_even_t11_flat,-258.0,242.0
61918,9,parity_fixed_even_t11_flat,-258.0,242.0
61919,9,parity_fixed_even_t11_flat,-258.0,242.0
61920,9,parity_fixed_even_t11_flat,-258.0,242.0
61921,9,parity_fixed_even_t11_flat,-258.0,242.0
61922,9,parity_fixed_even_t11_flat,-258.0,242.0
61923,9,parity_fixed_even_t11_flat,-258.0,242.0
61924,9,parity_fixed_even_t11_flat,-258.0,242.0
61925,9,parity_fixed_even_t11_flat,-258.0,242.0
61926,9,parity_fixed_even_t11_flat,-258.0,242.0
61927,9,parity_fixed_even_t11_flat,-258.0,242.0
61928,9,parity_fixed_even_t11_flat,-258.0,242.0
61929,9,parity_fixed_even_t11_flat,-258.0,242.0
61930,9,parity_fixed_even_t11_flat,-258.0,242.0
61931,9,parity_fixed_even_t11_flat,-258.0,242.0
61932,9,parity_fixed_even_t11_flat,-258.0,242.0
61933,9,parity_fixed_even_t11_flat,-258.0,242.0
61934,9,parity_fixed_even_t11_flat,-258.0,242.0
61935,9,parity_fixed_even_t11_flat,-258.0,242.0
61936,9,parity_fixed_even_t11_flat,-258.0,242.0
61937,9,parity_fixed_even_t11_flat,-258.0,242.0
61938,9,parity_fixed_even_t11_flat,-258.0,242.0
61939,9,parity_fixed_even_t11_flat,-258.0,242.0
61940,9,parity_fixed_even_t11_flat,-258.0,242.0
61941,9,parity_fixed_even_t11_flat,-258.0,242.0
61942,9,parity_fixed_even_t11_flat,-258.0,242.0
61943,9,parity_fixed_even_t11_flat,-258.0,242.0
61944,9,parity_fixed_even_t11_flat,-258.0,242.0
61945,9,parity_fixed_even_t11_flat,-258.0,242.0
61946,9,parity_fixed_even_t11_flat,-258.0,242.0
61947,9,parity_fixed_even_t11_flat,-258.0,242.0
61948,9,parity_fixed_even_t11_flat,-258.0,242.0
61949,9,parity_fixed_even_t11_flat,-258.0,242.0
61950,9,parity_fixed_even_t11_flat,-258.0,242.0
61951,9,parity_fixed_even_t11_flat,-258.0,242.0
61952,9,parity_fixed_even_t11_flat,-258.0,242.0
61953,9,parity_fixed_even_t11_flat,-258.0,242.0
61954,9,parity_fixed_even_t11_flat,-258.0,242.0
61955,9,parity_fixed_even_t11_flat,-258.0,242.0
61956,9,parity_fixed_even_t11_flat,-258.0,242.0
61957,9,parity_fixed_even_t11_flat,-258.0,242.0
61958,9,parity_fixed_even_t11_flat,-258.0,242.0
61959,9,parity_fixed_even_t11_flat,-258.0,242.0
61960,9,parity_fixed_even_t11_flat,-258.0,242.0
61961,9,parity_fixed_even_t11_flat,-258.0,242.0
61962,9,parity_fixed_even_t11_flat,-258.0,242.0
61963,9,parity_fixed_even_t11_flat,-258.0,242.0
61964,9,parity_fixed_even_t11_flat,-258.0,242.0
61965,9,parity_fixed_even_t11_flat,-258.0,242.0
61966,9,parity_fixed_even_t11_flat,-258.0,242.0
61967,9,parity_fixed_even_t11_flat,-258.0,242.0
61968,9,parity_fixed_even_t11_flat,-258.0,242.0
61969,9,parity_fixed_even_t11_flat,-258.0,242.0
61970,9,parity_fixed_even_t11_flat,-258.0,242.0
61971,9,parity_fixed_even_t11_flat,-258.0,242.0
61972,9,parity_fixed_even_t11_flat,-258.0,242.0
61973,9,parity_fixed_even_t11_flat,-258.0,242.0
61974,9,parity_fixed_even_t11_flat,-258.0,242.0
61975,9,parity_fixed_even_t11_flat,-258.0,242.0
61976,9,parity_fixed_even_t11_flat,-258.0,242.0
61977,9,parity_fixed_even_t11_flat,-258.0,242.0
61978,9,parity_fixed_even_t11_flat,-258.0,242.0
61979,9,parity_fixed_even_t11_flat,-258.0,242.0
61980,9,parity_fixed_even_t11_flat,-258.0,242.0
61981,9,parity_fixed_even_t11_flat,-258.0,242.0
61982,9,parity_fixed_even_t11_flat,-258.0,242.0
61983,9,parity_fixed_even_t11_flat,-258.0,242.0
61984,9,parity_fixed_even_t11_flat,-258.0,242.0
61985,9,parity_fixed_even_t11_flat,-258.0,242.0
61986,9,parity_fixed_even_t11_flat,-258.0,242.0
61987,9,parity_fixed_even_t11_flat,-258.0,242.0
61988,9,parity_fixed_even_t11_flat,-258.0,242.0
61989,9,parity_fixed_even_t11_flat,-258.0,242.0
61990,9,parity_fixed_even_t11_flat,-258.0,242.0
61991,9,parity_fixed_even_t11_flat,-258.0,242.0
61992,9,parity_fixed_even_t11_flat,-258.0,242.0
61993,9,parity_fixed_even_t11_flat,-258.0,242.0
61994,9,parity_fixed_even_t11_flat,-258.0,242.0
61995,9,parity_fixed_even_t11_flat,-258.0,242.0
61996,9,parity_fixed_even_t11_flat,-258.0,242.0
61997,9,parity_fixed_even_t11_flat,-258.0,242.0
61998,9,parity_fixed_even_t11_flat,-258.0,242.0
61999,9,parity_fixed_even_t11_flat,-258.0,242.0
62000,9,parity_fixed_even_t11_flat,-258.0,242.0
62001,9,parity_fixed_even_t11_flat,-258.0,242.0
62002,9,parity_fixed_even_t11_flat,-258.0,242.0
62003,9,parity_fixed_even_t11_flat,-258.0,242.0
62004,9,parity_fixed_even_t11_flat,-258.0,242.0
62005,9,parity_fixed_even_t11_flat,-258.0,242.0
62006,9,parity_fixed_even_t11_flat,-258.0,242.0
62007,9,parity_fixed_even_t11_flat,-258.0,242.0
62008,9,parity_fixed_even_t11_flat,-258.0,242.0
62009,9,parity_fixed_even_t11_flat,-258.0,242.0
62010,9,parity_fixed_even_t11_flat,-258.0,242.0
62011,9,parity_fixed_even_t11_flat,-258.0,242.0
62012,9,parity_fixed_even_t11_flat,-258.0,242.0
62013,9,parity_fixed_even_t11_flat,-258.0,242.0
62014,9,parity_fixed_even_t11_flat,-258.0,242.0
62015,9,parity_fixed_even_t11_flat,-258.0,242.0
62016,9,parity_fixed_even_t11_flat,-258.0,242.0
62017,9,parity_fixed_even_t11_flat,-258.0,242.0
62018,9,parity_fixed_even_t11_flat,-258.0,242.0
62019,9,parity_fixed_even_t11_flat,-258.0,242.0
62020,9,parity_fixed_even_t11_flat,-258.0,242.0
62021,9,parity_fixed_even_t11_flat,-258.0,242.0
62022,9,parity_fixed_even_t11_flat,-258.0,242.0
62023,9,parity_fixed_even_t11_flat,-258.0,242.0
62024,9,parity_fixed_even_t11_flat,-258.0,242.0
62025,9,parity_fixed_even_t11_flat,-258.0,242.0
62026,9,parity_fixed_even_t11_flat,-258.0,242.0
62027,9,parity_fixed_even_t11_flat,-258.0,242.0
62028,9,parity_fixed_even_t11_flat,-258.0,242.0
62029,9,parity_fixed_even_t11_flat,-258.0,242.0
62030,9,parity_fixed_even_t11_flat,-258.0,242.0
62031,9,parity_fixed_even_t11_flat,-258.0,242.0
62032,9,parity_fixed_even_t11_flat,-258.0,242.0
62033,9,parity_fixed_even_t11_flat,-258.0,242.0
62034,9,parity_fixed_even_t11_flat,-258.0,242.0
62035,9,parity_fixed_even_t11_flat,-258.0,242.0
62036,9,parity_fixed_even_t11_flat,-258.0,242.0
62037,9,parity_fixed_even_t11_flat,-258.0,242.0
62038,9,parity_fixed_even_t11_flat,-258.0,242.0
62039,9,parity_fixed_even_t11_flat,-258.0,242.0
62040,9,parity_fixed_even_t11_flat,-258.0,242.0
62041,9,parity_fixed_even_t11_flat,-258.0,242.0
62042,9,parity_fixed_even_t11_flat,-258.0,242.0
62043,9,parity_fixed_even_t11_flat,-258.0,242.0
62044,9,parity_fixed_even_t11_flat,-258.0,242.0
62045,9,parity_fixed_even_t11_flat,-258.0,242.0
62046,9,parity_fixed_even_t11_flat,-258.0,242.0
62047,9,parity_fixed_even_t11_flat,-258.0,242.0
62048,9,parity_fixed_even_t11_flat,-258.0,242.0
62049,9,parity_fixed_even_t11_flat,-258.0,242.0
62050,9,parity_fixed_even_t11_flat,-258.0,242.0
62051,9,parity_fixed_even_t11_flat,-258.0,242.0
62052,9,parity_fixed_even_t11_flat,-258.0,242.0
62053,9,parity_fixed_even_t11_flat,-258.0,242.0
62054,9,parity_fixed_even_t11_flat,-258.0,242.0
62055,9,parity_fixed_even_t11_flat,-258.0,242.0
62056,9,parity_fixed_even_t11_flat,-258.0,242.0
62057,9,parity_fixed_even_t11_flat,-258.0,242.0
62058,9,parity_fixed_even_t11_flat,-258.0,242.0
62059,9,parity_fixed_even_t11_flat,-258.0,242.0
62060,9,parity_fixed_even_t11_flat,-258.0,242.0
62061,9,parity_fixed_even_t11_flat,-258.0,242.0
62062,9,parity_fixed_even_t11_flat,-258.0,242.0
62063,9,parity_fixed_even_t11_flat,-258.0,242.0
62064,9,parity_fixed_even_t11_flat,-258.0,242.0
62065,9,parity_fixed_even_t11_flat,-258.0,242.0
62066,9,parity_fixed_even_t11_flat,-258.0,242.0
62067,9,parity_fixed_even_t11_flat,-258.0,242.0
62068,9,parity_fixed_even_t11_flat,-258.0,242.0
62069,9,parity_fixed_even_t11_flat,-258.0,242.0
62070,9,parity_fixed_even_t11_flat,-258.0,242.0
62071,9,parity_fixed_even_t11_flat,-258.0,242.0
62072,9,parity_fixed_even_t11_flat,-258.0,242.0
62073,9,parity_fixed_even_t11_flat,-258.0,242.0
62074,9,parity_fixed_even_t11_flat,-258.0,242.0
62075,9,parity_fixed_even_t11_flat,-258.0,242.0
62076,9,parity_fixed_even_t11_flat,-258.0,242.0
62077,9,parity_fixed_even_t11_flat,-258.0,242.0
62078,9,parity_fixed_even_t11_flat,-258.0,242.0
62079,9,parity_fixed_even_t11_flat,-258.0,242.0
62080,9,parity_fixed_even_t11_flat,-258.0,242.0
62081,9,parity_fixed_even_t11_flat,-258.0,242.0
62082,9,parity_fixed_even_t11_flat,-258.0,242.0
62083,9,parity_fixed_even_t11_flat,-258.0,242.0
62084,9,parity_fixed_even_t11_flat,-258.0,242.0
62085,9,parity_fixed_even_t11_flat,-258.0,242.0
62086,9,parity_fixed_even_t11_flat,-258.0,242.0
62087,9,parity_fixed_even_t11_flat,-258.0,242.0
62088,9,parity_fixed_even_t11_flat,-258.0,242.0
62089,9,parity_fixed_even_t11_flat,-258.0,242.0
62090,9,parity_fixed_even_t11_flat,-258.0,242.0
62091,9,parity_fixed_even_t11_flat,-258.0,242.0
62092,9,parity_fixed_even_t11_flat,-258.0,242.0
62093,9,parity_fixed_even_t11_flat,-258.0,242.0
62094,9,parity_fixed_even_t11_flat,-258.0,242.0
62095,9,parity_fixed_even_t11_flat,-258.0,242.0
62096,9,parity_fixed_even_t11_flat,-258.0,242.0
62097,9,parity_fixed_even_t11_flat,-258.0,242.0
62098,9,parity_fixed_even_t11_flat,-258.0,242.0
62099,9,parity_fixed_even_t11_flat,-258.0,242.0
62100,9,parity_fixed_even_t11_flat,-258.0,242.0
62101,9,parity_fixed_even_t11_flat,-258.0,242.0
62102,9,parity_fixed_even_t11_flat,-258.0,242.0
62103,9,parity_fixed_even_t11_flat,-258.0,242.0
62104,9,parity_fixed_even_t11_flat,-258.0,242.0
62105,9,parity_fixed_even_t11_flat,-258.0,242.0
62106,9,parity_fixed_even_t11_flat,-258.0,242.0
62107,9,parity_fixed_even_t11_flat,-258.0,242.0
62108,9,parity_fixed_even_t11_flat,-258.0,242.0
62109,9,parity_fixed_even_t11_flat,-258.0,242.0
62110,9,parity_fixed_even_t11_flat,-258.0,242.0
62111,9,parity_fixed_even_t11_flat,-258.0,242.0
62112,9,parity_fixed_even_t11_flat,-258.0,242.0
62113,9,parity_fixed_even_t11_flat,-258.0,242.0
62114,9,parity_fixed_even_t11_flat,-258.0,242.0
62115,9,parity_fixed_even_t11_flat,-258.0,242.0
62116,9,parity_fixed_even_t11_flat,-258.0,242.0
62117,9,parity_fixed_even_t11_flat,-258.0,242.0
62118,9,parity_fixed_even_t11_flat,-258.0,242.0
62119,9,parity_fixed_even_t11_flat,-258.0,242.0
62120,9,parity_fixed_even_t11_flat,-258.0,242.0
62121,9,parity_fixed_even_t11_flat,-258.0,242.0
62122,9,parity_fixed_even_t11_flat,-258.0,242.0
62123,9,parity_fixed_even_t11_flat,-258.0,242.0
62124,9,parity_fixed_even_t11_flat,-258.0,242.0
62125,9,parity_fixed_even_t11_flat,-258.0,242.0
62126,9,parity_fixed_even_t11_flat,-258.0,242.0
62127,9,parity_fixed_even_t11_flat,-258.0,242.0
62128,9,parity_fixed_even_t11_flat,-258.0,242.0
62129,9,parity_fixed_even_t11_flat,-258.0,242.0
62130,9,parity_fixed_even_t11_flat,-258.0,242.0
62131,9,parity_fixed_even_t11_flat,-258.0,242.0
62132,9,parity_fixed_even_t11_flat,-258.0,242.0
62133,9,parity_fixed_even_t11_flat,-258.0,242.0
62134,9,parity_fixed_even_t11_flat,-258.0,242.0
62135,9,parity_fixed_even_t11_flat,-258.0,242.0
62136,9,parity_fixed_even_t11_flat,-258.0,242.0
62137,9,parity_fixed_even_t11_flat,-258.0,242.0
62138,9,parity_fixed_even_t11_flat,-258.0,242.0
62139,9,parity_fixed_even_t11_flat,-258.0,242.0
62140,9,parity_fixed_even_t11_flat,-258.0,242.0
62141,9,parity_fixed_even_t11_flat,-258.0,242.0
62142,9,parity_fixed_even_t11_flat,-258.0,242.0
62143,9,parity_fixed_even_t11_flat,-258.0,242.0
62144,9,parity_fixed_even_t11_flat,-258.0,242.0
62145,9,parity_fixed_even_t11_flat,-258.0,242.0
62146,9,parity_fixed_even_t11_flat,-258.0,242.0
62147,9,parity_fixed_even_t11_flat,-258.0,242.0
62148,9,parity_fixed_even_t11_flat,-258.0,242.0
62149,9,parity_fixed_even_t11_flat,-258.0,242.0
62150,9,parity_fixed_even_t11_flat,-258.0,242.0
62151,9,parity_fixed_even_t11_flat,-258.0,242.0
62152,9,parity_fixed_even_t11_flat,-258.0,242.0
62153,9,parity_fixed_even_t11_flat,-258.0,242.0
62154,9,parity_fixed_even_t11_flat,-258.0,242.0
62155,9,parity_fixed_even_t11_flat,-258.0,242.0
62156,9,parity_fixed_even_t11_flat,-258.0,242.0
62157,9,parity_fixed_even_t11_flat,-258.0,242.0
62158,9,parity_fixed_even_t11_flat,-258.0,242.0
62159,9,parity_fixed_even_t11_flat,-258.0,242.0
62160,9,parity_fixed_even_t11_flat,-258.0,242.0
62161,9,parity_fixed_even_t11_flat,-258.0,242.0
62162,9,parity_fixed_even_t11_flat,-258.0,242.0
62163,9,parity_fixed_even_t11_flat,-258.0,242.0
62164,9,parity_fixed_even_t11_flat,-258.0,242.0
62165,9,parity_fixed_even_t11_flat,-258.0,242.0
62166,9,parity_fixed_even_t11_flat,-258.0,242.0
62167,9,parity_fixed_even_t11_flat,-258.0,242.0
62168,9,parity_fixed_even_t11_flat,-258.0,242.0
62169,9,parity_fixed_even_t11_flat,-258.0,242.0
62170,9,parity_fixed_even_t11_flat,-258.0,242.0
62171,9,parity_fixed_even_t11_flat,-258.0,242.0
62172,9,parity_fixed_even_t11_flat,-258.0,242.0
62173,9,parity_fixed_even_t11_flat,-258.0,242.0
62174,9,parity_fixed_even_t11_flat,-258.0,242.0
62175,9,parity_fixed_even_t11_flat,-258.0,242.0
62176,9,parity_fixed_even_t11_flat,-258.0,242.0
62177,9,parity_fixed_even_t11_flat,-258.0,242.0
62178,9,parity_fixed_even_t11_flat,-258.0,242.0
62179,9,parity_fixed_even_t11_flat,-258.0,242.0
62180,9,parity_fixed_even_t11_flat,-258.0,242.0
62181,9,parity_fixed_even_t11_flat,-258.0,242.0
62182,9,parity_fixed_even_t11_flat,-258.0,242.0
62183,9,parity_fixed_even_t11_flat,-258.0,242.0
62184,9,parity_fixed_even_t11_flat,-258.0,242.0
62185,9,parity_fixed_even_t11_flat,-258.0,242.0
62186,9,parity_fixed_even_t11_flat,-258.0,242.0
62187,9,parity_fixed_even_t11_flat,-258.0,242.0
62188,9,parity_fixed_even_t11_flat,-258.0,242.0
62189,9,parity_fixed_even_t11_flat,-258.0,242.0
62190,9,parity_fixed_even_t11_flat,-258.0,242.0
62191,9,parity_fixed_even_t11_flat,-258.0,242.0
62192,9,parity_fixed_even_t11_flat,-258.0,242.0
62193,9,parity_fixed_even_t11_flat,-258.0,242.0
62194,9,parity_fixed_even_t11_flat,-258.0,242.0
62195,9,parity_fixed_even_t11_flat,-258.0,242.0
62196,9,parity_fixed_even_t11_flat,-258.0,242.0
62197,9,parity_fixed_even_t11_flat,-258.0,242.0
62198,9,parity_fixed_even_t11_flat,-258.0,242.0
62199,9,parity_fixed_even_t11_flat,-258.0,242.0
62200,9,parity_fixed_even_t11_flat,-258.0,242.0
62201,9,parity_fixed_even_t11_flat,-258.0,242.0
62202,9,parity_fixed_even_t11_flat,-258.0,242.0
62203,9,parity_fixed_even_t11_flat,-258.0,242.0
62204,9,parity_fixed_even_t11_flat,-258.0,242.0
62205,9,parity_fixed_even_t11_flat,-258.0,242.0
62206,9,parity_fixed_even_t11_flat,-258.0,242.0
62207,9,parity_fixed_even_t11_flat,-258.0,242.0
62208,9,parity_fixed_even_t11_flat,-258.0,242.0
62209,9,parity_fixed_even_t11_flat,-258.0,242.0
62210,9,parity_fixed_even_t11_flat,-258.0,242.0
62211,9,parity_fixed_even_t11_flat,-258.0,242.0
62212,9,parity_fixed_even_t11_flat,-258.0,242.0
62213,9,parity_fixed_even_t11_flat,-258.0,242.0
62214,9,parity_fixed_even_t11_flat,-258.0,242.0
62215,9,parity_fixed_even_t11_flat,-258.0,242.0
62216,9,parity_fixed_even_t11_flat,-258.0,242.0
62217,9,parity_fixed_even_t11_flat,-258.0,242.0
62218,9,parity_fixed_even_t11_flat,-258.0,242.0
62219,9,parity_fixed_even_t11_flat,-258.0,242.0
62220,9,parity_fixed_even_t11_flat,-258.0,242.0
62221,9,parity_fixed_even_t11_flat,-258.0,242.0
62222,9,parity_fixed_even_t11_flat,-258.0,242.0
62223,9,parity_fixed_even_t11_flat,-258.0,242.0
62224,9,parity_fixed_even_t11_flat,-258.0,242.0
62225,9,parity_fixed_even_t11_flat,-258.0,242.0
62226,9,parity_fixed_even_t11_flat,-258.0,242.0
62227,9,parity_fixed_even_t11_flat,-258.0,242.0
62228,9,parity_fixed_even_t11_flat,-258.0,242.0
62229,9,parity_fixed_even_t11_flat,-258.0,242.0
62230,9,parity_fixed_even_t11_flat,-258.0,242.0
62231,9,parity_fixed_even_t11_flat,-258.0,242.0
62232,9,parity_fixed_even_t11_flat,-258.0,242.0
62233,9,parity_fixed_even_t11_flat,-258.0,242.0
62234,9,parity_fixed_even_t11_flat,-258.0,242.0
62235,9,parity_fixed_even_t11_flat,-258.0,242.0
62236,9,parity_fixed_even_t11_flat,-258.0,242.0
62237,9,parity_fixed_even_t11_flat,-258.0,242.0
62238,9,parity_fixed_even_t11_flat,-258.0,242.0
62239,9,parity_fixed_even_t11_flat,-258.0,242.0
62240,9,parity_fixed_even_t11_flat,-258.0,242.0
62241,9,parity_fixed_even_t11_flat,-258.0,242.0
62242,9,parity_fixed_even_t11_flat,-258.0,242.0
62243,9,parity_fixed_even_t11_flat,-258.0,242.0
62244,9,parity_fixed_even_t11_flat,-258.0,242.0
62245,9,parity_fixed_even_t11_flat,-258.0,242.0
62246,9,parity_fixed_even_t11_flat,-258.0,242.0
62247,9,parity_fixed_even_t11_flat,-258.0,242.0
62248,9,parity_fixed_even_t11_flat,-258.0,242.0
62249,9,parity_fixed_even_t11_flat,-258.0,242.0
62250,9,parity_fixed_even_t11_flat,-258.0,242.0
62251,9,parity_fixed_even_t11_flat,-258.0,242.0
62252,9,parity_fixed_even_t11_flat,-258.0,242.0
62253,9,parity_fixed_even_t11_flat,-258.0,242.0
62254,9,parity_fixed_even_t11_flat,-258.0,242.0
62255,9,parity_fixed_even_t11_flat,-258.0,242.0
62256,9,parity_fixed_even_t11_flat,-258.0,242.0
62257,9,parity_fixed_even_t11_flat,-258.0,242.0
62258,9,parity_fixed_even_t11_flat,-258.0,242.0
62259,9,parity_fixed_even_t11_flat,-258.0,242.0
62260,9,parity_fixed_even_t11_flat,-258.0,242.0
62261,9,parity_fixed_even_t11_flat,-258.0,242.0
62262,9,parity_fixed_even_t11_flat,-258.0,242.0
62263,9,parity_fixed_even_t11_flat,-258.0,242.0
62264,9,parity_fixed_even_t11_flat,-258.0,242.0
62265,9,parity_fixed_even_t11_flat,-258.0,242.0
62266,9,parity_fixed_even_t11_flat,-258.0,242.0
62267,9,parity_fixed_even_t11_flat,-258.0,242.0
62268,9,parity_fixed_even_t11_flat,-258.0,242.0
62269,9,parity_fixed_even_t11_flat,-258.0,242.0
62270,9,parity_fixed_even_t11_flat,-258.0,242.0
62271,9,parity_fixed_even_t11_flat,-258.0,242.0
62272,9,parity_fixed_even_t11_flat,-258.0,242.0
62273,9,parity_fixed_even_t11_flat,-258.0,242.0
62274,9,parity_fixed_even_t11_flat,-258.0,242.0
62275,9,parity_fixed_even_t11_flat,-258.0,242.0
62276,9,parity_fixed_even_t11_flat,-258.0,242.0
62277,9,parity_fixed_even_t11_flat,-258.0,242.0
62278,9,parity_fixed_even_t11_flat,-258.0,242.0
62279,9,parity_fixed_even_t11_flat,-258.0,242.0
62280,9,parity_fixed_even_t11_flat,-258.0,242.0
62281,9,parity_fixed_even_t11_flat,-258.0,242.0
62282,9,parity_fixed_even_t11_flat,-258.0,242.0
62283,9,parity_fixed_even_t11_flat,-258.0,242.0
62284,9,parity_fixed_even_t11_flat,-258.0,242.0
62285,9,parity_fixed_even_t11_flat,-258.0,242.0
62286,9,parity_fixed_even_t11_flat,-258.0,242.0
62287,9,parity_fixed_even_t11_flat,-258.0,242.0
62288,9,parity_fixed_even_t11_flat,-258.0,242.0
62289,9,parity_fixed_even_t11_flat,-258.0,242.0
62290,9,parity_fixed_even_t11_flat,-258.0,242.0
62291,9,parity_fixed_even_t11_flat,-258.0,242.0
62292,9,parity_fixed_even_t11_flat,-258.0,242.0
62293,9,parity_fixed_even_t11_flat,-258.0,242.0
62294,9,parity_fixed_even_t11_flat,-258.0,242.0
62295,9,parity_fixed_even_t11_flat,-258.0,242.0
62296,9,parity_fixed_even_t11_flat,-258.0,242.0
62297,9,parity_fixed_even_t11_flat,-258.0,242.0
62298,9,parity_fixed_even_t11_flat,-258.0,242.0
62299,9,parity_fixed_even_t11_flat,-258.0,242.0
62300,9,parity_fixed_even_t11_flat,-258.0,242.0
62301,9,parity_fixed_even_t11_flat,-258.0,242.0
62302,9,parity_fixed_even_t11_flat,-258.0,242.0
62303,9,parity_fixed_even_t11_flat,-258.0,242.0
62304,9,parity_fixed_even_t11_flat,-258.0,242.0
62305,9,parity_fixed_even_t11_flat,-258.0,242.0
62306,9,parity_fixed_even_t11_flat,-258.0,242.0
62307,9,parity_fixed_even_t11_flat,-258.0,242.0
62308,9,parity_fixed_even_t11_flat,-258.0,242.0
62309,9,parity_fixed_even_t11_flat,-258.0,242.0
62310,9,parity_fixed_even_t11_flat,-258.0,242.0
62311,9,parity_fixed_even_t11_flat,-257.0,243.0
62312,9,parity_fixed_even_t11_flat,-257.0,243.0
62313,9,parity_fixed_even_t11_flat,-257.0,243.0
62314,9,parity_fixed_even_t11_flat,-257.0,243.0
62315,9,parity_fixed_even_t11_flat,-257.0,243.0
62316,9,parity_fixed_even_t11_flat,-257.0,243.0
62317,9,parity_fixed_even_t11_flat,-257.0,243.0
62318,9,parity_fixed_even_t11_flat,-257.0,243.0
62319,9,parity_fixed_even_t11_flat,-257.0,243.0
62320,9,parity_fixed_even_t11_flat,-257.0,243.0
62321,9,parity_fixed_even_t11_flat,-257.0,243.0
62322,9,parity_fixed_even_t11_flat,-257.0,243.0
62323,9,parity_fixed_even_t11_flat,-257.0,243.0
62324,9,parity_fixed_even_t11_flat,-257.0,243.0
62325,9,parity_fixed_even_t11_flat,-257.0,243.0
62326,9,parity_fixed_even_t11_flat,-257.0,243.0
62327,9,parity_fixed_even_t11_flat,-257.0,243.0
62328,9,parity_fixed_even_t11_flat,-257.0,243.0
62329,9,parity_fixed_even_t11_flat,-257.0,243.0
62330,9,parity_fixed_even_t11_flat,-257.0,243.0
62331,9,parity_fixed_even_t11_flat,-257.0,243.0
62332,9,parity_fixed_even_t11_flat,-257.0,243.0
62333,9,parity_fixed_even_t11_flat,-257.0,243.0
62334,9,parity_fixed_even_t11_flat,-257.0,243.0
62335,9,parity_fixed_even_t11_flat,-257.0,243.0
62336,9,parity_fixed_even_t11_flat,-257.0,243.0
62337,9,parity_fixed_even_t11_flat,-257.0,243.0
62338,9,parity_fixed_even_t11_flat,-257.0,243.0
62339,9,parity_fixed_even_t11_flat,-257.0,243.0
62340,9,parity_fixed_even_t11_flat,-257.0,243.0
62341,9,parity_fixed_even_t11_flat,-257.0,243.0
62342,9,parity_fixed_even_t11_flat,-257.0,243.0
62343,9,parity_fixed_even_t11_flat,-257.0,243.0
62344,9,parity_fixed_even_t11_flat,-257.0,243.0
62345,9,parity_fixed_even_t11_flat,-257.0,243.0
62346,9,parity_fixed_even_t11_flat,-257.0,243.0
62347,9,parity_fixed_even_t11_flat,-257.0,243.0
62348,9,parity_fixed_even_t11_flat,-257.0,243.0
62349,9,parity_fixed_even_t11_flat,-257.0,243.0
62350,9,parity_fixed_even_t11_flat,-257.0,243.0
62351,9,parity_fixed_even_t11_flat,-257.0,243.0
62352,9,parity_fixed_even_t11_flat,-257.0,243.0
62353,9,parity_fixed_even_t11_flat,-257.0,243.0
62354,9,parity_fixed_even_t11_flat,-257.0,243.0
62355,9,parity_fixed_even_t11_flat,-257.0,243.0
62356,9,parity_fixed_even_t11_flat,-257.0,243.0
62357,9,parity_fixed_even_t11_flat,-257.0,243.0
62358,9,parity_fixed_even_t11_flat,-257.0,243.0
62359,9,parity_fixed_even_t11_flat,-257.0,243.0
62360,9,parity_fixed_even_t11_flat,-257.0,243.0
62361,9,parity_fixed_even_t11_flat,-257.0,243.0
62362,9,parity_fixed_even_t11_flat,-257.0,243.0
62363,9,parity_fixed_even_t11_flat,-257.0,243.0
62364,9,parity_fixed_even_t11_flat,-257.0,243.0
62365,9,parity_fixed_even_t11_flat,-257.0,243.0
62366,9,parity_fixed_even_t11_flat,-257.0,243.0
62367,9,parity_fixed_even_t11_flat,-257.0,243.0
62368,9,parity_fixed_even_t11_flat,-257.0,243.0
62369,9,parity_fixed_even_t11_flat,-257.0,243.0
62370,9,parity_fixed_even_t11_flat,-257.0,243.0
62371,9,parity_fixed_even_t11_flat,-257.0,243.0
62372,9,parity_fixed_even_t11_flat,-257.0,243.0
62373,9,parity_fixed_even_t11_flat,-257.0,243.0
62374,9,parity_fixed_even_t11_flat,-257.0,243.0
62375,9,parity_fixed_even_t11_flat,-257.0,243.0
62376,9,parity_fixed_even_t11_flat,-257.0,243.0
62377,9,parity_fixed_even_t11_flat,-257.0,243.0
62378,9,parity_fixed_even_t11_flat,-257.0,243.0
62379,9,parity_fixed_even_t11_flat,-257.0,243.0
62380,9,parity_fixed_even_t11_flat,-257.0,243.0
62381,9,parity_fixed_even_t11_flat,-257.0,243.0
62382,9,parity_fixed_even_t11_flat,-257.0,243.0
62383,9,parity_fixed_even_t11_flat,-257.0,243.0
62384,9,parity_fixed_even_t11_flat,-257.0,243.0
62385,9,parity_fixed_even_t11_flat,-257.0,243.0
