draw,pick,cumulative_profit,roi
62700,9,-14388.5,-0.458963
62800,2,-10022.0,-0.319172
62800,5,-9395.0,-0.299204
62800,7,-3527.0,-0.112325
62800,9,-14409.5,-0.458901
62900,2,-10024.0,-0.318728
62900,5,-9425.0,-0.299682
62900,7,-3561.0,-0.113227
62900,9,-14450.0,-0.459459
63000,2,-10037.0,-0.318635
63000,5,-9460.0,-0.300317
63000,7,-3592.0,-0.114032
63000,9,-14484.5,-0.459825
63100,2,-10053.5,-0.318653
63100,5,-9492.0,-0.300856
63100,7,-3628.5,-0.115008
63100,9,-14519.5,-0.460206
63200,2,-10070.5,-0.318687
63200,5,-9537.0,-0.301804
63200,7,-3652.0,-0.11557
63200,9,-14553.0,-0.460538
63300,2,-10088.0,-0.318736
63300,5,-9556.0,-0.301927
63300,7,-3685.5,-0.116445
63300,9,-14574.0,-0.460474
63400,2,-10112.0,-0.318991
63400,5,-9596.0,-0.302713
63400,7,-3712.0,-0.117098
63400,9,-14612.0,-0.460946
63500,2,-10127.5,-0.318976
63500,5,-9615.0,-0.302835
63500,7,-3723.0,-0.11726
63500,9,-14619.0,-0.460441
63600,2,-10140.0,-0.318868
63600,5,-9648.0,-0.303396
63600,7,-3758.5,-0.118192
63600,9,-14642.5,-0.460456
63700,2,-10164.0,-0.319121
63700,5,-9690.0,-0.304239
63700,7,-3774.0,-0.118493
63700,9,-14654.0,-0.460094
63800,2,-10184.0,-0.319248
63800,5,-9722.0,-0.304765
63800,7,-3810.0,-0.119436
63800,9,-14680.5,-0.460204
63900,2,-10198.5,-0.319202
63900,5,-9765.0,-0.305634
63900,7,-3835.5,-0.120047
63900,9,-14713.0,-0.460501
64000,2,-10222.5,-0.319453
64000,5,-9806.0,-0.306437
64000,7,-3854.0,-0.120438
64000,9,-14749.0,-0.460906
64100,2,-10232.5,-0.319267
64100,5,-9608.0,-0.299782
64100,7,-3883.0,-0.121154
64100,9,-14784.5,-0.461295
64200,2,-10247.5,-0.319237
64200,5,-9640.0,-0.300312
64200,7,-3907.0,-0.121713
64200,9,-14802.0,-0.461121
64300,2,-10255.0,-0.318974
64300,5,-9682.0,-0.301151
64300,7,-3931.5,-0.122286
64300,9,-14836.0,-0.461462
64400,2,-10267.5,-0.318866
64400,5,-9709.0,-0.301522
64400,7,-3956.0,-0.122857
64400,9,-14844.0,-0.460994
64500,2,-10282.0,-0.318822
64500,5,-9743.0,-0.302109
64500,7,-3982.5,-0.123488
64500,9,-14781.0,-0.458326
64600,2,-10301.5,-0.318932
64600,5,-9755.0,-0.302012
64600,7,-4003.0,-0.123932
64600,9,-14810.0,-0.458514
64700,2,-10310.0,-0.318702
64700,5,-9791.0,-0.302658
64700,7,-4033.0,-0.124668
64700,9,-14848.0,-0.45898
64800,2,-10321.0,-0.318549
64800,5,-9821.0,-0.303117
64800,7,-4063.5,-0.125417
64800,9,-14872.0,-0.459012
64900,2,-10339.0,-0.318613
64900,5,-9851.0,-0.303575
64900,7,-4060.5,-0.125131
64900,9,-14902.5,-0.459245
65000,2,-10350.5,-0.318477
65000,5,-9885.0,-0.304154
65000,7,-4027.0,-0.123908
65000,9,-14928.0,-0.459323
65100,2,-10369.5,-0.318571
65100,5,-9929.0,-0.305038
65100,7,-4053.5,-0.124531
65100,9,-14960.0,-0.459601
65200,2,-10379.0,-0.318374
65200,5,-9957.0,-0.305429
65200,7,-4089.0,-0.125429
65200,9,-14991.5,-0.459862
65300,2,-10403.5,-0.318637
65300,5,-9996.0,-0.306156
65300,7,-4117.0,-0.126095
65300,9,-15022.5,-0.460107
65400,2,-10422.0,-0.318716
65400,5,-10030.0,-0.306728
65400,7,-4139.0,-0.126575
65400,9,-15059.0,-0.46052
65500,2,-10436.0,-0.318656
65500,5,-10058.0,-0.307115
65500,7,-4167.0,-0.127237
65500,9,-15096.0,-0.460947
65600,2,-10452.0,-0.318659
65600,5,-10070.0,-0.307012
65600,7,-4191.0,-0.127774
65600,9,-15114.0,-0.460793
65700,2,-10473.0,-0.318813
65700,5,-10090.0,-0.307154
65700,7,-4166.0,-0.126819
65700,9,-15117.0,-0.460183
65800,2,-10482.5,-0.318617
65800,5,-10128.0,-0.307842
65800,7,-4197.0,-0.127568
65800,9,-15150.5,-0.460502
65900,2,-10500.0,-0.318665
65900,5,-9944.0,-0.301791
65900,7,-4167.5,-0.12648
65900,9,-15183.0,-0.460789
66000,2,-10514.5,-0.318621
66000,5,-9975.0,-0.302273
66000,7,-4207.0,-0.127485
66000,9,-15192.0,-0.460364
66100,2,-10526.0,-0.318487
66100,5,-10005.0,-0.302723
66100,7,-4229.0,-0.127958
66100,9,-15130.0,-0.457791
66200,2,-10539.5,-0.318414
66200,5,-10034.0,-0.303142
66200,7,-4253.0,-0.128489
66200,9,-15157.0,-0.457915
66300,2,-10554.5,-0.318386
66300,5,-10063.0,-0.30356
66300,7,-4278.0,-0.12905
66300,9,-15195.0,-0.458371
66400,2,-10568.5,-0.318328
66400,5,-10084.0,-0.303735
66400,7,-4288.0,-0.129157
66400,9,-15223.5,-0.458539
66500,2,-10585.0,-0.318346
66500,5,-10108.0,-0.304
66500,7,-4319.0,-0.129895
66500,9,-15240.0,-0.458346
66600,2,-10599.5,-0.318303
66600,5,-10146.0,-0.304685
66600,7,-4345.0,-0.13048
66600,9,-15268.5,-0.458514
66700,2,-10616.5,-0.318336
66700,5,-10186.0,-0.305427
66700,7,-4361.5,-0.13078
66700,9,-15305.0,-0.458921
66800,2,-10628.5,-0.318219
66800,5,-10217.0,-0.305898
66800,7,-4388.5,-0.131392
66800,9,-15343.5,-0.459386
66900,2,-10643.0,-0.318176
66900,5,-10255.0,-0.306577
66900,7,-4413.0,-0.131928
66900,9,-15368.0,-0.459432
67000,2,-10655.5,-0.318075
67000,5,-10290.0,-0.307164
67000,7,-4447.0,-0.132746
67000,9,-15392.0,-0.459463
67100,2,-10678.5,-0.318286
67100,5,-10329.0,-0.307869
67100,7,-4480.0,-0.133532
67100,9,-15425.0,-0.459762
67200,2,-10705.5,-0.318616
67200,5,-10358.0,-0.308274
67200,7,-4498.5,-0.133884
67200,9,-15446.5,-0.459717
67300,2,-10717.5,-0.318499
67300,5,-10401.0,-0.309094
67300,7,-4534.5,-0.134755
67300,9,-15473.0,-0.459822
67400,2,-10734.0,-0.318516
67400,5,-10420.0,-0.309199
67400,7,-4570.0,-0.135608
67400,9,-15509.0,-0.460208
67500,2,-10753.0,-0.318607
67500,5,-10451.0,-0.309659
67500,7,-4596.0,-0.136178
67500,9,-15545.5,-0.460607
67600,2,-10762.5,-0.318417
67600,5,-10493.0,-0.310444
67600,7,-4628.5,-0.136938
67600,9,-15588.5,-0.461198
67700,2,-10780.5,-0.318479
67700,5,-10529.0,-0.311049
67700,7,-4653.0,-0.137459
67700,9,-15615.0,-0.4613
67800,2,-10789.0,-0.31826
67800,5,-10571.0,-0.311829
67800,7,-4677.5,-0.137979
67800,9,-15648.0,-0.461593
67900,2,-10797.5,-0.318041
67900,5,-10589.0,-0.3119
67900,7,-4651.0,-0.136996
67900,9,-15674.0,-0.461679
68000,2,-10819.0,-0.318206
68000,5,-10622.0,-0.312412
68000,7,-4675.5,-0.137515
68000,9,-15709.5,-0.462044
68100,2,-10829.5,-0.318047
68100,5,-10657.0,-0.312981
68100,7,-4708.5,-0.138282
68100,9,-15733.0,-0.462056
68200,2,-10832.0,-0.317654
68200,5,-10683.0,-0.313284
68200,7,-4735.5,-0.138871
68200,9,-15675.0,-0.459677
68300,2,-10852.0,-0.317775
68300,5,-10711.0,-0.313646
68300,7,-4762.0,-0.139444
68300,9,-15692.5,-0.459517
68400,2,-10876.0,-0.318012
68400,5,-10751.0,-0.314357
68400,7,-4784.5,-0.139898
68400,9,-15729.0,-0.459912
68500,2,-10891.5,-0.318
68500,5,-10774.0,-0.314569
68500,7,-4798.5,-0.140102
68500,9,-15738.0,-0.459504
68600,2,-10906.5,-0.317974
68600,5,-10559.0,-0.307843
68600,7,-4785.5,-0.139519
68600,9,-15743.5,-0.458994
68700,2,-10919.0,-0.317875
68700,5,-10560.0,-0.307424
68700,7,-4806.5,-0.139927
68700,9,-15764.5,-0.458937
68800,2,-10939.5,-0.318009
68800,5,-10603.0,-0.308227
68800,7,-4829.5,-0.140392
68800,9,-15799.0,-0.459273
68900,2,-10959.0,-0.318113
68900,5,-10634.0,-0.308679
68900,7,-4863.0,-0.141161
68900,9,-15823.5,-0.459318
69000,2,-10972.5,-0.318043
69000,5,-10683.0,-0.309652
69000,7,-4885.0,-0.141594
69000,9,-15845.5,-0.45929
69100,2,-10993.0,-0.318177
69100,5,-10499.0,-0.303878
69100,7,-4904.5,-0.141954
69100,9,-15877.0,-0.459537
69200,2,-11001.5,-0.317962
69200,5,-10544.0,-0.30474
69200,7,-4902.5,-0.141691
69200,9,-15898.5,-0.459494
69300,2,-11024.0,-0.318153
69300,5,-10585.0,-0.305483
69300,7,-4931.0,-0.142309
69300,9,-15913.0,-0.45925
69400,2,-11044.5,-0.318285
69400,5,-10624.0,-0.306167
69400,7,-4947.0,-0.142565
69400,9,-15935.0,-0.459222
69500,2,-11069.0,-0.318532
69500,5,-10645.0,-0.306331
69500,7,-4963.5,-0.142835
69500,9,-15971.5,-0.459612
69600,2,-11091.5,-0.318721
69600,5,-10660.0,-0.306322
69600,7,-4976.5,-0.143003
69600,9,-15977.5,-0.459124
69700,2,-11097.0,-0.318422
69700,5,-10682.0,-0.306514
69700,7,-4998.0,-0.143415
69700,9,-16016.0,-0.45957
69800,2,-11123.5,-0.318725
69800,5,-10725.0,-0.307307
69800,7,-5004.0,-0.143381
69800,9,-16030.5,-0.459327
69900,2,-11135.0,-0.318598
69900,5,-10765.0,-0.308011
69900,7,-5036.0,-0.144092
69900,9,-16065.5,-0.459671
70000,2,-11156.5,-0.318757
70000,5,-10779.0,-0.307971
70000,7,-5073.0,-0.144943
70000,9,-16002.5,-0.457214
70100,2,-11164.0,-0.318516
70100,5,-10821.0,-0.30873
70100,7,-5075.5,-0.144807
70100,9,-16035.0,-0.457489
70200,2,-11175.5,-0.31839
70200,5,-10842.0,-0.308889
70200,7,-5108.0,-0.145527
70200,9,-16073.0,-0.45792
70300,2,-11193.5,-0.31845
70300,5,-10878.0,-0.309474
70300,7,-5134.0,-0.14606
70300,9,-16111.5,-0.458364
70400,2,-11204.5,-0.31831
70400,5,-10894.0,-0.309489
70400,7,-5167.5,-0.146804
70400,9,-16129.5,-0.458224
70500,2,-11221.5,-0.31834
70500,5,-10924.0,-0.309901
70500,7,-5205.0,-0.14766
70500,9,-16171.0,-0.458752
70600,2,-11237.0,-0.318329
70600,5,-10945.0,-0.310057
70600,7,-5233.0,-0.148244
70600,9,-16200.0,-0.458924
70700,2,-11246.0,-0.318133
70700,5,-10973.0,-0.31041
70700,7,-5263.0,-0.148883
70700,9,-16222.5,-0.458911
70800,2,-11257.5,-0.318008
70800,5,-11008.0,-0.31096
70800,7,-5265.0,-0.148729
70800,9,-16267.0,-0.45952
70900,2,-11266.5,-0.317814
70900,5,-11044.0,-0.311537
70900,7,-5295.0,-0.149365
70900,9,-16303.0,-0.459887
71000,2,-11280.5,-0.317761
71000,5,-11085.0,-0.312254
71000,7,-5330.0,-0.150141
71000,9,-16326.0,-0.459887
71100,2,-11300.0,-0.317862
71100,5,-11118.0,-0.312743
71100,7,-5315.0,-0.149508
71100,9,-16262.0,-0.45744
71200,2,-11323.5,-0.318076
71200,5,-11142.0,-0.312978
71200,7,-5315.0,-0.149298
71200,9,-16299.0,-0.457837
71300,2,-11333.5,-0.31791
71300,5,-10939.0,-0.306844
71300,7,-5338.5,-0.149748
71300,9,-16318.5,-0.457742
71400,2,-11352.5,-0.317997
71400,5,-10961.0,-0.307031
71400,7,-5350.0,-0.14986
71400,9,-16349.5,-0.457969
71500,2,-11379.0,-0.318294
71500,5,-11005.0,-0.307832
71500,7,-5250.5,-0.146867
71500,9,-16378.0,-0.458126
71600,2,-11392.5,-0.318226
71600,5,-11017.0,-0.307737
71600,7,-5277.5,-0.147416
71600,9,-16311.0,-0.455615
71700,2,-11405.0,-0.318131
71700,5,-11039.0,-0.307922
71700,7,-5300.0,-0.147838
71700,9,-16315.5,-0.455105
71800,2,-11435.0,-0.318524
71800,5,-11076.0,-0.308524
71800,7,-5333.5,-0.148565
71800,9,-16353.5,-0.455529
71900,2,-11465.5,-0.318929
71900,5,-11083.0,-0.308289
71900,7,-5364.5,-0.149221
71900,9,-16389.0,-0.455883
72000,2,-11489.5,-0.319153
72000,5,-11123.0,-0.308972
72000,7,-5374.5,-0.149292
72000,9,-16425.5,-0.456264
72100,2,-11515.0,-0.319417
72100,5,-11171.0,-0.309875
72100,7,-5393.0,-0.149598
72100,9,-16448.0,-0.456255
72200,2,-11529.0,-0.319363
72200,5,-11171.0,-0.309446
72200,7,-5419.0,-0.150111
72200,9,-16483.0,-0.456593
72300,2,-11548.0,-0.319447
72300,5,-10966.0,-0.303347
72300,7,-5445.5,-0.150636
72300,9,-16508.5,-0.456667
72400,2,-11575.0,-0.319751
72400,5,-10979.0,-0.303287
72400,7,-5482.0,-0.151436
72400,9,-16542.0,-0.456961
72500,2,-11600.0,-0.32
72500,5,-11010.0,-0.303724
72500,7,-5503.5,-0.151821
72500,9,-16584.0,-0.45749
72600,2,-11616.0,-0.32
72600,5,-11050.0,-0.304408
72600,7,-5537.5,-0.152548
72600,9,-16620.0,-0.457851
72700,2,-11634.5,-0.320069
72700,5,-11071.0,-0.304567
72700,7,-5558.5,-0.152916
72700,9,-16662.0,-0.458377
72800,2,-11641.0,-0.319808
72800,5,-11114.0,-0.30533
72800,7,-5509.5,-0.15136
72800,9,-16655.0,-0.457555
72900,2,-11648.0,-0.319561
72900,5,-11159.0,-0.306145
72900,7,-5547.5,-0.152195
72900,9,-16684.0,-0.457723
73000,2,-11662.0,-0.319507
73000,5,-11171.0,-0.306055
73000,7,-5551.0,-0.152082
73000,9,-16706.5,-0.457712
73100,2,-11683.5,-0.319658
73100,5,-11213.0,-0.306785
73100,7,-5574.5,-0.152517
73100,9,-16744.0,-0.458112
73200,2,-11701.0,-0.319699
73200,5,-11247.0,-0.307295
73200,7,-5594.5,-0.152855
73200,9,-16770.0,-0.458197
73300,2,-11716.0,-0.319673
73300,5,-11258.0,-0.307176
73300,7,-5630.0,-0.153615
73300,9,-16797.5,-0.458322
73400,2,-11721.5,-0.319387
73400,5,-11300.0,-0.307902
73400,7,-5666.0,-0.154387
73400,9,-16841.5,-0.458896
73500,2,-11737.0,-0.319374
73500,5,-11337.0,-0.30849
73500,7,-5702.0,-0.155156
73500,9,-16877.0,-0.459238
73600,2,-11755.0,-0.319429
73600,5,-11365.0,-0.308832
73600,7,-5711.0,-0.15519
73600,9,-16919.5,-0.459769
73700,2,-11776.5,-0.319579
73700,5,-11397.0,-0.309281
73700,7,-5736.0,-0.155658
73700,9,-16952.5,-0.460041
73800,2,-11798.0,-0.319729
73800,5,-11437.0,-0.309946
73800,7,-5761.0,-0.156125
73800,9,-16969.0,-0.459864
73900,2,-11823.5,-0.319986
73900,5,-11471.0,-0.310447
73900,7,-5792.0,-0.156752
73900,9,-16992.5,-0.459878
74000,2,-11841.5,-0.320041
74000,5,-11500.0,-0.310811
74000,7,-5828.5,-0.157527
74000,9,-17012.5,-0.459797
74100,2,-11854.5,-0.31996
74100,5,-11524.0,-0.311039
74100,7,-5858.5,-0.158124
74100,9,-17036.0,-0.459811
74200,2,-11873.5,-0.32004
74200,5,-11534.0,-0.310889
74200,7,-5877.0,-0.15841
74200,9,-17076.0,-0.46027
74300,2,-11887.0,-0.319973
74300,5,-11114.0,-0.299166
74300,7,-5912.0,-0.159139
74300,9,-17085.0,-0.459892
74400,2,-11893.5,-0.319718
74400,5,-11138.0,-0.299409
74400,7,-5946.0,-0.159839
74400,9,-17123.5,-0.460309
74500,2,-11906.5,-0.319638
74500,5,-11139.0,-0.299034
74500,7,-5971.0,-0.160295
74500,9,-17159.0,-0.460644
74600,2,-11920.0,-0.319571
74600,5,-11168.0,-0.29941
74600,7,-5998.5,-0.160818
74600,9,-17186.5,-0.460764
74700,2,-11933.0,-0.319491
74700,5,-11193.0,-0.299679
74700,7,-6032.5,-0.161513
74700,9,-17209.0,-0.46075
74800,2,-11944.5,-0.319372
74800,5,-11230.0,-0.300267
74800,7,-6048.5,-0.161725
74800,9,-17218.5,-0.460388
74900,2,-11955.5,-0.319239
74900,5,-11275.0,-0.301068
74900,7,-6025.0,-0.160881
74900,9,-17252.0,-0.460668
75000,2,-11975.0,-0.319333
75000,5,-11316.0,-0.30176
75000,7,-6048.0,-0.16128
75000,9,-17263.5,-0.46036
75100,2,-11991.5,-0.319348
75100,5,-11348.0,-0.30221
75100,7,-6083.5,-0.162011
75100,9,-17285.0,-0.46032
75200,2,-12005.5,-0.319295
75200,5,-11389.0,-0.302899
75200,7,-6120.5,-0.162779
75200,9,-17312.5,-0.460439
75300,2,-12018.5,-0.319216
75300,5,-11393.0,-0.302603
75300,7,-6153.0,-0.163426
75300,9,-17352.5,-0.46089
75400,2,-12040.0,-0.319363
75400,5,-11432.0,-0.303236
75400,7,-6136.0,-0.162759
75400,9,-17387.0,-0.461194
75500,2,-12059.0,-0.319444
75500,5,-11471.0,-0.303868
75500,7,-6154.0,-0.16302
75500,9,-17418.0,-0.461404
75600,2,-12078.5,-0.319537
75600,5,-11463.0,-0.303254
75600,7,-6187.0,-0.163677
75600,9,-17457.0,-0.461825
75700,2,-12097.0,-0.319604
75700,5,-11507.0,-0.304016
75700,7,-6209.5,-0.164055
75700,9,-17477.5,-0.461757
75800,2,-12113.0,-0.319604
75800,5,-11537.0,-0.304406
75800,7,-6237.5,-0.164578
75800,9,-17517.5,-0.462203
75900,2,-12120.0,-0.319368
75900,5,-11563.0,-0.30469
75900,7,-6274.0,-0.165323
75900,9,-17549.0,-0.462424
76000,2,-12127.5,-0.319145
76000,5,-11580.0,-0.304737
76000,7,-6292.5,-0.165592
76000,9,-17563.0,-0.462184
76100,2,-12145.5,-0.319198
76100,5,-11611.0,-0.305151
76100,7,-6306.5,-0.165742
76100,9,-17597.0,-0.46247
76200,2,-12166.5,-0.319331
76200,5,-11637.0,-0.305433
76200,7,-6334.5,-0.16626
76200,9,-17536.5,-0.460276
76300,2,-12182.0,-0.319318
76300,5,-11636.0,-0.305007
76300,7,-6377.0,-0.167156
76300,9,-17567.5,-0.460485
76400,2,-12189.0,-0.319084
76400,5,-11435.0,-0.299346
76400,7,-6409.0,-0.167775
76400,9,-17609.5,-0.460982
76500,2,-12197.5,-0.318889
76500,5,-11465.0,-0.299739
76500,7,-6429.5,-0.168092
76500,9,-17626.0,-0.46081
76600,2,-12219.5,-0.319047
76600,5,-11503.0,-0.300339
76600,7,-6442.0,-0.168198
76600,9,-17654.5,-0.460953
76700,2,-12240.5,-0.319179
76700,5,-11547.0,-0.301095
76700,7,-6482.0,-0.169022
76700,9,-17673.0,-0.460834
76800,2,-12256.0,-0.319167
76800,5,-11588.0,-0.301771
76800,7,-6480.5,-0.168763
76800,9,-17714.0,-0.461302
76900,2,-12271.0,-0.319142
76900,5,-11620.0,-0.302211
76900,7,-6518.5,-0.169532
76900,9,-17751.5,-0.461678
77000,2,-12283.0,-0.319039
77000,5,-11650.0,-0.302597
77000,7,-6529.5,-0.169597
77000,9,-17776.0,-0.461714
77100,2,-12292.5,-0.318872
77100,5,-11683.0,-0.303061
77100,7,-6563.0,-0.170246
77100,9,-17799.5,-0.461725
77200,2,-12302.5,-0.318718
77200,5,-11693.0,-0.302927
77200,7,-6586.5,-0.170635
77200,9,-17839.0,-0.46215
77300,2,-12314.0,-0.318603
77300,5,-11500.0,-0.297542
77300,7,-6603.5,-0.170854
77300,9,-17872.0,-0.462406
77400,2,-12321.5,-0.318385
77400,5,-11519.0,-0.297649
77400,7,-6640.0,-0.171576
77400,9,-17894.0,-0.462377
77500,2,-12340.5,-0.318465
77500,5,-11540.0,-0.297806
77500,7,-6676.5,-0.172297
77500,9,-17932.5,-0.462774
77600,2,-12362.0,-0.318608
77600,5,-11564.0,-0.298041
77600,7,-6700.0,-0.17268
77600,9,-17967.0,-0.463067
77700,2,-12382.5,-0.318726
77700,5,-11589.0,-0.298301
77700,7,-6683.0,-0.172021
77700,9,-18007.5,-0.463514
77800,2,-12394.5,-0.318625
77800,5,-11609.0,-0.298432
77800,7,-6696.0,-0.172134
77800,9,-18041.5,-0.463792
77900,2,-12414.5,-0.318729
77900,5,-11642.0,-0.298896
77900,7,-6711.5,-0.172311
77900,9,-18069.5,-0.463915
78000,2,-12428.0,-0.318667
78000,5,-11672.0,-0.299282
78000,7,-6686.0,-0.171436
78000,9,-18100.5,-0.464115
78100,2,-12446.5,-0.318732
78100,5,-11677.0,-0.299027
78100,7,-6713.5,-0.171921
78100,9,-18125.5,-0.464161
78200,2,-12461.0,-0.318696
78200,5,-11719.0,-0.299719
78200,7,-6721.0,-0.171893
78200,9,-18165.0,-0.464578
78300,2,-12482.0,-0.318825
78300,5,-11747.0,-0.300051
78300,7,-6745.0,-0.172286
78300,9,-18190.0,-0.464623
78400,2,-12497.0,-0.318801
78400,5,-11764.0,-0.300102
78400,7,-6749.0,-0.172168
78400,9,-18199.5,-0.464273
78500,2,-12513.5,-0.318815
78500,5,-11803.0,-0.300713
78500,7,-6734.0,-0.171567
78500,9,-18240.0,-0.464713
78600,2,-12524.0,-0.318677
78600,5,-11845.0,-0.301399
78600,7,-6749.0,-0.17173
78600,9,-18279.0,-0.465115
78700,2,-12541.0,-0.318704
78700,5,-11880.0,-0.301906
78700,7,-6778.0,-0.172249
78700,9,-18311.5,-0.465349
78800,2,-12562.0,-0.318832
78800,5,-11914.0,-0.302386
78800,7,-6800.5,-0.172602
78800,9,-18349.0,-0.465711
78900,2,-12577.5,-0.318821
78900,5,-11940.0,-0.302662
78900,7,-6830.5,-0.173143
78900,9,-18381.5,-0.465944
79000,2,-12600.0,-0.318987
79000,5,-11971.0,-0.303063
79000,7,-6869.5,-0.173911
79000,9,-18403.5,-0.465911
79100,2,-12614.0,-0.318938
79100,5,-11990.0,-0.303161
79100,7,-6901.0,-0.174488
79100,9,-18446.5,-0.46641
79200,2,-12633.0,-0.319015
79200,5,-12032.0,-0.303838
79200,7,-6915.0,-0.174621
79200,9,-18469.0,-0.466389
79300,2,-12649.0,-0.319016
79300,5,-12048.0,-0.303859
79300,7,-6926.0,-0.174678
79300,9,-18489.5,-0.466318
79400,2,-12666.0,-0.319043
79400,5,-12078.0,-0.304232
79400,7,-6915.5,-0.174194
79400,9,-18517.0,-0.466423
79500,2,-12676.5,-0.318906
79500,5,-12124.0,-0.305006
79500,7,-6932.0,-0.17439
79500,9,-18556.5,-0.46683
79600,2,-12681.5,-0.318631
79600,5,-12142.0,-0.305075
79600,7,-6946.0,-0.174523
79600,9,-18593.5,-0.467173
79700,2,-12701.0,-0.31872
79700,5,-12176.0,-0.305546
79700,7,-6976.5,-0.175069
79700,9,-18606.0,-0.466901
79800,2,-12724.0,-0.318897
79800,5,-12196.0,-0.305664
79800,7,-6986.5,-0.1751
79800,9,-18642.5,-0.467231
79900,2,-12741.5,-0.318936
79900,5,-12237.0,-0.306308
79900,7,-7005.5,-0.175357
79900,9,-18655.5,-0.466971
80000,2,-12766.5,-0.319163
80000,5,-12278.0,-0.30695
80000,7,-7027.0,-0.175675
80000,9,-18693.0,-0.467325
80100,2,-12791.5,-0.319388
80100,5,-12307.0,-0.307291
80100,7,-7058.5,-0.176242
80100,9,-18705.5,-0.467054
80200,2,-12806.5,-0.319364
80200,5,-12336.0,-0.307631
80200,7,-7096.0,-0.176958
80200,9,-18750.0,-0.467581
80300,2,-12827.0,-0.319477
80300,5,-12358.0,-0.307796
80300,7,-7067.0,-0.176015
80300,9,-18776.0,-0.467646
80400,2,-12848.5,-0.319614
80400,5,-12392.0,-0.308259
80400,7,-7087.5,-0.176306
80400,9,-18812.5,-0.467973
80500,2,-12864.5,-0.319615
80500,5,-12415.0,-0.308447
80500,7,-7110.5,-0.176658
80500,9,-18847.0,-0.468248
80600,2,-12879.5,-0.319591
80600,5,-12437.0,-0.30861
80600,7,-7133.5,-0.17701
80600,9,-18882.0,-0.468536
80700,2,-12895.5,-0.319591
80700,5,-12470.0,-0.309046
80700,7,-7163.5,-0.177534
80700,9,-18923.0,-0.468971
80800,2,-12918.0,-0.319752
80800,5,-12511.0,-0.309678
80800,7,-7191.5,-0.178007
80800,9,-18933.5,-0.468651
80900,2,-12930.0,-0.319654
80900,5,-12524.0,-0.309617
80900,7,-7215.5,-0.178381
80900,9,-18953.0,-0.468554
81000,2,-12937.0,-0.319432
81000,5,-12550.0,-0.309877
81000,7,-7249.0,-0.178988
81000,9,-18967.5,-0.468333
81100,2,-12953.0,-0.319433
81100,5,-12594.0,-0.31058
81100,7,-7270.5,-0.179297
81100,9,-18996.0,-0.468459
81200,2,-12972.5,-0.31952
81200,5,-12638.0,-0.311281
81200,7,-7300.0,-0.179803
81200,9,-19018.5,-0.468436
81300,2,-12991.0,-0.319582
81300,5,-12672.0,-0.311734
81300,7,-7324.5,-0.180185
81300,9,-19062.0,-0.46893
81400,2,-12997.5,-0.319349
81400,5,-12702.0,-0.312088
81400,7,-7349.0,-0.180565
81400,9,-19089.5,-0.469029
81500,2,-13008.0,-0.319215
81500,5,-12737.0,-0.312564
81500,7,-7369.0,-0.180834
81500,9,-19129.0,-0.469423
81600,2,-13016.5,-0.319032
81600,5,-12776.0,-0.313137
81600,7,-7384.5,-0.180993
81600,9,-19165.0,-0.46973
81700,2,-13030.5,-0.318984
81700,5,-12817.0,-0.313758
81700,7,-7358.0,-0.180122
81700,9,-19184.5,-0.469633
81800,2,-13049.5,-0.319059
81800,5,-12833.0,-0.313765
81800,7,-7383.0,-0.180513
81800,9,-19213.5,-0.469768
81900,2,-13063.0,-0.318999
81900,5,-12869.0,-0.314261
81900,7,-7411.0,-0.180977
81900,9,-19245.5,-0.469976
82000,2,-13079.5,-0.319012
82000,5,-12913.0,-0.314951
82000,7,-7424.5,-0.181085
82000,9,-19283.5,-0.470329
82100,2,-13094.0,-0.318977
82100,5,-12934.0,-0.315079
82100,7,-7457.5,-0.181669
82100,9,-19324.5,-0.470755
82200,2,-13107.0,-0.318905
82200,5,-12974.0,-0.315669
82200,7,-7460.0,-0.181509
82200,9,-19357.0,-0.470973
82300,2,-13124.0,-0.318931
82300,5,-13013.0,-0.316233
82300,7,-7480.0,-0.181774
82300,9,-19354.0,-0.470328
82400,2,-13138.0,-0.318883
82400,5,-13054.0,-0.316845
82400,7,-7502.5,-0.1821
82400,9,-19391.0,-0.470655
82500,2,-13149.0,-0.318764
82500,5,-13089.0,-0.317309
82500,7,-7493.0,-0.181648
82500,9,-19426.0,-0.470933
82600,2,-13164.5,-0.318753
82600,5,-13131.0,-0.317942
82600,7,-7523.0,-0.182155
82600,9,-19361.5,-0.468801
82700,2,-13171.5,-0.318537
82700,5,-13161.0,-0.318283
82700,7,-7541.0,-0.18237
82700,9,-19382.0,-0.46873
82800,2,-13179.5,-0.318345
82800,5,-13189.0,-0.318575
82800,7,-7566.0,-0.182754
82800,9,-19422.0,-0.46913
82900,2,-13196.0,-0.318359
82900,5,-13214.0,-0.318794
82900,7,-7585.0,-0.182992
82900,9,-19469.0,-0.469698
83000,2,-13215.0,-0.318434
83000,5,-13256.0,-0.319422
83000,7,-7588.5,-0.182855
83000,9,-19409.0,-0.467687
83100,2,-13237.0,-0.31858
83100,5,-13280.0,-0.319615
83100,7,-7622.0,-0.183442
83100,9,-19420.5,-0.467401
83200,2,-13254.0,-0.318606
83200,5,-13077.0,-0.314351
83200,7,-7589.5,-0.18244
83200,9,-19445.5,-0.46744
83300,2,-13260.0,-0.318367
