draw,plain_kino_1,plain_kino_2,plain_kino_3,plain_kino_4,plain_kino_5,plain_kino_6,plain_kino_7,plain_kino_8,plain_kino_9,plain_kino_10,plain_kino_11,plain_kino_12,para1_kino_2,para1_kino_3,para1_kino_4,para1_kino_5,para1_kino_6,para1_kino_7,para1_kino_8,para1_kino_9,parity_odd,parity_even,parity_draw,column_random
5963,-1123.035,-960.436,-922.075,-945.106,-929.252,-897.478,-853.19,-860.92,-743.988,-853.252,-909.068,-881.398,-1680.968,-1837.425,-1867.278,-1774.032,-1814.038,-1849.29,-1868.42,-1245.488,-608.592,-603.564,-557.188,-592.268
5964,-1123.19,-960.54,-922.23,-945.18,-929.46,-897.694,-853.28,-861.1,-743.928,-853.408,-909.196,-881.632,-1681.14,-1837.69,-1867.468,-1774.14,-1814.294,-1848.08,-1869.1,-1245.928,-608.672,-603.68,-557.296,-592.288
5965,-1123.335,-960.704,-922.395,-944.902,-928.864,-894.812,-853.344,-861.356,-744.24,-853.504,-909.286,-881.822,-1681.412,-1837.985,-1867.37,-1773.684,-1811.912,-1846.844,-1869.856,-1246.74,-608.8,-603.78,-557.34,-592.372
5966,-1123.525,-960.84,-922.535,-944.966,-929.028,-894.97,-853.448,-861.5,-744.426,-853.664,-909.434,-881.992,-1681.64,-1838.205,-1867.422,-1773.628,-1812.11,-1847.448,-1870.5,-1247.426,-608.844,-603.932,-557.448,-592.536
5967,-1123.74,-961.04,-922.755,-945.314,-929.464,-895.33,-853.73,-861.768,-744.374,-853.824,-909.338,-880.416,-1681.92,-1838.565,-1868.014,-1774.564,-1812.97,-1848.23,-1871.268,-1247.874,-608.924,-604.072,-557.508,-592.684
5968,-1123.945,-961.176,-922.775,-945.396,-928.816,-895.504,-853.904,-861.928,-744.644,-853.912,-909.124,-878.738,-1682.168,-1838.725,-1868.148,-1773.936,-1812.724,-1848.904,-1871.928,-1248.644,-609.012,-604.176,-557.624,-592.768
5969,-1124.195,-961.358,-922.915,-945.512,-929.108,-895.822,-854.216,-862.304,-744.994,-854.256,-909.454,-879.082,-1682.554,-1839.045,-1868.444,-1774.368,-1813.542,-1849.716,-1872.804,-1249.494,-609.048,-604.324,-557.756,-592.98
5970,-1124.34,-961.454,-923.0,-945.594,-929.384,-896.142,-854.492,-862.588,-745.312,-854.48,-909.674,-879.056,-1682.762,-1839.2,-1868.61,-1774.784,-1814.362,-1850.492,-1873.588,-1250.312,-609.108,-604.48,-557.824,-593.08
5971,-1124.49,-961.622,-923.31,-945.94,-929.796,-896.504,-854.804,-862.956,-745.708,-854.864,-910.044,-879.414,-1682.986,-1839.73,-1869.296,-1775.576,-1815.224,-1851.304,-1874.456,-1251.208,-609.18,-604.624,-557.892,-593.132
5972,-1124.655,-961.726,-923.285,-945.638,-928.216,-896.592,-854.758,-863.072,-745.22,-854.044,-909.764,-879.144,-1683.198,-1839.855,-1869.078,-1773.896,-1814.892,-1849.958,-1875.072,-1251.22,-609.316,-604.648,-558.072,-593.152
5973,-1124.855,-961.864,-923.355,-945.56,-928.516,-896.858,-855.016,-863.372,-745.428,-853.864,-909.69,-878.688,-1683.472,-1840.065,-1869.244,-1774.336,-1815.198,-1850.716,-1875.872,-1251.928,-609.476,-604.7,-558.148,-593.3
5974,-1124.97,-962.052,-923.565,-945.866,-928.812,-897.002,-855.026,-861.64,-745.338,-854.044,-909.568,-877.056,-1683.756,-1840.395,-1869.762,-1774.772,-1814.922,-1849.426,-1866.24,-1252.338,-609.516,-604.828,-558.312,-593.4
5975,-1125.125,-962.16,-923.64,-945.904,-929.008,-897.176,-855.218,-861.848,-745.58,-854.184,-909.692,-877.008,-1683.96,-1840.52,-1869.756,-1774.988,-1815.136,-1850.118,-1866.948,-1253.08,-609.596,-604.972,-558.364,-593.58
5976,-1125.275,-962.282,-923.725,-945.816,-929.204,-897.264,-855.1,-861.956,-745.762,-854.332,-909.46,-877.044,-1684.186,-1840.675,-1869.816,-1774.964,-1814.344,-1846.9,-1867.556,-1253.762,-609.644,-605.104,-558.504,-593.648
5977,-1125.49,-962.428,-924.01,-946.12,-929.524,-897.512,-855.32,-862.288,-746.104,-854.628,-909.746,-877.336,-1684.464,-1841.13,-1870.3,-1775.544,-1814.632,-1847.62,-1868.388,-1254.604,-609.72,-605.184,-558.692,-593.828
5978,-1125.675,-962.556,-924.065,-946.226,-929.876,-897.828,-855.62,-862.64,-746.432,-854.836,-909.892,-877.568,-1684.728,-1841.295,-1870.586,-1776.276,-1815.448,-1848.42,-1869.24,-1255.432,-609.824,-605.312,-558.728,-593.88
5979,-1125.845,-962.686,-924.305,-946.514,-930.192,-898.144,-855.806,-862.896,-746.716,-855.06,-910.09,-877.896,-1684.998,-1841.615,-1871.022,-1776.852,-1816.264,-1849.106,-1869.996,-1256.216,-610.0,-605.372,-558.756,-593.948
5980,-1125.98,-962.812,-924.405,-946.574,-930.364,-898.41,-855.94,-863.148,-746.964,-855.048,-910.162,-877.846,-1685.196,-1841.815,-1871.07,-1776.804,-1817.03,-1849.74,-1870.748,-1256.964,-610.048,-605.472,-558.96,-594.016
5981,-1126.17,-962.958,-924.335,-946.654,-930.604,-898.532,-856.054,-863.372,-747.232,-855.12,-910.274,-877.51,-1685.474,-1841.905,-1871.202,-1777.064,-1816.732,-1850.354,-1871.472,-1257.732,-610.176,-605.576,-558.996,-594.116
5982,-1126.31,-963.098,-924.43,-946.746,-930.928,-898.872,-856.33,-863.632,-747.532,-855.38,-910.606,-877.792,-1685.714,-1842.19,-1871.474,-1777.648,-1817.572,-1851.13,-1872.232,-1258.532,-610.308,-605.664,-559.056,-594.168
5983,-1126.49,-963.29,-924.515,-946.514,-931.192,-899.214,-856.59,-863.86,-747.856,-855.568,-910.814,-878.07,-1686.01,-1842.545,-1871.55,-1777.932,-1818.414,-1851.89,-1872.96,-1259.356,-610.436,-605.7,-559.228,-594.284
5984,-1126.72,-963.502,-924.77,-946.638,-931.508,-899.47,-856.7,-864.136,-748.178,-855.84,-911.146,-878.462,-1686.326,-1843.01,-1871.918,-1778.388,-1818.71,-1850.7,-1873.736,-1260.178,-610.536,-605.84,-559.248,-594.416
5985,-1126.91,-963.678,-925.005,-946.972,-931.884,-899.808,-856.948,-864.46,-748.474,-856.148,-911.472,-878.736,-1686.674,-1843.415,-1872.496,-1779.144,-1819.548,-1851.448,-1874.56,-1260.974,-610.64,-605.9,-559.42,-594.58
5986,-1127.06,-963.814,-924.98,-946.51,-931.216,-899.944,-857.132,-864.688,-748.778,-856.436,-911.694,-879.014,-1686.962,-1843.54,-1872.31,-1778.376,-1819.264,-1852.132,-1875.288,-1261.778,-610.764,-605.976,-559.52,-594.632
5987,-1127.24,-963.962,-925.14,-946.422,-931.5,-900.12,-857.352,-864.996,-749.04,-856.592,-911.932,-879.284,-1687.226,-1843.82,-1872.434,-1778.68,-1819.02,-1852.852,-1876.096,-1262.54,-610.82,-606.088,-559.684,-594.732
5988,-1127.46,-964.12,-925.19,-946.726,-931.908,-900.478,-857.638,-865.34,-749.432,-857.012,-912.344,-879.692,-1687.52,-1844.07,-1872.854,-1779.588,-1819.878,-1853.638,-1876.94,-1263.432,-610.904,-606.208,-559.776,-594.848
5989,-1127.605,-964.236,-925.315,-946.772,-931.36,-900.648,-857.852,-865.5,-749.678,-857.288,-912.688,-880.0,-1687.708,-1844.245,-1872.856,-1779.42,-1820.088,-1854.352,-1877.6,-1264.178,-610.984,-606.272,-559.988,-594.996
5990,-1127.73,-964.33,-925.28,-946.844,-931.656,-900.936,-858.112,-865.844,-749.994,-857.608,-913.008,-880.342,-1687.93,-1844.24,-1873.012,-1779.856,-1820.876,-1855.112,-1878.444,-1264.994,-611.092,-606.404,-560.008,-595.0
5991,-1127.96,-964.542,-925.43,-947.17,-932.044,-901.322,-858.448,-866.232,-750.356,-857.968,-913.272,-880.628,-1688.266,-1844.59,-1873.486,-1780.624,-1821.762,-1855.948,-1879.332,-1265.856,-611.18,-606.528,-560.084,-595.148
5992,-1128.125,-964.726,-925.66,-947.498,-932.408,-901.69,-858.758,-866.588,-750.65,-858.24,-913.502,-880.872,-1688.638,-1844.98,-1874.058,-1781.248,-1822.63,-1856.758,-1880.188,-1266.65,-611.312,-606.584,-560.208,-595.216
5993,-1128.295,-964.858,-925.63,-947.758,-932.644,-901.916,-858.954,-866.836,-750.94,-858.46,-913.732,-881.042,-1688.894,-1845.09,-1874.242,-1781.504,-1822.896,-1857.454,-1880.936,-1267.44,-611.42,-606.684,-560.292,-595.332
5994,-1128.515,-965.006,-925.825,-947.856,-932.892,-902.162,-859.2,-867.088,-751.242,-858.748,-913.974,-881.254,-1689.138,-1845.375,-1874.424,-1781.772,-1823.182,-1858.2,-1881.688,-1268.242,-611.496,-606.816,-560.376,-595.368
5995,-1128.68,-965.166,-926.015,-947.978,-933.156,-902.394,-859.436,-867.42,-751.576,-858.96,-914.284,-881.616,-1689.438,-1845.745,-1874.662,-1782.056,-1823.454,-1858.936,-1882.52,-1269.076,-611.58,-606.916,-560.508,-595.228
5996,-1128.89,-965.332,-926.1,-948.106,-933.42,-902.642,-859.554,-867.652,-751.512,-858.316,-914.128,-881.652,-1689.736,-1846.0,-1875.034,-1782.34,-1823.742,-1857.754,-1883.252,-1269.512,-611.696,-607.032,-560.544,-595.328
5997,-1129.075,-965.472,-926.275,-948.204,-933.656,-902.844,-859.544,-867.812,-751.406,-858.312,-914.198,-881.408,-1689.956,-1846.225,-1875.248,-1782.596,-1823.984,-1856.444,-1883.912,-1269.906,-611.764,-607.16,-560.652,-595.46
5998,-1129.285,-965.602,-926.365,-948.506,-933.988,-903.086,-859.828,-868.124,-751.716,-858.58,-914.434,-881.728,-1690.246,-1846.495,-1875.698,-1783.188,-1824.266,-1857.228,-1884.724,-1270.716,-611.856,-607.336,-560.616,-595.432
5999,-1129.445,-965.798,-926.64,-948.676,-934.312,-903.45,-860.144,-868.384,-752.002,-858.784,-914.756,-882.07,-1690.574,-1847.02,-1876.144,-1783.652,-1825.13,-1858.044,-1885.484,-1271.502,-611.948,-607.436,-560.732,-595.612
6000,-1129.7,-965.958,-926.745,-948.966,-934.568,-903.636,-860.366,-868.688,-752.316,-859.0,-914.956,-882.318,-1690.914,-1847.235,-1876.454,-1783.928,-1825.356,-1858.766,-1886.288,-1272.316,-612.132,-607.48,-560.776,-595.632
6001,-1129.885,-966.098,-926.96,-949.302,-934.868,-903.892,-860.644,-869.048,-752.708,-859.376,-915.256,-882.632,-1691.174,-1847.68,-1876.97,-1784.368,-1825.652,-1859.544,-1887.148,-1273.208,-612.212,-607.64,-560.796,-595.668
6002,-1130.05,-966.256,-927.19,-949.644,-935.316,-904.302,-861.002,-869.444,-753.05,-859.712,-915.6,-882.932,-1691.428,-1848.07,-1877.652,-1785.316,-1826.562,-1860.402,-1888.044,-1274.05,-612.324,-607.744,-560.864,-595.928
6003,-1130.26,-966.458,-927.49,-949.984,-935.708,-904.64,-861.296,-869.78,-753.382,-859.98,-915.934,-883.284,-1691.734,-1848.57,-1878.268,-1786.088,-1827.4,-1861.196,-1888.88,-1274.882,-612.376,-607.876,-560.996,-596.076
6004,-1130.44,-966.574,-927.575,-950.274,-936.028,-904.958,-861.474,-869.984,-753.624,-860.12,-916.144,-883.57,-1691.962,-1848.625,-1878.77,-1786.668,-1828.218,-1861.874,-1889.584,-1275.624,-612.48,-607.968,-561.104,-596.24
6005,-1130.62,-966.722,-927.755,-950.59,-936.44,-905.344,-861.806,-870.348,-753.944,-860.444,-916.43,-883.678,-1692.246,-1848.965,-1879.33,-1787.58,-1829.104,-1862.706,-1890.448,-1276.444,-612.592,-608.064,-561.188,-596.388
6006,-1130.795,-966.87,-927.8,-950.522,-934.944,-905.326,-861.646,-870.476,-753.764,-860.284,-915.96,-883.536,-1692.51,-1849.2,-1879.474,-1786.224,-1827.746,-1859.446,-1891.076,-1276.764,-612.692,-608.144,-561.328,-596.472
6007,-1131.015,-967.024,-927.79,-950.61,-935.072,-905.518,-861.916,-870.784,-754.052,-860.556,-916.248,-883.87,-1692.832,-1849.47,-1879.582,-1786.012,-1827.978,-1860.216,-1891.884,-1277.552,-612.78,-608.268,-561.404,-596.668
6008,-1131.2,-967.198,-928.065,-950.904,-935.328,-905.682,-862.022,-871.064,-754.372,-860.908,-916.602,-884.238,-1693.094,-1849.895,-1879.96,-1786.288,-1827.722,-1859.022,-1892.664,-1278.372,-612.86,-608.372,-561.536,-596.72
6009,-1131.39,-967.358,-928.195,-951.022,-935.696,-905.938,-862.26,-871.364,-754.602,-861.1,-916.83,-884.442,-1693.394,-1850.085,-1880.386,-1787.036,-1828.018,-1859.76,-1893.464,-1279.102,-612.976,-608.428,-561.692,-596.82
6010,-1131.65,-967.562,-928.395,-951.36,-936.056,-906.316,-862.584,-871.72,-754.996,-861.424,-917.018,-884.726,-1693.786,-1850.485,-1880.84,-1787.656,-1828.896,-1860.584,-1894.32,-1279.996,-613.072,-608.52,-561.816,-596.92
6011,-1131.86,-967.732,-928.55,-951.69,-936.48,-906.694,-862.908,-872.088,-755.358,-861.84,-917.356,-885.094,-1694.116,-1850.85,-1881.382,-1788.58,-1829.774,-1861.408,-1895.188,-1280.858,-613.26,-608.584,-561.812,-597.052
6012,-1132.015,-967.928,-928.82,-952.008,-936.752,-906.912,-863.132,-872.308,-755.554,-861.916,-917.48,-885.338,-1694.444,-1851.26,-1881.912,-1788.872,-1830.032,-1862.132,-1895.908,-1281.554,-613.324,-608.708,-561.936,-597.152
6013,-1132.22,-968.106,-929.035,-952.346,-937.092,-907.278,-863.476,-872.688,-755.932,-862.24,-917.762,-885.632,-1694.718,-1851.605,-1882.494,-1789.472,-1830.898,-1862.976,-1896.788,-1282.432,-613.388,-608.812,-562.1,-597.268
6014,-1132.375,-968.302,-929.28,-952.682,-937.444,-907.606,-863.748,-873.016,-756.228,-862.512,-918.08,-885.986,-1695.026,-1852.04,-1883.074,-1790.204,-1831.726,-1863.748,-1897.616,-1283.228,-613.536,-608.872,-562.184,-597.384
6015,-1132.51,-968.404,-929.29,-952.748,-937.68,-907.858,-863.986,-873.292,-756.562,-862.832,-918.396,-886.218,-1695.252,-1852.17,-1883.128,-1790.46,-1832.478,-1864.486,-1898.392,-1284.062,-613.608,-608.952,-562.38,-597.452
6016,-1132.615,-968.448,-929.29,-952.824,-938.012,-908.19,-864.216,-873.552,-756.762,-862.972,-918.48,-886.386,-1695.384,-1852.27,-1883.352,-1791.052,-1833.31,-1865.216,-1899.152,-1284.762,-613.728,-609.012,-562.52,-597.456
6017,-1132.815,-968.586,-929.395,-952.936,-938.336,-908.502,-864.422,-873.72,-757.004,-863.192,-918.618,-886.66,-1695.678,-1852.585,-1883.612,-1791.636,-1834.122,-1865.922,-1899.82,-1285.504,-613.828,-609.108,-562.628,-597.54
6018,-1132.985,-968.77,-929.445,-953.006,-938.612,-908.792,-864.594,-873.912,-757.236,-863.324,-918.456,-886.678,-1695.97,-1852.735,-1883.734,-1792.052,-1834.912,-1866.594,-1900.512,-1286.236,-613.936,-609.232,-562.664,-597.752
6019,-1133.155,-968.938,-929.725,-953.314,-938.872,-908.956,-864.706,-874.108,-757.444,-863.432,-918.612,-886.626,-1696.194,-1853.175,-1884.254,-1792.332,-1834.656,-1867.206,-1901.208,-1286.944,-614.076,-609.312,-562.724,-597.676
6020,-1133.34,-969.068,-929.81,-953.442,-938.344,-909.12,-864.97,-874.428,-757.78,-863.776,-918.966,-887.026,-1696.464,-1853.43,-1884.626,-1792.184,-1834.4,-1867.97,-1902.028,-1287.78,-614.148,-609.46,-562.784,-597.712
6021,-1133.48,-969.228,-930.055,-953.754,-938.672,-909.462,-865.262,-874.744,-758.13,-864.112,-919.328,-887.368,-1696.764,-1853.865,-1885.022,-1792.772,-1835.242,-1868.762,-1902.844,-1288.63,-614.276,-609.54,-562.868,-597.796
6022,-1133.725,-969.418,-930.085,-953.652,-938.872,-909.566,-865.488,-875.068,-758.408,-864.316,-919.41,-887.25,-1697.074,-1854.055,-1885.068,-1792.872,-1834.926,-1869.488,-1903.668,-1289.408,-614.38,-609.62,-563.0,-597.816
6023,-1133.885,-969.59,-930.265,-953.782,-939.228,-909.92,-865.766,-875.376,-758.712,-864.46,-919.648,-887.222,-1697.37,-1854.395,-1885.442,-1793.488,-1835.78,-1870.266,-1904.476,-1290.212,-614.492,-609.704,-563.108,-597.9
6024,-1134.08,-969.74,-930.455,-953.906,-939.56,-910.266,-866.12,-875.74,-759.042,-864.848,-920.022,-887.596,-1697.68,-1854.765,-1885.778,-1794.08,-1836.626,-1871.12,-1905.34,-1291.042,-614.62,-609.808,-563.144,-597.904
6025,-1134.285,-969.924,-930.6,-954.196,-939.94,-910.646,-866.41,-876.02,-759.386,-865.208,-920.34,-887.926,-1697.972,-1855.0,-1886.184,-1794.84,-1837.506,-1871.91,-1906.12,-1291.886,-614.7,-609.9,-563.3,-598.004
6026,-1134.41,-970.026,-930.58,-954.254,-940.132,-910.87,-866.586,-876.332,-759.694,-865.448,-920.614,-888.132,-1698.198,-1855.14,-1886.134,-1794.932,-1837.77,-1872.586,-1906.932,-1292.694,-614.832,-609.972,-563.392,-598.088
6027,-1134.64,-970.23,-930.85,-954.404,-939.664,-911.166,-866.694,-874.564,-759.574,-864.588,-919.896,-885.948,-1698.51,-1855.65,-1886.528,-1794.964,-1838.106,-1871.394,-1897.264,-1293.074,-614.94,-610.1,-563.42,-598.204
6028,-1134.79,-970.36,-931.05,-954.71,-939.92,-911.474,-866.928,-874.86,-759.754,-864.62,-919.906,-885.816,-1698.74,-1855.95,-1887.046,-1795.24,-1838.914,-1872.128,-1898.06,-1293.754,-615.04,-610.204,-563.512,-598.096
6029,-1134.985,-970.534,-931.235,-955.026,-940.228,-911.738,-867.034,-875.136,-760.032,-864.96,-920.246,-886.132,-1699.002,-1856.305,-1887.574,-1795.688,-1839.218,-1870.934,-1898.836,-1294.532,-615.12,-610.272,-563.716,-598.116
6030,-1135.185,-970.73,-931.375,-955.148,-940.52,-911.962,-867.284,-875.384,-760.216,-865.044,-920.344,-886.418,-1699.31,-1856.625,-1887.972,-1796.12,-1839.482,-1871.684,-1899.584,-1295.216,-615.252,-610.356,-563.784,-598.2
6031,-1135.325,-970.882,-931.59,-955.268,-940.892,-912.326,-867.574,-875.708,-760.504,-865.324,-920.596,-886.462,-1699.566,-1856.97,-1888.336,-1796.872,-1840.346,-1872.474,-1900.408,-1296.004,-615.392,-610.46,-563.796,-598.076
6032,-1135.5,-971.074,-931.78,-955.228,-941.184,-912.674,-867.902,-876.08,-760.882,-865.704,-920.918,-886.79,-1699.882,-1857.34,-1888.572,-1797.184,-1841.194,-1873.302,-1901.28,-1296.882,-615.492,-610.572,-563.872,-598.176
6033,-1135.67,-971.182,-931.8,-954.742,-940.544,-912.89,-868.062,-876.176,-761.04,-865.648,-920.936,-886.922,-1700.146,-1857.5,-1888.266,-1796.564,-1841.45,-1873.962,-1901.876,-1297.54,-615.564,-610.704,-563.964,-598.34
6034,-1135.9,-971.354,-932.015,-954.886,-940.908,-913.268,-868.334,-876.512,-761.332,-865.956,-921.16,-887.174,-1700.502,-1857.845,-1888.718,-1797.188,-1842.328,-1874.734,-1902.712,-1298.332,-615.692,-610.788,-564.04,-598.44
6035,-1136.08,-971.526,-932.205,-954.974,-941.116,-913.472,-868.368,-876.628,-761.166,-866.044,-921.412,-887.22,-1700.798,-1858.215,-1888.954,-1797.296,-1842.572,-1873.468,-1903.328,-1298.666,-615.852,-610.868,-564.06,-598.54
6036,-1136.3,-971.654,-932.295,-955.246,-941.472,-913.78,-868.686,-876.964,-761.49,-866.42,-921.776,-887.572,-1701.082,-1858.485,-1889.246,-1798.032,-1843.38,-1874.286,-1904.164,-1299.49,-615.916,-611.02,-564.128,-598.576
6037,-1136.475,-971.786,-932.435,-955.574,-941.892,-914.15,-868.962,-877.336,-761.818,-866.756,-922.078,-887.92,-1701.318,-1858.805,-1889.882,-1798.952,-1844.25,-1875.062,-1905.036,-1300.318,-615.976,-611.148,-564.252,-598.628
6038,-1136.625,-971.868,-932.43,-955.228,-941.164,-914.194,-868.972,-875.524,-761.626,-866.696,-921.946,-888.01,-1701.524,-1858.79,-1889.524,-1798.004,-1843.414,-1873.772,-1895.324,-1300.626,-616.06,-611.24,-564.4,-598.776
6039,-1136.855,-972.036,-932.565,-955.514,-941.488,-914.552,-869.294,-875.848,-761.868,-866.82,-921.776,-888.012,-1701.848,-1859.095,-1889.798,-1798.588,-1844.272,-1874.594,-1896.148,-1301.368,-616.12,-611.384,-564.492,-598.764
6040,-1136.945,-972.13,-932.695,-955.806,-941.76,-914.858,-869.554,-876.168,-762.174,-867.104,-921.918,-888.242,-1702.03,-1859.285,-1890.206,-1798.88,-1845.078,-1875.354,-1896.968,-1302.174,-616.24,-611.52,-564.48,-598.88
6041,-1137.145,-972.326,-932.73,-955.714,-941.124,-914.98,-869.71,-876.22,-762.398,-867.32,-922.046,-888.364,-1702.338,-1859.49,-1890.23,-1798.264,-1844.78,-1876.01,-1897.52,-1302.898,-616.308,-611.608,-564.668,-599.044
6042,-1137.25,-972.4,-932.68,-955.992,-941.492,-915.354,-869.992,-876.528,-762.704,-867.628,-922.374,-888.616,-1702.48,-1859.54,-1890.592,-1799.012,-1845.654,-1876.792,-1898.328,-1303.704,-616.46,-611.624,-564.832,-599.208
6043,-1137.465,-972.598,-932.94,-956.148,-941.808,-915.722,-870.31,-876.8,-762.926,-867.7,-922.542,-888.612,-1702.834,-1860.02,-1891.056,-1799.468,-1846.522,-1877.61,-1899.1,-1304.426,-616.564,-611.688,-564.996,-599.34
6044,-1137.605,-972.696,-932.995,-956.456,-942.032,-916.032,-870.536,-877.02,-763.228,-867.98,-922.876,-888.974,-1702.988,-1860.285,-1891.48,-1799.592,-1847.332,-1878.336,-1899.82,-1305.228,-616.724,-611.72,-565.112,-599.504
6045,-1137.775,-972.852,-933.215,-956.778,-942.448,-916.358,-870.844,-877.364,-763.508,-868.188,-923.166,-889.324,-1703.256,-1860.645,-1892.014,-1800.508,-1848.158,-1879.144,-1900.664,-1306.008,-616.852,-611.84,-565.116,-599.572
6046,-1137.945,-972.98,-933.355,-957.076,-942.748,-916.674,-871.166,-877.732,-763.886,-868.592,-923.534,-889.742,-1703.52,-1860.965,-1892.492,-1800.948,-1848.974,-1879.966,-1901.532,-1306.886,-616.968,-611.936,-565.192,-599.704
6047,-1138.08,-973.108,-933.395,-957.356,-943.008,-916.912,-871.44,-878.052,-764.268,-868.94,-923.876,-890.066,-1703.784,-1861.185,-1892.792,-1801.348,-1849.252,-1880.74,-1902.352,-1307.768,-617.096,-612.032,-565.244,-599.932
6048,-1138.28,-973.278,-933.555,-957.656,-943.312,-917.148,-871.752,-878.428,-764.612,-869.268,-924.246,-890.338,-1704.114,-1861.465,-1893.176,-1801.792,-1849.528,-1881.552,-1903.228,-1308.612,-617.212,-612.156,-565.264,-600.048
6049,-1138.505,-973.5,-933.72,-958.002,-943.692,-917.52,-872.036,-878.796,-765.004,-869.632,-924.62,-890.732,-1704.46,-1861.86,-1893.734,-1802.552,-1850.4,-1882.336,-1904.096,-1309.504,-617.328,-612.216,-565.412,-600.164
6050,-1138.665,-973.646,-934.01,-958.316,-943.984,-917.638,-871.896,-878.86,-765.154,-869.74,-924.682,-890.676,-1704.678,-1862.23,-1894.26,-1802.984,-1850.098,-1879.096,-1904.66,-1310.154,-617.452,-612.312,-565.472,-600.328
6051,-1138.87,-973.852,-934.275,-958.658,-944.34,-917.976,-872.242,-879.216,-765.456,-870.028,-924.834,-890.868,-1705.016,-1862.725,-1894.91,-1803.72,-1850.936,-1879.942,-1905.516,-1310.956,-617.604,-612.388,-565.516,-600.46
6052,-1139.085,-974.022,-934.32,-958.574,-943.708,-918.172,-872.404,-879.376,-765.574,-870.024,-924.896,-890.974,-1705.366,-1862.96,-1894.974,-1803.108,-1851.172,-1880.604,-1906.176,-1311.574,-617.68,-612.532,-565.576,-600.448
6053,-1139.325,-974.17,-934.225,-958.436,-943.996,-918.514,-872.698,-879.7,-765.878,-870.336,-925.248,-891.364,-1705.65,-1862.975,-1894.824,-1803.536,-1852.014,-1881.398,-1907.0,-1312.378,-617.8,-612.68,-565.54,-600.596
6054,-1139.49,-974.32,-934.4,-958.72,-944.224,-918.576,-872.876,-879.752,-766.09,-870.424,-925.356,-891.352,-1705.88,-1863.3,-1895.256,-1803.664,-1851.196,-1882.076,-1907.552,-1313.09,-617.916,-612.764,-565.64,-600.648
6055,-1139.655,-974.488,-934.71,-959.05,-944.564,-918.864,-873.16,-880.12,-766.444,-870.708,-925.632,-891.704,-1706.144,-1863.73,-1895.83,-1804.264,-1851.524,-1882.86,-1908.42,-1313.944,-618.02,-612.84,-565.78,-600.828
6056,-1139.875,-974.652,-934.97,-959.01,-944.908,-919.086,-873.462,-880.508,-766.764,-871.06,-925.936,-892.034,-1706.436,-1864.21,-1896.194,-1804.748,-1851.326,-1883.662,-1909.308,-1314.764,-618.144,-612.952,-565.808,-600.864
6057,-1140.07,-974.86,-935.205,-959.13,-945.24,-919.42,-873.776,-880.876,-767.132,-871.348,-926.218,-892.096,-1706.76,-1864.615,-1896.526,-1805.34,-1852.16,-1884.476,-1910.176,-1315.632,-618.24,-613.048,-565.924,-601.012
6058,-1140.22,-974.966,-935.23,-959.422,-945.528,-919.736,-874.034,-881.112,-767.356,-871.572,-926.388,-892.132,-1706.978,-1864.79,-1896.966,-1805.768,-1852.976,-1885.234,-1910.912,-1316.356,-618.38,-613.128,-565.984,-601.176
6059,-1140.39,-975.122,-935.4,-959.53,-945.82,-920.094,-874.37,-881.484,-767.724,-871.956,-926.786,-892.53,-1707.226,-1865.1,-1897.254,-1806.2,-1853.834,-1886.07,-1911.784,-1317.224,-618.484,-613.22,-566.092,-601.228
6060,-1140.56,-975.272,-935.49,-959.822,-946.144,-920.388,-874.634,-881.796,-768.006,-872.208,-926.896,-892.498,-1707.496,-1865.37,-1897.662,-1806.784,-1854.628,-1886.834,-1912.596,-1318.006,-618.552,-613.368,-566.16,-601.36
6061,-1140.78,-975.468,-935.64,-960.118,-946.392,-920.734,-874.886,-882.108,-768.282,-872.388,-926.602,-892.506,-1707.804,-1865.62,-1898.074,-1806.932,-1855.474,-1887.586,-1913.408,-1318.782,-618.676,-613.432,-566.284,-601.396
6062,-1140.995,-975.67,-935.96,-960.432,-946.748,-921.09,-875.136,-882.456,-768.606,-872.716,-926.852,-892.516,-1708.17,-1866.08,-1898.6,-1807.548,-1856.33,-1888.336,-1914.256,-1319.606,-618.784,-613.488,-566.456,-601.464
6063,-1141.19,-975.786,-936.17,-960.56,-947.056,-921.364,-875.424,-882.788,-768.906,-873.008,-927.07,-892.464,-1708.458,-1866.41,-1898.94,-1807.996,-1857.104,-1889.124,-1915.088,-1320.406,-618.844,-613.628,-566.556,-601.692
6064,-1141.37,-975.956,-936.325,-960.846,-947.232,-921.596,-875.636,-882.964,-769.156,-873.256,-927.354,-892.738,-1708.708,-1866.775,-1899.342,-1807.952,-1857.376,-1889.836,-1915.764,-1321.156,-618.968,-613.676,-566.712,-601.776
6065,-1141.55,-976.11,-936.445,-960.936,-947.48,-921.84,-875.708,-883.176,-769.358,-873.352,-927.544,-892.808,-1708.97,-1867.035,-1899.516,-1808.22,-1857.66,-1888.608,-1916.476,-1321.858,-619.052,-613.78,-566.836,-601.924
6066,-1141.765,-976.284,-936.505,-961.24,-947.808,-922.162,-875.976,-883.504,-769.67,-873.696,-927.9,-893.186,-1709.332,-1867.315,-1900.0,-1808.808,-1858.482,-1889.376,-1917.304,-1322.67,-619.156,-613.868,-566.952,-602.056
